jobset,sent_id,variable,label_issue,label_text,doc_id,sent_text,before,after,party
All,bb86f59defb80fca5ca9e845e4cc17ed44e96054235d639f5573b16a-20,conflict,Ja,issue_yes,bb86f59defb80fca5ca9e845e4cc17ed44e96054235d639f5573b16a,"Vanochtend hebben negen partijen - VVD , GroenLinks-PvdA , D66 , CDA , Partij voor de Dieren , SP , Volt , Bij1 en 50Plus - laten weten hun handtekeningen onder de afspraken te zetten .",Wat is strategisch stemmen ?,NSC en BBB doen het niet .,VVD
All,bb86f59defb80fca5ca9e845e4cc17ed44e96054235d639f5573b16a-20,succes en falen,Nee,issue_no,bb86f59defb80fca5ca9e845e4cc17ed44e96054235d639f5573b16a,"Vanochtend hebben negen partijen - VVD , GroenLinks-PvdA , D66 , CDA , Partij voor de Dieren , SP , Volt , Bij1 en 50Plus - laten weten hun handtekeningen onder de afspraken te zetten .",Wat is strategisch stemmen ?,NSC en BBB doen het niet .,VVD
All,bcfb49aeaa5eabb60ed96ed872964cf1e251ff6887034c43a836ce19-18,issue position,Nee,issue_no,bcfb49aeaa5eabb60ed96ed872964cf1e251ff6887034c43a836ce19,"Tijdens het debat van NOS op 3 speelden lijsttrekkers Frans Timmermans en Pieter Omtzigt samen het spel 30 seconds , maar dan in één minuut .",En dan nog even dit :,Of ze een beetje konden samenwerken zie je hier :,GL/PvdA
All,bcfb49aeaa5eabb60ed96ed872964cf1e251ff6887034c43a836ce19-18,conflict,Nee,issue_no,bcfb49aeaa5eabb60ed96ed872964cf1e251ff6887034c43a836ce19,"Tijdens het debat van NOS op 3 speelden lijsttrekkers Frans Timmermans en Pieter Omtzigt samen het spel 30 seconds , maar dan in één minuut .",En dan nog even dit :,Of ze een beetje konden samenwerken zie je hier :,GL/PvdA
All,bcfb49aeaa5eabb60ed96ed872964cf1e251ff6887034c43a836ce19-18,succes en falen,Nee,issue_no,bcfb49aeaa5eabb60ed96ed872964cf1e251ff6887034c43a836ce19,"Tijdens het debat van NOS op 3 speelden lijsttrekkers Frans Timmermans en Pieter Omtzigt samen het spel 30 seconds , maar dan in één minuut .",En dan nog even dit :,Of ze een beetje konden samenwerken zie je hier :,GL/PvdA
All,bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe-5,issue position,Nee,issue_no,bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe,"Henri Bontenbal te gast bij NOS , waar staan hij en zijn partij voor ?",En er is een nieuwe site die partijprogramma's begrijpelijker maakt .,"Via Partijplein kun je standpunten lezen in een makkelijkere óf andere taal , waardoor de verkiezingen een stukje toegankelijker worden .",CDA
All,bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe-5,conflict,Nee,issue_no,bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe,"Henri Bontenbal te gast bij NOS , waar staan hij en zijn partij voor ?",En er is een nieuwe site die partijprogramma's begrijpelijker maakt .,"Via Partijplein kun je standpunten lezen in een makkelijkere óf andere taal , waardoor de verkiezingen een stukje toegankelijker worden .",CDA
All,bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe-5,succes en falen,Nee,issue_no,bdc7a580a263a67a773c157d3d13d1a494af0644e19cf98f73d7acbe,"Henri Bontenbal te gast bij NOS , waar staan hij en zijn partij voor ?",En er is een nieuwe site die partijprogramma's begrijpelijker maakt .,"Via Partijplein kun je standpunten lezen in een makkelijkere óf andere taal , waardoor de verkiezingen een stukje toegankelijker worden .",CDA
All,be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38-5,issue position,Nee,issue_no,be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38,In de dagelijkse podcast De Campagne Stemming staan Xander van der Wulp en Joost Vullings onder meer stil bij de verschillen tussen de SP en GroenLinks/PvdA .,"Sinds die tijd zijn de partijleider en zijn partij met regelmaat onderwerp van controverse , onder meer toen Baudet het coronabeleid met de Holocaust vergeleek en toen hij zei dat de wereld wordt geregeerd door reptielachtigen .",Ook zijn pro-Russische opstelling doet regelmatig de wenkbrauwen fronsen .,GL/PvdA
All,be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38-5,conflict,Nee,issue_no,be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38,In de dagelijkse podcast De Campagne Stemming staan Xander van der Wulp en Joost Vullings onder meer stil bij de verschillen tussen de SP en GroenLinks/PvdA .,"Sinds die tijd zijn de partijleider en zijn partij met regelmaat onderwerp van controverse , onder meer toen Baudet het coronabeleid met de Holocaust vergeleek en toen hij zei dat de wereld wordt geregeerd door reptielachtigen .",Ook zijn pro-Russische opstelling doet regelmatig de wenkbrauwen fronsen .,GL/PvdA
All,be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38-5,succes en falen,Nee,issue_no,be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38,In de dagelijkse podcast De Campagne Stemming staan Xander van der Wulp en Joost Vullings onder meer stil bij de verschillen tussen de SP en GroenLinks/PvdA .,"Sinds die tijd zijn de partijleider en zijn partij met regelmaat onderwerp van controverse , onder meer toen Baudet het coronabeleid met de Holocaust vergeleek en toen hij zei dat de wereld wordt geregeerd door reptielachtigen .",Ook zijn pro-Russische opstelling doet regelmatig de wenkbrauwen fronsen .,GL/PvdA
All,c014ca7b76bfed658b61333dff3982a2e2c89df9e35347949e56361e-5,issue position,Nee,issue_no,c014ca7b76bfed658b61333dff3982a2e2c89df9e35347949e56361e,Of in hem een toekomstig Minister voor Sport schuilt ?,"Als we vasthouden aan de macht van mensen die zijn opgegroeid met het cognitieve , komen we geen stap verder . ""","Dat Nederland geen volwaardige minister van Sport heeft , toont volgens Liefers aan dat sport niet serieus wordt genomen .",Overig
All,c014ca7b76bfed658b61333dff3982a2e2c89df9e35347949e56361e-5,conflict,Nee,issue_no,c014ca7b76bfed658b61333dff3982a2e2c89df9e35347949e56361e,Of in hem een toekomstig Minister voor Sport schuilt ?,"Als we vasthouden aan de macht van mensen die zijn opgegroeid met het cognitieve , komen we geen stap verder . ""","Dat Nederland geen volwaardige minister van Sport heeft , toont volgens Liefers aan dat sport niet serieus wordt genomen .",Overig
All,c014ca7b76bfed658b61333dff3982a2e2c89df9e35347949e56361e-5,succes en falen,Nee,issue_no,c014ca7b76bfed658b61333dff3982a2e2c89df9e35347949e56361e,Of in hem een toekomstig Minister voor Sport schuilt ?,"Als we vasthouden aan de macht van mensen die zijn opgegroeid met het cognitieve , komen we geen stap verder . ""","Dat Nederland geen volwaardige minister van Sport heeft , toont volgens Liefers aan dat sport niet serieus wordt genomen .",Overig
All,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-4,issue position,Nee,issue_no,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6,Omtzigt voelt nog steeds niets voor regeren met Wilders,17:18,Schoonmaakactie besmeurde spandoeken BBB,NSC
All,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-4,conflict,Ja,issue_yes,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6,Omtzigt voelt nog steeds niets voor regeren met Wilders,17:18,Schoonmaakactie besmeurde spandoeken BBB,NSC
All,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-4,succes en falen,Nee,issue_no,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6,Omtzigt voelt nog steeds niets voor regeren met Wilders,17:18,Schoonmaakactie besmeurde spandoeken BBB,NSC
All,c177d02525ac25b89e74dfa53fb8388fc0ddfa49422e33d32d139ed7-3,issue position,Nee,issue_no,c177d02525ac25b89e74dfa53fb8388fc0ddfa49422e33d32d139ed7,gesprek met lijsttrekker,Hij wijst erop dat stembureaus publiek toegankelijk moeten zijn .,""" En als gevangenissen publiek toegankelijk zijn , komen er niet alleen maar mensen binnen , maar lopen er misschien ook wel mensen naar buiten .",Overig
All,c177d02525ac25b89e74dfa53fb8388fc0ddfa49422e33d32d139ed7-3,conflict,Nee,issue_no,c177d02525ac25b89e74dfa53fb8388fc0ddfa49422e33d32d139ed7,gesprek met lijsttrekker,Hij wijst erop dat stembureaus publiek toegankelijk moeten zijn .,""" En als gevangenissen publiek toegankelijk zijn , komen er niet alleen maar mensen binnen , maar lopen er misschien ook wel mensen naar buiten .",Overig
All,c177d02525ac25b89e74dfa53fb8388fc0ddfa49422e33d32d139ed7-3,succes en falen,Nee,issue_no,c177d02525ac25b89e74dfa53fb8388fc0ddfa49422e33d32d139ed7,gesprek met lijsttrekker,Hij wijst erop dat stembureaus publiek toegankelijk moeten zijn .,""" En als gevangenissen publiek toegankelijk zijn , komen er niet alleen maar mensen binnen , maar lopen er misschien ook wel mensen naar buiten .",Overig
All,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0-6,issue position,Nee,issue_no,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0,"Er komen 16 lijsttrekkers , alleen Pieter Omtzigt van Nieuw Sociaal Contract komt niet .",Nieuwsuur,@Nieuwsuur,NSC
All,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0-6,conflict,Nee,issue_no,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0,"Er komen 16 lijsttrekkers , alleen Pieter Omtzigt van Nieuw Sociaal Contract komt niet .",Nieuwsuur,@Nieuwsuur,NSC
All,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0-6,succes en falen,Nee,issue_no,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0,"Er komen 16 lijsttrekkers , alleen Pieter Omtzigt van Nieuw Sociaal Contract komt niet .",Nieuwsuur,@Nieuwsuur,NSC
All,c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad-5,issue position,Nee,issue_no,c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad,PVV en FvD grootste bij scholieren en studenten mbo,"Daarna is zijn beveiliging fors opgeschroefd , zei de Forum-leider .","Hoe dit dan toch kon gebeuren , is niet duidelijk .",PVV
All,c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad-5,conflict,Nee,issue_no,c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad,PVV en FvD grootste bij scholieren en studenten mbo,"Daarna is zijn beveiliging fors opgeschroefd , zei de Forum-leider .","Hoe dit dan toch kon gebeuren , is niet duidelijk .",PVV
All,c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad-5,succes en falen,Ja,issue_yes,c41fe36b99fc07b157382a40b67938df96e9a2a28b3e28f8f56af4ad,PVV en FvD grootste bij scholieren en studenten mbo,"Daarna is zijn beveiliging fors opgeschroefd , zei de Forum-leider .","Hoe dit dan toch kon gebeuren , is niet duidelijk .",PVV
All,c421c6a39736eb2efff888502ba29ba7b4222325e1f075eec5a88ee1-5,issue position,Nee,issue_no,c421c6a39736eb2efff888502ba29ba7b4222325e1f075eec5a88ee1,Lijsttrekker Lilian Marijnissen is te gast .,Vanavond staat de hele uitzending in het teken van de SP : wat heeft de partij bereikt en waar staat de partij nu ?,Kijk hier alle vorige interviews terug .,Overig
All,c421c6a39736eb2efff888502ba29ba7b4222325e1f075eec5a88ee1-5,conflict,Nee,issue_no,c421c6a39736eb2efff888502ba29ba7b4222325e1f075eec5a88ee1,Lijsttrekker Lilian Marijnissen is te gast .,Vanavond staat de hele uitzending in het teken van de SP : wat heeft de partij bereikt en waar staat de partij nu ?,Kijk hier alle vorige interviews terug .,Overig
All,c421c6a39736eb2efff888502ba29ba7b4222325e1f075eec5a88ee1-5,succes en falen,Nee,issue_no,c421c6a39736eb2efff888502ba29ba7b4222325e1f075eec5a88ee1,Lijsttrekker Lilian Marijnissen is te gast .,Vanavond staat de hele uitzending in het teken van de SP : wat heeft de partij bereikt en waar staat de partij nu ?,Kijk hier alle vorige interviews terug .,Overig
All,c5853b86c191f82418d4deb71b33376b3232696fdde792889c915418-11,issue position,Nee,issue_no,c5853b86c191f82418d4deb71b33376b3232696fdde792889c915418,""" We zien vooral bij kiezers met een niet-Europese migratieachtergrond die Denk of NSC willen gaan stemmen dat zij discriminatie ervaren en vinden dat hun belangen niet behartigd worden . ""","In het onderzoek is specifiek gevraagd naar het thema discriminatie , omdat het onderwerp veel leeft onder kiezers van onder andere Denk en Bij1 .",Kiezers met een migratieachtergrond die van plan zijn op VVD of D66 te gaan stemmen ervaren wel voldoende vertegenwoordiging .,NSC
All,c5853b86c191f82418d4deb71b33376b3232696fdde792889c915418-11,conflict,Ja,issue_yes,c5853b86c191f82418d4deb71b33376b3232696fdde792889c915418,""" We zien vooral bij kiezers met een niet-Europese migratieachtergrond die Denk of NSC willen gaan stemmen dat zij discriminatie ervaren en vinden dat hun belangen niet behartigd worden . ""","In het onderzoek is specifiek gevraagd naar het thema discriminatie , omdat het onderwerp veel leeft onder kiezers van onder andere Denk en Bij1 .",Kiezers met een migratieachtergrond die van plan zijn op VVD of D66 te gaan stemmen ervaren wel voldoende vertegenwoordiging .,NSC
All,c5853b86c191f82418d4deb71b33376b3232696fdde792889c915418-11,succes en falen,Nee,issue_no,c5853b86c191f82418d4deb71b33376b3232696fdde792889c915418,""" We zien vooral bij kiezers met een niet-Europese migratieachtergrond die Denk of NSC willen gaan stemmen dat zij discriminatie ervaren en vinden dat hun belangen niet behartigd worden . ""","In het onderzoek is specifiek gevraagd naar het thema discriminatie , omdat het onderwerp veel leeft onder kiezers van onder andere Denk en Bij1 .",Kiezers met een migratieachtergrond die van plan zijn op VVD of D66 te gaan stemmen ervaren wel voldoende vertegenwoordiging .,NSC
All,c5b770417fa21a236623e4b0cea837d52492473544437ccf1cf5c6d1-3,issue position,Nee,issue_no,c5b770417fa21a236623e4b0cea837d52492473544437ccf1cf5c6d1,Chris Stoffer ( SGP ) beantwoordt kijkersvragen op YouTube,"Dat geldt ook voor de suggestie van de SGP om de doodstraf weer in te voeren , zoals Chris Stoffer vanmorgen in het NOS Radio 1 Journaal toelichtte .",Denk gaat volgens advocaten te ver bij het voorstel voor een verplichting van chemische castratie voor pedoseksuelen .,SGP
All,c5b770417fa21a236623e4b0cea837d52492473544437ccf1cf5c6d1-3,conflict,Nee,issue_no,c5b770417fa21a236623e4b0cea837d52492473544437ccf1cf5c6d1,Chris Stoffer ( SGP ) beantwoordt kijkersvragen op YouTube,"Dat geldt ook voor de suggestie van de SGP om de doodstraf weer in te voeren , zoals Chris Stoffer vanmorgen in het NOS Radio 1 Journaal toelichtte .",Denk gaat volgens advocaten te ver bij het voorstel voor een verplichting van chemische castratie voor pedoseksuelen .,SGP
All,c5b770417fa21a236623e4b0cea837d52492473544437ccf1cf5c6d1-3,succes en falen,Nee,issue_no,c5b770417fa21a236623e4b0cea837d52492473544437ccf1cf5c6d1,Chris Stoffer ( SGP ) beantwoordt kijkersvragen op YouTube,"Dat geldt ook voor de suggestie van de SGP om de doodstraf weer in te voeren , zoals Chris Stoffer vanmorgen in het NOS Radio 1 Journaal toelichtte .",Denk gaat volgens advocaten te ver bij het voorstel voor een verplichting van chemische castratie voor pedoseksuelen .,SGP
All,c5c6a33c6a82153b890222ef148463ff7e1c5bb65af97c0feaaf9b5c-20,issue position,Nee,issue_no,c5c6a33c6a82153b890222ef148463ff7e1c5bb65af97c0feaaf9b5c,Omtzigt van Nieuw Sociaal Contract was er niet bij .,De groep Nederlanders die gisteren de grens overstak van Gaza naar Egypte komt vanmiddag in Nederland aan .,Volgens NOS-verslaggever Xander van der Wulp was vooral de confrontatie tussen VVD-leider Yesilgöz en PVV-leider Wilders bij het thema migratie opvallend .,NSC
All,c5c6a33c6a82153b890222ef148463ff7e1c5bb65af97c0feaaf9b5c-20,conflict,Nee,issue_no,c5c6a33c6a82153b890222ef148463ff7e1c5bb65af97c0feaaf9b5c,Omtzigt van Nieuw Sociaal Contract was er niet bij .,De groep Nederlanders die gisteren de grens overstak van Gaza naar Egypte komt vanmiddag in Nederland aan .,Volgens NOS-verslaggever Xander van der Wulp was vooral de confrontatie tussen VVD-leider Yesilgöz en PVV-leider Wilders bij het thema migratie opvallend .,NSC
All,c5c6a33c6a82153b890222ef148463ff7e1c5bb65af97c0feaaf9b5c-20,succes en falen,Nee,issue_no,c5c6a33c6a82153b890222ef148463ff7e1c5bb65af97c0feaaf9b5c,Omtzigt van Nieuw Sociaal Contract was er niet bij .,De groep Nederlanders die gisteren de grens overstak van Gaza naar Egypte komt vanmiddag in Nederland aan .,Volgens NOS-verslaggever Xander van der Wulp was vooral de confrontatie tussen VVD-leider Yesilgöz en PVV-leider Wilders bij het thema migratie opvallend .,NSC
All,c6361b3b1c35b09df74fe775d7aed45a2d0558206032e5cb2d47c144-2,issue position,Nee,issue_no,c6361b3b1c35b09df74fe775d7aed45a2d0558206032e5cb2d47c144,"In de Peilingwijzer is de PVV de voorbije week gestegen naar 22 tot 28 Kamerzetels , terwijl NSC juist wegzakt naar 19 tot 25 .",De afgelopen maanden haalde deze afsplitsing van Forum voor Democratie meestal geen zetels bij zowel I&O Research als Ipsos .,"Omdat dat nu beide bureaus wel het geval is , is BVNL opgenomen in de Peilingwijzer .",PVV
All,c6361b3b1c35b09df74fe775d7aed45a2d0558206032e5cb2d47c144-2,conflict,Nee,issue_no,c6361b3b1c35b09df74fe775d7aed45a2d0558206032e5cb2d47c144,"In de Peilingwijzer is de PVV de voorbije week gestegen naar 22 tot 28 Kamerzetels , terwijl NSC juist wegzakt naar 19 tot 25 .",De afgelopen maanden haalde deze afsplitsing van Forum voor Democratie meestal geen zetels bij zowel I&O Research als Ipsos .,"Omdat dat nu beide bureaus wel het geval is , is BVNL opgenomen in de Peilingwijzer .",PVV
All,c6361b3b1c35b09df74fe775d7aed45a2d0558206032e5cb2d47c144-2,succes en falen,Ja,issue_yes,c6361b3b1c35b09df74fe775d7aed45a2d0558206032e5cb2d47c144,"In de Peilingwijzer is de PVV de voorbije week gestegen naar 22 tot 28 Kamerzetels , terwijl NSC juist wegzakt naar 19 tot 25 .",De afgelopen maanden haalde deze afsplitsing van Forum voor Democratie meestal geen zetels bij zowel I&O Research als Ipsos .,"Omdat dat nu beide bureaus wel het geval is , is BVNL opgenomen in de Peilingwijzer .",PVV
All,c6846e9e9eff829bdac6636504ff7a5efa4c204db267a448ac2e65b4-2,issue position,Nee,issue_no,c6846e9e9eff829bdac6636504ff7a5efa4c204db267a448ac2e65b4,PVV-leider Wilders ziet ' gamechanger ' na peiling De Hond,Met grote interesse kijken ze uit naar de peilingen van de grote bureaus die begin volgende week met een nieuwe tussenstand komen .,"De NOS hanteert altijd de Peilingwijzer , met een gewogen gemiddelde van de peilingen van I&O Research en Ipsos/Eenvandaag . Maurice de Hond werkt met Peil.nl niet mee aan deze Peilingwijzer.",PVV
All,c6846e9e9eff829bdac6636504ff7a5efa4c204db267a448ac2e65b4-2,conflict,Nee,issue_no,c6846e9e9eff829bdac6636504ff7a5efa4c204db267a448ac2e65b4,PVV-leider Wilders ziet ' gamechanger ' na peiling De Hond,Met grote interesse kijken ze uit naar de peilingen van de grote bureaus die begin volgende week met een nieuwe tussenstand komen .,"De NOS hanteert altijd de Peilingwijzer , met een gewogen gemiddelde van de peilingen van I&O Research en Ipsos/Eenvandaag . Maurice de Hond werkt met Peil.nl niet mee aan deze Peilingwijzer.",PVV
All,c6846e9e9eff829bdac6636504ff7a5efa4c204db267a448ac2e65b4-2,succes en falen,Nee,issue_no,c6846e9e9eff829bdac6636504ff7a5efa4c204db267a448ac2e65b4,PVV-leider Wilders ziet ' gamechanger ' na peiling De Hond,Met grote interesse kijken ze uit naar de peilingen van de grote bureaus die begin volgende week met een nieuwe tussenstand komen .,"De NOS hanteert altijd de Peilingwijzer , met een gewogen gemiddelde van de peilingen van I&O Research en Ipsos/Eenvandaag . Maurice de Hond werkt met Peil.nl niet mee aan deze Peilingwijzer.",PVV
All,c6a925f47b497586fb3b8e5669f0c698b5345978ca3c115d4fc65266-10,issue position,Nee,issue_no,c6a925f47b497586fb3b8e5669f0c698b5345978ca3c115d4fc65266,"Daarover waren de lijsttrekkers van VVD , D66 , PVV , SP , Partij voor de Dieren en BBB het eens in het tweede RTL Verkiezingsdebat .",Goedemorgen !,Maar over de beste aanpak van deze problemen lopen de meningen sterk uiteen .,VVD
All,c6a925f47b497586fb3b8e5669f0c698b5345978ca3c115d4fc65266-10,conflict,Ja,issue_yes,c6a925f47b497586fb3b8e5669f0c698b5345978ca3c115d4fc65266,"Daarover waren de lijsttrekkers van VVD , D66 , PVV , SP , Partij voor de Dieren en BBB het eens in het tweede RTL Verkiezingsdebat .",Goedemorgen !,Maar over de beste aanpak van deze problemen lopen de meningen sterk uiteen .,VVD
All,c6a925f47b497586fb3b8e5669f0c698b5345978ca3c115d4fc65266-10,succes en falen,Nee,issue_no,c6a925f47b497586fb3b8e5669f0c698b5345978ca3c115d4fc65266,"Daarover waren de lijsttrekkers van VVD , D66 , PVV , SP , Partij voor de Dieren en BBB het eens in het tweede RTL Verkiezingsdebat .",Goedemorgen !,Maar over de beste aanpak van deze problemen lopen de meningen sterk uiteen .,VVD
All,c8aead211b29d2115614b1136542d7667216c6d42aa4cdf47f25df5c-1,issue position,Nee,issue_no,c8aead211b29d2115614b1136542d7667216c6d42aa4cdf47f25df5c,VVD-leider Yeşilgöz heeft afstand genomen van PVV-leider Wilders .,NA,Kijk hier naar de botsing tussen Yeşilgöz en Wilders,VVD
All,c8aead211b29d2115614b1136542d7667216c6d42aa4cdf47f25df5c-1,conflict,Ja,issue_yes,c8aead211b29d2115614b1136542d7667216c6d42aa4cdf47f25df5c,VVD-leider Yeşilgöz heeft afstand genomen van PVV-leider Wilders .,NA,Kijk hier naar de botsing tussen Yeşilgöz en Wilders,VVD
All,c8aead211b29d2115614b1136542d7667216c6d42aa4cdf47f25df5c-1,succes en falen,Nee,issue_no,c8aead211b29d2115614b1136542d7667216c6d42aa4cdf47f25df5c,VVD-leider Yeşilgöz heeft afstand genomen van PVV-leider Wilders .,NA,Kijk hier naar de botsing tussen Yeşilgöz en Wilders,VVD
All,c8b1f20436d8ef6f8d1f0d9e6a5cee903c9afeaaeafef527a71aab11-8,issue position,Nee,issue_no,c8b1f20436d8ef6f8d1f0d9e6a5cee903c9afeaaeafef527a71aab11,"Op basis van de peilingen is inmiddels duidelijk dat vier partijen de meeste kans maken op de winst : VVD , NSC , GroenLinks-PvdA en PVV .",Die onzekerheid kan een flinke invloed hebben op de verkiezingsuitslag .,"Als woensdagavond de exitpolls worden bekendgemaakt , kan er nog veel zijn veranderd .",VVD
All,c8b1f20436d8ef6f8d1f0d9e6a5cee903c9afeaaeafef527a71aab11-8,conflict,Nee,issue_no,c8b1f20436d8ef6f8d1f0d9e6a5cee903c9afeaaeafef527a71aab11,"Op basis van de peilingen is inmiddels duidelijk dat vier partijen de meeste kans maken op de winst : VVD , NSC , GroenLinks-PvdA en PVV .",Die onzekerheid kan een flinke invloed hebben op de verkiezingsuitslag .,"Als woensdagavond de exitpolls worden bekendgemaakt , kan er nog veel zijn veranderd .",VVD
All,c8b1f20436d8ef6f8d1f0d9e6a5cee903c9afeaaeafef527a71aab11-8,succes en falen,Ja,issue_yes,c8b1f20436d8ef6f8d1f0d9e6a5cee903c9afeaaeafef527a71aab11,"Op basis van de peilingen is inmiddels duidelijk dat vier partijen de meeste kans maken op de winst : VVD , NSC , GroenLinks-PvdA en PVV .",Die onzekerheid kan een flinke invloed hebben op de verkiezingsuitslag .,"Als woensdagavond de exitpolls worden bekendgemaakt , kan er nog veel zijn veranderd .",VVD
All,c8c8f402f3e46fe1a5e7cb50e4860980ef24bfd40a9d9ae194ba7084-21,issue position,Ja,issue_yes,c8c8f402f3e46fe1a5e7cb50e4860980ef24bfd40a9d9ae194ba7084,"ChristenUnie constateert dat iedereen vroeg of laat te maken krijgt met mantelzorg , daarom moet er meer ruimte komen , zegt lijsttrekker Mirjam Bikker .",Bijna alle partijen willen iets doen om mantelzorgers te ondersteunen .,""" Zij moeten makkelijker verlof krijgen .",Overig
All,c8c8f402f3e46fe1a5e7cb50e4860980ef24bfd40a9d9ae194ba7084-21,conflict,Nee,issue_no,c8c8f402f3e46fe1a5e7cb50e4860980ef24bfd40a9d9ae194ba7084,"ChristenUnie constateert dat iedereen vroeg of laat te maken krijgt met mantelzorg , daarom moet er meer ruimte komen , zegt lijsttrekker Mirjam Bikker .",Bijna alle partijen willen iets doen om mantelzorgers te ondersteunen .,""" Zij moeten makkelijker verlof krijgen .",Overig
All,c8c8f402f3e46fe1a5e7cb50e4860980ef24bfd40a9d9ae194ba7084-21,succes en falen,Nee,issue_no,c8c8f402f3e46fe1a5e7cb50e4860980ef24bfd40a9d9ae194ba7084,"ChristenUnie constateert dat iedereen vroeg of laat te maken krijgt met mantelzorg , daarom moet er meer ruimte komen , zegt lijsttrekker Mirjam Bikker .",Bijna alle partijen willen iets doen om mantelzorgers te ondersteunen .,""" Zij moeten makkelijker verlof krijgen .",Overig
All,ca126e1c34125f9ca6849de9ef1de5949682db4d456f15cb0ac56e51-15,issue position,Ja,issue_yes,ca126e1c34125f9ca6849de9ef1de5949682db4d456f15cb0ac56e51,"D66 , GroenLinks-PvdA , SP , PvdD , Denk , Volt en Bij1 vinden dat niet voldoende en vinden dat Israël met de aanhoudende aanvallen op Gaza disproportioneel geweld gebruikt .",Kamerdebat,"Ze willen opheldering over een naar NRC gelekt memo van de Nederlandse defensieattaché in Tel Aviv , waarin staat dat het Israëlische leger "" onevenredig geweld "" gebruikt en doelbewust aanvallen uitvoert op civiele infrastructuur .",D66
All,ca126e1c34125f9ca6849de9ef1de5949682db4d456f15cb0ac56e51-15,conflict,Nee,issue_no,ca126e1c34125f9ca6849de9ef1de5949682db4d456f15cb0ac56e51,"D66 , GroenLinks-PvdA , SP , PvdD , Denk , Volt en Bij1 vinden dat niet voldoende en vinden dat Israël met de aanhoudende aanvallen op Gaza disproportioneel geweld gebruikt .",Kamerdebat,"Ze willen opheldering over een naar NRC gelekt memo van de Nederlandse defensieattaché in Tel Aviv , waarin staat dat het Israëlische leger "" onevenredig geweld "" gebruikt en doelbewust aanvallen uitvoert op civiele infrastructuur .",D66
All,ca126e1c34125f9ca6849de9ef1de5949682db4d456f15cb0ac56e51-15,succes en falen,Nee,issue_no,ca126e1c34125f9ca6849de9ef1de5949682db4d456f15cb0ac56e51,"D66 , GroenLinks-PvdA , SP , PvdD , Denk , Volt en Bij1 vinden dat niet voldoende en vinden dat Israël met de aanhoudende aanvallen op Gaza disproportioneel geweld gebruikt .",Kamerdebat,"Ze willen opheldering over een naar NRC gelekt memo van de Nederlandse defensieattaché in Tel Aviv , waarin staat dat het Israëlische leger "" onevenredig geweld "" gebruikt en doelbewust aanvallen uitvoert op civiele infrastructuur .",D66
All,cadbfdc97c821e6fe0cb1477e257d84a889704832b9909b00ef071ae-5,issue position,Nee,issue_no,cadbfdc97c821e6fe0cb1477e257d84a889704832b9909b00ef071ae,"De patiënt , Aaron James van 46 , raakte zwaargewond aan zijn gezicht toen hij op zijn werk als monteur een elektrische schok van 7200 volt kreeg .",Het oog werd een half jaar geleden getransplanteerd in een ziekenhuis in New York als onderdeel van een gedeeltelijke gezichtstransplantatie .,"Dat de succesvolle operatie nu pas naar buiten wordt gebracht , is omdat artsen wilden afwachten of het lichaam het vreemde oog niet zou afstoten .",Volt
