,Index,unit_id,actor,topic,n,stance,agreement,text,before,after,prediction,uitleg
275,1063,147cf0ea61511c7c77d12d8d78cb8281a76255b2d488b0f39169f9da-55-Overig,Overig,Defense,4,N,1.0,"Ten Broeke doelt onder meer op de val van het kabinet-Balkenende II: de PvdA, waar Timmermans toen Kamerlid was, wilde de militaire missie in Uruzgan niet verlengen, en daarover viel het kabinet.","Je kunt er wel kabinetten mee verliezen, en dat weet Timmermans als geen ander.”",Een Ipsos-onderzoek van vorige maand laat nog een probleem voor Timmermans zien:,L,"Uit deze zin blijkt dat Timmermans en de PvdA tegen het verlengen van de militaire missie in Uruzgan waren, wat wijst op een voorkeur voor minder militaire inzet en meer nadruk op vrede. Dit sluit aan bij de dimensie van vrede en mensenrechten (L)."
276,10099,c6bdc335860926c3c9bb6e80f717a3bb55af6e57ea1bf4efe2681707-25-BBB,BBB,Defense,2,R,1.0,"Het was het begin van een periode van intensief contact tussen de twee, waarbij Tuinman ’s avonds heen en weer reed van de Hoeksche Waard naar Van der Plas’ huis in Deventer.","De BBB-leider vroeg hem of ze elementen van zijn speech mocht gebruiken voor haar H.J. Schoolezing, waarin zij zich keerde tegen polarisatie in de politiek en begrip vroeg voor het „onderbuikgevoel” in Nederland.",De defensieparagraaf in het verkiezingsprogramma van BBB – met veel nadruk op investeringen in de krijgsmacht – draagt zijn stempel.,R,In de zin staat dat de defensieparagraaf van BBB veel nadruk legt op investeringen in de krijgsmacht. Dit wijst duidelijk op een standpunt dat prioriteit geeft aan een sterke krijgsmacht en versterking van defensie.
277,783,0e71048d1bdfaa8271a82ebe817c3010eb3bc86d52d54d66e37f454e-213-VVD,VVD,Defense,2,L,1.0,VVD-leider Yesilgöz benadrukt vooral dat Israël wel degelijk het recht heeft om zich te verdedigen.,"Ze moeten hard terugslaan en hun optreden is wel proportioneel.""","""Hamas en Hezbollah zijn terroristische organisaties die de staat Israël willen vernietigen.""",R,"De VVD-leider benadrukt het recht van Israël op zelfverdediging en spreekt over 'hard terugslaan', wat duidt op steun voor militair optreden en prioriteit aan nationale (of bondgenootschappelijke) veiligheid. Dit past binnen de dimensie van een sterke krijgsmacht en nadruk op nationaal belang in buitenlands beleid."
278,1142,164979643ca6183e17006b06b24a60b736dfca3a6423bfeef6bb5893-28-Volt,Volt,Defense,5,N,0.6,Maar in de doorrekening van het verkiezingsprogramma door het Centraal Planbureau (CPB) springt Volt er eigenlijk heel goed uit.,"Zo zijn er nog meer voorstellen die kostbaar klinken, zoals veel extra investeringen in defensie en onderwijs.",Vergeleken met het 'basispad' van het CPB (de economische ontwikkeling bij ongewijzigd beleid) leidt het Volt-programma de komende vijf jaar tot een iets hogere economische groei en een lagere werkloosheid.,R,"In deze zin wordt expliciet genoemd dat Volt voor veel extra investeringen in defensie is. Dit past bij de dimensie van een sterke krijgsmacht, sterke NAVO en investeren in defensie."
279,4000,476c58ea248d7306b56b232be7ecf3d3a93e6c01ba86d405ae41dfda-28-CU,CU,Defense,2,N,1.0,"Voor VVD, CDA en ChristenUnie gaat dat te ver: een langdurig staakt-het-vuren zou betekenen dat Hamas een welkome adempauze krijgt.","Bij D66 bestaat er grote zorg over het snel escalerende aantal burgerslachtoffers en de humanitaire noodsituatie in Gaza, de partij wil daarom dat de Israëlische bombardementen worden gestopt.","Ook in de VS en binnen de EU is er geen steun voor een volledige wapenstilstand, hoogstens voor ‘humanitaire pauzes’ voor het binnenbrengen van de eerste levensbehoeften naar het belegerde Gaza.",R,"De CU wordt hier genoemd samen met VVD en CDA als tegenstander van een langdurig staakt-het-vuren in Gaza, omdat dit Hamas een adempauze zou geven. Dit wijst op het belang dat wordt gehecht aan veiligheid, militaire overwegingen en het eigen (of westers) veiligheidsbelang, in plaats van directe prioriteit voor vrede, mensenrechten en humanitaire overwegingen. Daarmee past het standpunt binnen de dimensie 'Sterke krijgsmacht, nationaal belang in buitenlands beleid'."
280,4006,476c58ea248d7306b56b232be7ecf3d3a93e6c01ba86d405ae41dfda-55-Overig,Overig,Defense,2,N,1.0,En de Jordaanse minister voegt daar een nauwelijks verholen dreigement aan toe:,Safadi vraagt Nederland de resolutie te steunen.,"als Europese landen zich hier niet achter scharen, dan zal steun van de Arabische landen voor hulp aan Oekraïne „lastig” worden, schrijft een ambtenaar.",N,"In deze zin staat de druk van de Jordaanse minister op Nederland centraal, met betrekking tot de steun voor een resolutie en het dreigement om steun aan Oekraïne te beïnvloeden. Het standpunt van 'Overig' in deze zin wordt niet duidelijk gemaakt: het gaat enkel over het standpunt en gedrag van de Jordaanse minister. Overig neemt geen expliciet standpunt in over vrede/mensenrechten of een sterke krijgsmacht/nationaal belang."
281,1039,143981f028625ffb485a7b86be98ef55e897745338e36950001fd675-2-SGP,SGP,Defense,2,N,1.0,Stoffer ziet dat anders.,"BIJ1-lijsttrekker Edson Olf verwijt SGP-voorman Chris Stoffer ervan ""totaal geen besef"" te hebben van de historische context van het Israëlisch-Palestijns conflict.",,N,"In deze zin wordt alleen duidelijk dat Stoffer (SGP) het oneens is met Olf (Bij1) over de interpretatie van het Israëlisch-Palestijns conflict, maar niet wat het concrete standpunt van de SGP is op Defensie & Buitenlandse Zaken. Het is dus niet duidelijk in welke dimensie hun standpunt valt."
282,1147,164979643ca6183e17006b06b24a60b736dfca3a6423bfeef6bb5893-32-Volt,Volt,Defense,2,N,1.0,"Aan andere, zo mogelijk nóg utopischer onderdelen van het Volt-verkiezingsprogramma is het lastiger om cijfers en gevolgen te verbinden.","De koopkracht stijgt bovengemiddeld, en de armoede zal bij Volt 3,3 procentpunt lager zijn dan in het CPB-basispad.",Zo pleit de partij voor een Europees leger en afschaffing van de nationale ministers van buitenlandse zaken.,R,"Volt pleit in deze zin voor een Europees leger, wat neerkomt op investeren in defensie via internationale samenwerking en het versterken van militaire capaciteit. Daarmee past dit standpunt het beste bij 'Sterke krijgsmacht, nationaal belang in buitenlands beleid', hoewel Volt een internationale invulling geeft. Het pleidooi voor afschaffing van nationale ministers van buitenlandse zaken versterkt de nadruk op een gezamenlijke aanpak en minder nationale soevereiniteit, maar het streven naar een Europees leger valt duidelijk onder een sterkere (gezamenlijke) krijgsmacht."
283,3969,46c275382c465b6fddf1a14d15a0c9ebb3357f684c01c5ad4dc920f8-62-Overig,Overig,Defense,5,N,0.8,De Amerikaanse minister van Buitenlandse Zaken Antony Blinken heeft gezegd dat er meer gedaan moet worden om burgers in Gaza te beschermen.,meer doen om burgers in Gaza te beschermen,"Hij waardeert de stappen die Israël heeft genomen om het aantal burgerslachtoffers te beperken, waaronder de op donderdag geïntroduceerde dagelijkse 'humanitaire pauzes', maar het is volgens hem niet genoeg.",L,"Hier wordt het beschermen van burgers in Gaza benadrukt, evenals het belang van humanitaire maatregelen tijdens conflicten. Dit is kenmerkend voor een benadering gericht op mensenrechten, humanitaire interventies en vredesbevordering. De nadruk ligt niet op militair ingrijpen of het versterken van de krijgsmacht, maar op vredesmaatregelen en het beschermen van burgers."
284,9714,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-59-FvD,FvD,Defense,2,N,1.0,"VVD, PVV, CU, FVD, BBB en SGP stemden voor dit voorstel.",Maar een meerderheid van de Kamer steunde vandaag het CDA-voorstel om te wachten tot demissionair minister Bruins Slot van Buitenlandse Zaken een reeks vragen over de oorlog tussen Israël en Hamas heeft beantwoord.,"D66-Kamerlid Sjoerd Sjoerdsma noemt het uitstel ""zeer spijtig"".",N,"In deze zin geeft FvD geen expliciet standpunt over Defensie & Buitenlandse Zaken zelf, maar stemt mee met andere partijen voor het uitstellen van een besluit tot er meer informatie is. Er wordt dus vooral een procedurele keuze gemaakt (wachten op antwoorden), niet een inhoudelijk standpunt ingenomen over vrede, mensenrechten, of het versterken van de krijgsmacht. Daarom past dit niet duidelijk in de dimensies en codeer ik dit als Neutraal."
285,4064,48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-121-NSC,NSC,Defense,2,N,1.0,"Omtzigt zei gisteren dat hem in het VVD-programma vooral is opgevallen dat die partij ""de hele ontwikkelingssamenwerking afschaft"".","Die heeft zijn verkiezingsprogramma niet laten doorrekenen door het Centraal Planbureau, maar hij leverde gisteren wel commentaar op de programma's van anderen.",Hij voegde eraan toe:,N,"Uit de aangeleverde zin blijkt niet duidelijk wat het standpunt van NSC zelf is over Defensie & Buitenlandse Zaken, omdat Omtzigt enkel commentaar geeft op het VVD-programma en niet expliciet een eigen standpunt inneemt."
286,2399,2c72896c4c2211ae5e63d933100a57d4cbac1541dbd415d07402e0b2-282-Denk,Denk,Defense,2,L,1.0,"Volgens de Denk-voorman staat die leus voor het opkomen voor mensenrechten en het bepleiten van één staat, die Palestina heet.","Van Baarle gebruikte eerder de omstreden leus 'From the river to the sea, Palestine will be free', die door sommigen als antisemitisch wordt gezien.",Volgens hem is één staat de enige weg naar een vreedzame oplossing;,L,"Denk-leider Van Baarle geeft aan dat zijn gebruik van 'From the river to the sea' staat voor het opkomen voor mensenrechten en een vreedzame oplossing in het Israëlisch-Palestijns conflict, waarbij hij pleit voor één staat. De nadruk ligt op mensenrechten en vrede."
287,9972,c4e3ec6670ff867eead7d1e54e73e641384804c7795d2caaec8f5c7c-16-Overig,Overig,Defense,2,N,1.0,"Terwijl minister-president Colijn het in 1936 al nodig achtte om het volk via een radiotoespraak gerust te stellen over de oplopende militaire en politieke spanningen in Europa, maken kiezers zich nu hoofdzakelijk druk over huisvesting, gezondheidszorg en inflatie.",Zelden was de toestand in de wereld zo hachelijk en was daar tijdens de verkiezingscampagne zo weinig van te merken.,"Hoewel dit legitieme verkiezingsthema's zijn, lijken kiezers zich er niet van bewust dat Rusland een regelrechte bedreiging vormt van onze manier van leven: onze vrijheid, onze veiligheid en onze waarden.",R,"De zin benadrukt de huidige militaire en politieke spanningen en wijst op een bedreiging door Rusland voor onze vrijheid, veiligheid en waarden. Dit impliceert het belang van nationale veiligheid en weerbaarheid, wat aansluit bij het pleidooi voor een sterke krijgsmacht en het beschermen van het nationaal belang."
288,3227,3cf40e05aae73a8bca5dd15f91bc3d2837726aafb1b96288f7042eb8-27-Overig,Overig,Defense,2,N,1.0,Een minister moet verantwoording afleggen aan de Tweede Kamer.,Ook is enige Haagse ervaring wel aanbevolen.,Voormalig zeeofficier marine Willem Naudin ten Cate trad kort na zijn benoeming als minister van Marine weer af.,N,"Deze zin bespreekt het belang van politieke ervaring en verantwoording in de Haagse politiek, met als voorbeeld een minister van Marine die kort na benoeming aftrad. Het zegt niets inhoudelijks over Defensie & Buitenlandse Zaken of de balans tussen mensenrechten/pacifisme versus een sterke krijgsmacht/nationaal belang."
289,10341,cab7061f6a02047094b4c2d330c30264b022b3afce7730a9c6446c35-29-VVD,VVD,Defense,2,N,1.0,De VVD wil in gesprek met de EU 'om ons te kunnen weren tegen de wolf'.,"Hoewel het dier volgens GroenLinks-PvdA 'welkom' is in 'heel Nederland', willen veel partijen zijn bewegingsvrijheid in meer of mindere mate beperken.","Ook CU, NSC, BBB bewegen richting beheer (lees: afschot).",N,"Deze passage gaat over dierenbeleid en de omgang met de wolf, niet over Defensie & Buitenlandse Zaken. Het standpunt van de VVD over dit onderwerp valt niet onder de gegeven dimensies van vrede/mensenrechten versus sterke krijgsmacht/nationaal belang."
290,9974,c4e3ec6670ff867eead7d1e54e73e641384804c7795d2caaec8f5c7c-2-Overig,Overig,Defense,2,N,1.0,Aan het begin van de verkiezingscampagne waarschuwde PvdA-lijsttrekker Frans Timmermans dat we mogelijk aan de vooravond van een nieuwe wereldoorlog staan.,Column,"In 1914 leidde de moord op de Oostenrijkse aartshertog in Sarajevo tot een oorlog waarin alle grote machten in Europa, en uiteindelijk de Verenigde Staten, werden meegesleurd.",N,In deze zin waarschuwt Frans Timmermans voor het gevaar van escalerend conflict en een mogelijke nieuwe wereldoorlog. Er wordt geen concreet standpunt ingenomen over meer vrede/mensenrechten of juist militaire versterking; het is een constatering en waarschuwing. Het is daarmee een neutraal signaal en valt niet duidelijk binnen de genoemde dimensies.
291,1070,147cf0ea61511c7c77d12d8d78cb8281a76255b2d488b0f39169f9da-61-VVD,VVD,Defense,5,R,0.8,"VVD-lijsttrekker Dilan Yesilgöz wil miljarden op ontwikkelingssamenwerking bezuinigen en sluit de PVV niet bij voorbaat uit, terwijl deze partij nog altijd een referendum over een",De fundamenten van het Nederlandse buitenlandbeleid kunnen dan onder druk komen.,"Nexit wil en de EU in het verkiezingsprogramma een instituut noemt dat „steeds meer macht naar zich toetrekt, belastinggeld opsoupeert en ons dictaten oplegt”.",R,"De VVD wil fors bezuinigen op ontwikkelingssamenwerking, wat direct ten koste gaat van activiteiten gericht op vrede en mensenrechten. Dit impliceert een verschuiving weg van humanitaire inspanningen richting meer focus op nationale belangen, wat past bij de dimensie 'Sterke krijgsmacht, nationaal belang in buitenlands beleid'."
292,11153,d837f507dcda18ef04063f94e40bdcd3a503516ec1ce22d9c4dee101-25-BBB,BBB,Defense,2,R,1.0,Als het aan VVD en BBB ligt komt er geen einde aan de versnippering van de Europese defensiemarkt.,"Zowel deze partijen als PvdA/GroenLinks en D66 willen extra geld voor defensie, maar Europese defensiesamenwerking krijgt minder steun.",Zij willen dat Nederland afwijkt van de Europese aanbestedingsregels om de nationale industrie te stimuleren.,R,"BBB wil afwijken van Europese defensiesamenwerking en in plaats daarvan de nationale industrie stimuleren. Dit benadrukt het nationale belang boven internationale samenwerking en overeenstemming en past bij de dimensie 'Sterke krijgsmacht, nationaal belang in buitenlands beleid'."
293,1052,147cf0ea61511c7c77d12d8d78cb8281a76255b2d488b0f39169f9da-46-PVV,PVV,Defense,2,N,1.0,"Rechtse partijen, zoals de PVV en de VVD, grepen de terreuraanslag van Hamas op 7 oktober aan om steun voor Israël uit te spreken, maar zij houden zich meer op de vlakte nu de Israëlische aanpak van de Gaza-oorlog steeds meer onder vuur ligt.",55 procent van de Denk-achterban heeft volgens I&O waardering voor de inzet van de partij voor de Palestijnse zaak.,"De enige lijsttrekker van de grote partijen die zich wel graag over de oorlog uitspreekt, is Frans Timmermans van GroenLinks-PvdA.",R,"De PVV wordt genoemd als partij die steun uitsprak voor Israël na de aanval van Hamas. Dit duidt op een buitenlandbeleid gebaseerd op het nationale belang en sterke bondgenootschappen, in lijn met de R-dimensie (sterke krijgsmacht, nationaal belang in buitenlands beleid), gezien de steun aan een militaire bondgenoot in een conflict. Er wordt niet gesproken over vredesinitiatieven of mensenrechten, maar juist over steun aan een assertieve militaire reactie."
294,6780,7fcfaf7da187daab944a5d923b0c34aa1166d1d2f7dead95a55268d9-12-VVD,VVD,Defense,5,L,0.6,VVD'er Brekelmans en SP'er Van Dijk staan op dit punt lijnrecht tegenover elkaar.,Veel Kamerleden vinden die keuze vanwege het hoge aantal burgerslachtoffers onbegrijpelijk.,Brekelmans verdedigt de keuze van het kabinet en vindt dat Israël zich moet kunnen verdedigen tegen Hamas.,R,"De VVD'er Brekelmans verdedigt het recht van Israël op zelfverdediging, ondanks het hoge aantal burgerslachtoffers. Dit duidt op prioriteit voor nationale veiligheid en het erkennen van het recht op militaire actie boven het pacifistische of mensenrechtenargument. Dit past bij een oriëntatie op een sterke krijgsmacht en het nastreven van nationale belangen in het buitenlands beleid."
295,2387,2c72896c4c2211ae5e63d933100a57d4cbac1541dbd415d07402e0b2-23-SGP,SGP,Defense,4,N,0.75,"Het meest kwalijke wat de Palestijnse bevolking overkomt, is haar eigen leiding"", zegt Stoffer, die toevoegt dat ieder mensenleven kostbaar is.","Wat heel moeilijk is, is dat daar heel veel mensen wonen.","""Wat ik hier vooral hoor is iemand die totaal geen besef heeft van historische context"", verwijt Olf de SGP-lijsttrekker.",N,"Stoffer (SGP) benadrukt dat ieder mensenleven kostbaar is, wat lijkt te wijzen op een focus op mensenrechten. Echter, zijn uitspraak dat het meest kwalijke voor de Palestijnen hun eigen leiding is, legt de verantwoordelijkheid bij de Palestijnse leiders. Dit getuigt niet duidelijk van een vredes- of mensenrechtenbenadering, noch van een typische nadruk op een sterke krijgsmacht of het nationaal belang. Het is vooral een beschouwende opmerking over de situatie zelf. Er wordt geen duidelijk standpunt over Defensie & Buitenlandse Zaken ingenomen."
296,880,0fc585e55715b1be6da14eee17df15a9c7ab5c9ffcf6571444e5e944-9-D66,D66,Defense,4,N,1.0,"„Zeer spijtig”, zegt D66-Kamerlid Sjoerd Sjoerdsma over het uitstel.","Desalniettemin zal de ’oude’ Kamer zich nog over de kwestie buigen, want nieuwe Kamerleden worden pas op 6 december geïnstalleerd.","De Tweede Kamer wil debatteren over een intern memo van de Nederlandse Defensieattaché in Tel Aviv, waarin staat dat het Israëlische leger in Gaza ’onevenredig geweld’ gebruikt.",L,D66-Kamerlid Sjoerd Sjoerdsma noemt het uitstel van het debat over het memo over 'onevenredig geweld' door het Israëlische leger 'zeer spijtig'. Dit wijst op een kritische houding tegenover militair geweld en een voorkeur voor mensenrechten en een op regels gebaseerde orde; dit past bij de vredes- en mensenrechten dimensie.
297,6439,7a822ffdf35f699515228c07477b27bda1efbfee26c7a6878a1ed4a7-142-CDA,CDA,Defense,2,N,1.0,"Eline Vedder, nummer twee op de CDA-lijst brengt het onderwerp nog een keer in bij WNL op Zondag.",Al jaren pleit het CDA voor een maatschappelijke dienstplicht voor jongeren.,Jongeren kunnen kiezen voor verschillende plekken om hun diensttijd door te brengen:,N,"Het CDA pleit voor een maatschappelijke dienstplicht voor jongeren, waarmee jongeren kunnen kiezen waar ze hun diensttijd doorbrengen. Dit gaat over het betrekken van jongeren bij de samenleving en versterkt maatschappelijke samenhang, maar is niet direct gericht op vredesbevordering, mensenrechten, of het versterken van de krijgsmacht. Het raakt aan Defensie & Buitenlandse Zaken omdat een maatschappelijke dienstplicht hieraan verbonden kan zijn, maar zonder expliciete focus op defensieversterking of vredesmissies valt dit het beste te coderen als neutraal."
298,4841,56e0124a33dcbfbf10b546658cda7a936586b4b479878227489fadef-31-Denk,Denk,Defense,2,N,1.0,"ik denk dat wij daarom een zware morele verantwoordelijkheid voelden en dat het logisch was om voor Israël te zijn, de enige democratie bovendien in het Midden-Oosten.","„Wij waren in de oorlog sublieme wegkijkers geweest, een laf volk;",Ik was een jaar of 12 tijdens de Zesdaagse Oorlog:,N,"Deze zin gaat over het Nederlandse sentiment richting Israël na de Tweede Wereldoorlog en tijdens de Zesdaagse Oorlog, en geeft het perspectief van de spreker, niet het standpunt van Denk. Denk wordt niet genoemd en hun standpunt over Defensie & Buitenlandse Zaken blijkt hier niet uit."
299,196,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-CU,CU,Defense,2,N,1.0,"VVD, PVV, CU, FVD, BBB en SGP stemden voor dit voorstel.",Maar een meerderheid van de Kamer steunde vandaag het CDA-voorstel om te wachten tot demissionair minister Bruins Slot van Buitenlandse Zaken een reeks vragen over de oorlog tussen Israël en Hamas heeft beantwoord.,"D66-Kamerlid Sjoerd Sjoerdsma noemt het uitstel ""zeer spijtig"".",N,CU steunt een motie om pas te besluiten nadat er antwoorden zijn van de minister over de oorlog tussen Israël en Hamas. Dit gaat meer over procedureel uitstel dan over een inhoudelijk standpunt m.b.t. vrede/mensenrechten of juist militaire kracht/nationaal belang. Het geeft geen duidelijk inhoudelijk standpunt op de dimensie Defensie & Buitenlandse Zaken.
300,10407,cc95f2c7fb60ba4045a14f3deaaadeb6804663b95fe6f13093e0a2de-33-GL/PvdA,GL/PvdA,EU,4,N,1.0,"Amerikaanse techbedrijven is alleen aan te pakken door het mes te steken in hun perverse verdienmodel', zei Paul Tang (PvdA) drie jaar geleden hierover in de Volkskrant.",'De verstikkende marktmacht van een handjevol,"Wijze woorden, maar niet besteed aan het landelijke partijbureau.",L,"De uitspraak van Paul Tang geeft aan dat GL/PvdA (althans via Paul Tang) een actievere Europese aanpak van de macht van grote Amerikaanse (buitenlandse) bedrijven voorstaat. Dit wijst op een pleidooi voor meer Europese (EU) regulering, niet voor protectionisme of uittreding, en impliceert geen anti-EU-positie. Het pleidooi voor EU-instrumenten om marktmacht te breken sluit aan bij een sterkere EU. Er is geen aanwijzing voor een protectionistische houding tegenover vrijhandel in algemene zin, maar juist voor een EU die krachtige spelregels stelt. Daarom codeer ik dit als L (Sterke EU en vrijhandel)."
301,9777,c1e484911687665b1deca662f28b87add770bc11e26767f06e260d6d-33-VVD,VVD,EU,2,L,1.0,"Dat willen behalve VVD en CDA, ook GroenLinks-PvdA.",Dit vereist allereerst het opgeven van de verlammende veto's in de EU.,Onnodig te zeggen dat Volt en D66 het verst in hun Europese liefde gaan en alle ruimte geven om van de EU een strategische speler te maken.,L,"De VVD pleit hier voor het opgeven van veto's in de EU, wat duidt op meer besluitvaardigheid en integratie binnen de EU. Dit wijst op steun aan een sterkere Europese Unie en het verder ontwikkelen van de EU als strategische speler, passend bij de dimensie 'Sterke EU en vrijhandel'."
302,11896,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-93-SGP,SGP,EU,5,R,0.8,Een ander kritiekpunt op Omtzigt is voor Jetten dat hij begin deze week de mogelijkheid van een kabinet over rechts met onder meer de SGP opperde.,"""Je moet de kiezers duidelijk maken dat er wat te kiezen valt en dat er verschillen zijn tussen partijen en dat doe je door de strijd aan te gaan en niet door weg te blijven bij debatten.""","""Een coalitie met partijen die uit de euro willen, waar vrouwenrechten onder druk komen te staan, waar homorechten niet worden versterkt.""",R,"In deze zin wordt SGP genoemd in de context van partijen die uit de euro zouden willen stappen. Hoewel het primair de kritiek van Jetten beschrijft op een mogelijke coalitie met SGP en anderen, wordt daarmee gesuggereerd dat de SGP een protectionistisch standpunt inneemt of in ieder geval wordt geassocieerd met uit de euro stappen. Dit wijst op een meer protectionistische, EU-kritische houding."
303,11405,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-25-VVD,VVD,EU,2,L,1.0,"De VVD wil dat beoogde nieuwe lidstaten aan alle voorwaarden die bij EU-lidmaatschap horen moeten voldoen en noemt dat ""strikt en fair"".",Uitbreiding met mogelijk negen landen en een grondige hervorming van de Unie staan nadrukkelijk op de agenda.,GroenLinks-PvdA vindt dat Oekraïne en de landen op de Westelijke Balkan realistisch uitzicht moeten krijgen op lidmaatschap en pleit voor de mogelijkheid van een stapsgewijze toetreding van nieuwe landen.,L,"De VVD lijkt geen principieel bezwaar te hebben tegen uitbreiding van de EU, maar stelt wel duidelijke voorwaarden aan nieuwe lidstaten. Dit duidt op een voorwaardelijk positieve houding ten opzichte van een sterkere EU. Er wordt geen protectionistisch standpunt ingenomen, en het sluit aan bij de lijn van versterking en uitbreiding van de EU, mits onder voorwaarden."
304,1560,1ccfc024243f1bf4244593c297a50c714d1e8b93f631ab3634ebb0b2-30-PVV,PVV,EU,2,N,1.0,Weinig discussie is er ook over de militaire en financiële steun aan Oekraïne – van de grote partijen is alleen de PVV tegen.,"Traditionele partijen als VVD, CDA, PvdA-GroenLinks en D66 pleiten grofweg voor een sterk Europa, waarbij bijvoorbeeld ook bepaalde veto’s worden afgeschaft.","Opvallend constructief staan ook vrijwel alle partijen tegenover de mogelijke toetreding tot de EU van onder meer Oekraïne, mits kandidaten aan alle eisen voldoen.",R,In de tekst staat expliciet dat de PVV als enige grote partij tegen militaire en financiële steun aan Oekraïne is. Dit impliceert een protectionistische opstelling en doorgaans zijn partijstandpunten van de PVV ook eurosceptisch en kritisch tegenover uitbreiding van de EU. Daarmee past dit duidelijk in de richting van protectionisme en tegen een sterke EU.
305,12558,f8439509507948b47bbecc11be7d5b924ed188daafaaf047913bea49-3-Volt,Volt,EU,2,L,1.0,Volt gaat in haar programma 'radicaal voor een verenigd Europa'.,De jonge politieke partij,"De partij wil een Europese grondwet, extra Europese belastingen en een Europese spreidingswet voor asielzoekers.",L,"Volt kiest uitdrukkelijk voor verdere integratie van Europa, onder andere via een Europese grondwet en meer centrale Europese bevoegdheden. Dit duidt op steun voor een sterkere EU en past binnen de categorie Sterke EU en vrijhandel."
306,1041,147cf0ea61511c7c77d12d8d78cb8281a76255b2d488b0f39169f9da-27-GL/PvdA,GL/PvdA,EU,2,N,1.0,"Als het buitenland in debatten langskomt is dat vaak in negatieve zin of vanuit het idee dat het beleid volledig „maakbaar” is, ziet Judith Sargentini, oud-europarlementariër voor GroenLinks, bijvoorbeeld in discussies rond migratie.","Ze gaat op de PVV stemmen, Geert Wilders staat in de peilingen op winst met zijn boodschap „Nederlanders weer op 1.”","Ze noemt het pleidooi van SP-lijsttrekker Lilian Marijnissen deze campagne voor een volledige stop op arbeidsmigratie, terwijl dat niet zomaar kan vanwege het vrije verkeer van personen binnen de EU.",L,"Judith Sargentini, oud-europarlementariër voor GroenLinks, wijst erop dat een volledige stop op arbeidsmigratie niet zomaar mogelijk is vanwege het vrije verkeer binnen de EU. Dit duidt erop dat zij het vrije verkeer van personen, een kernprincipe van de EU en vrijhandel, onderschrijft en verdedigt tegen protectionistische voorstellen zoals werkmigratiestoppen. Het standpunt is dus voor een sterke EU en tegen protectionisme."
307,4196,493212d76d9858cafd006257bb8eb167fa3c75eaa4ea61ecc2913203-84-PVV,PVV,EU,2,N,1.0,Ze komt ook terug op de aanval van Wilders gisteren in het SBS-debat.,"kies dan voor politici die met oplossingen komen, en geen stoere praat.""",De PVV-voorman bekritiseerde Timmermans van GroenLinks-PvdA over het wachtgeld dat hij ontvangt van de Europese Commissie.,N,"In deze zin wordt alleen vermeld dat Wilders, de PVV-voorman, kritiek uit op Timmermans over het ontvangen van wachtgeld van de Europese Commissie. Dit is een persoonlijke aanval en heeft geen direct verband met het standpunt van de PVV over de EU zelf of over handel (protectionisme of vrijhandel). Het gaat om een ethisch of integriteitsissue en niet over beleidsinhoudelijke standpunten over de EU of handel. Daarom is het niet mogelijk een eenduidig standpunt te coderen binnen de gevraagde dimensies."
308,12671,fbbc60b6700371ffe528e196940013509f7ee7ac58da1ede44016abd-14-VVD,VVD,EU,5,N,0.6,"Dat de VVD alle ontwikkelingshulp schrapt, en toch nog niet voor gratis kinderopvang gaat.",En dus ook waar partijleiders elkaar mee om de oren gaan slaan.,"Of dat het CDA nalaat het minimumloon te verhogen, of GroenLinks-PvdA liefst 25 miljard euro belasting gaat heffen bij bedrijven.",N,"Deze zin gaat over onderwerpen als ontwikkelingshulp en kinderopvang, maar noemt niets over het standpunt van de VVD ten opzichte van de EU of handel. Er wordt geen expliciete relatie gelegd met versterking van de EU, vrijhandel, of juist protectionisme."
309,9764,c1e484911687665b1deca662f28b87add770bc11e26767f06e260d6d-16-PVV,PVV,EU,2,N,1.0,FvD en PVV willen niks en de CU is kritisch.,Handelsverdragen zijn cruciaal.,Ja21 en de SP willen parlementaire instemming voor elk handelsverdrag.,R,"In deze zin wordt gesteld dat de PVV geen handelsverdragen wil. Dit wijst op een houding die sceptisch of afwijzend is ten opzichte van internationale handelsafspraken, wat past bij protectionisme (tegen vrijhandel, tegen uitbreiding van handelsverdragen, etc.). Daarom codeer ik het als 'R'."
310,9771,c1e484911687665b1deca662f28b87add770bc11e26767f06e260d6d-28-JA21,JA21,EU,2,N,1.0,"Ja21, SGP, CU en de NSC zijn terughoudend.","Klinkt mooi, maar wat het is, is onduidelijk.",Zij erkennen hooguit dat de mondiale turbulentie tot samenwerking dwingt.,R,"De passage geeft aan dat JA21 (samen met SGP, CU en NSC) terughoudend is tegenover EU-samenwerking en vrijhandel, en dat zij het nut van samenwerking enkel pragmatisch erkennen vanwege mondiale onrust. Dit wijst op een sceptische en protectionistische houding ten opzichte van een sterke EU en vrijhandel."
