,Index,unit_id,actor,topic,n,stance,agreement,text,before,after,prediction,uitleg
754,9621,c0beded9612bd3c4025442dd86ef939367916b97d9e8f04f65ea820f-45-GL/PvdA,GL/PvdA,Defense,2,N,1.0,"""Tussen de grootste linkse partij van dat moment, de PvdA, en de Israëlische Arbeiderspartij bestonden hechte contacten.","voor het eerst was Israël geen bindende factor meer, maar een splijtzwam.",Nu zijn progressieve politici in Israël politiek irrelevant.,N,"De zinnen beschrijven hoe de relatie tussen de PvdA en de Israëlische Arbeiderspartij is veranderd en constateren dat progressieve politici in Israël nu politiek irrelevant zijn. Er wordt geen waardeoordeel of beleidsstandpunt gegeven over vrede/mensenrechten of een sterke krijgsmacht. Het gaat uitsluitend om een historische/analytische constatering, dus er is geen duidelijk standpunt binnen de gegeven dimensies."
755,7393,9275c1b21a468005ac9b2c8f68b2483035fe179d1e2c10e29455ff5f-30-JA21,JA21,Defense,2,R,1.0,"Zo bezuinigt JA21 zo'n 5,5 miljard euro op internationale samenwerking.",Toch zijn er wel enkele verschuivingen.,"Het Transitiefonds, het Nationaal Groeifonds en het Klimaatfonds worden afgeschaft.",R,"De enige concrete informatie gaat over een forse bezuiniging op ‘internationale samenwerking’, wat doorgaans ontwikkelingssamenwerking en andere humanitaire uitgaven betreft. Door daar 5,5 miljard op te schrappen kiest JA21 expliciet tegen het bevorderen van ontwikkelingshulp en een mensenrechten-/humanitaire agenda. Dat past bij een koers waarbij het nationale belang zwaarder weegt dan internationale solidariteit. Daarom codeer ik dit als ‘Sterke krijgsmacht, nationaal belang in buitenlands beleid’."
756,6784,7fcfaf7da187daab944a5d923b0c34aa1166d1d2f7dead95a55268d9-20-D66,D66,Defense,2,N,1.0,D66-Kamerlid Sjoerd Sjoerdsma schreef op het sociale mediaplatform X: 'Beschamend dat Nederland zich onthield van stemming'.,"Inmiddels verdeelt de kwestie niet alleen de flankpartijen, zelfs de regeringspartijen zitten niet meer op één lijn.","Hij eiste een spoeddebat, maar kreeg daarvoor geen meerderheid.",L,Het D66-Kamerlid noemt het ‘beschamend’ dat Nederland zich bij een stemming heeft onthouden en wil daar onmiddellijk verantwoording over middels een spoeddebat. Dat duidt op de wens om wél stelling te nemen vanuit morele en mensenrechten-overwegingen in het buitenlandbeleid. Daarmee valt het onder de dimensie ‘Vrede en mensenrechten’.
757,4730,5398412416f3c9e8da6d330b635c30bf40d98b2896849e4ab9cd819e-12-NSC,NSC,Defense,2,N,1.0,"Pieter Omtzigt is inconsequent, want zijn recente stemgedrag is niet in overeenstemming met de kritische noten die hij in het jongste verleden wel plaatste.",Het NSC van,"In de verkiezingsprogramma’s van CDA, BBB, PVV, FvD en Volt valt het woord kernwapen(taak) in het geheel niet.",N,"In de aangeleverde zinnen wordt slechts gesteld dat het stemgedrag van NSC ‘inconsequent’ zou zijn t.o.v. eerdere kritische noten, en dat sommige programma’s (van andere partijen) het woord ‘kernwapen(taak)’ niet noemen. Er wordt echter geen duidelijk standpunt van NSC gepresenteerd vóór of tegen een sterkere krijgsmacht, noch vóór of tegen vrede/mensenrechten. Daarom is het standpunt onduidelijk/afwezig binnen de gegeven context."
758,4009,476c58ea248d7306b56b232be7ecf3d3a93e6c01ba86d405ae41dfda-73-D66,D66,Defense,2,N,1.0,Ook bij de D66-ministers heerst chagrijn.,"Kati Piri van GroenLinks-PvdA noemt het „onthutsend” dat de regering overwoog tegen te stemmen, „daarmee totaal voorbijgaand aan de humanitaire catastrofe in Gaza”.",D66-ministers Ernst Kuipers en Robbert Dijkgraaf zeggen maandag in het tv-programma Beau het niet met de kabinetsafweging eens te zijn.,L,"In het fragment uiten de D66-ministers hun onvrede over de kabinetskeuze om (bij de VN-stemming over Gaza) mogelijk tegen te stemmen. Ze benadrukken het negeren van de ‘humanitaire catastrofe in Gaza’. De D66-positie draait hier dus om aandacht voor mensenrechten en humanitaire overwegingen, wat past bij de dimensie ‘Vrede en mensenrechten’."
759,12605,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-25-Overig,Overig,Defense,2,N,1.0,"„Klimaatbeleid is een zaak van de politiek en niet van de rechter”, zei SGP-lijsttrekker Chris Stoffer begin dit jaar.","Bij VVD, SGP- en BBB-kiezers is die steun veel minder.","VVD en SGP vinden elkaar ook op de stelling ‘het recht op protesteren moet worden beschermd, ook als demonstranten anderen tot last zijn’ – die bescherming kan wel een tandje minder, vinden hun kiezers.",N,"In de aangeleverde zinnen gaat het over klimaatbeleid, de rol van de rechter en het recht op protesteren. Er wordt niets gezegd over defensiebudgetten, krijgsmacht, NAVO-doelstellingen, mensenrechten in buitenlands beleid of andere typische Defensie & Buitenlandse-Zaken onderwerpen. Daarom is er geen relevant standpunt over deze dimensie af te leiden."
760,9331,b7fa57abf1c62847348e16714658f216c68b7a5e2e55895cb4d9bda7-25-GL/PvdA,GL/PvdA,Defense,2,L,1.0,Vraag van een kind aan Yesilgöz en Timmermans: hoe willen zij de oorlog tussen Israël en Gaza stoppen?,Interessant om te merken dat wat kinderen het belangrijkste onderwerp vinden nauwelijks aan bod is gekomen in de grotemensendebatten: de oorlogen in de wereld.,De volwassen luisteraar hoorde Timmermans nu duidelijk zeggen dat bombarderen van Gaza door Israël „ontoelaatbaar” is.,L,"De geciteerde woorden van Timmermans (GL/PvdA) gaan over het beëindigen van de oorlog Israël-Gaza en veroordelen het bombarderen van Gaza als ‘ontoelaatbaar’. Dit legt nadruk op het beschermen van burgers, mensenrechten en vrede, niet op militair ingrijpen of het versterken van de krijgsmacht. Daarom past het in de dimensie ‘Vrede en mensenrechten’."
761,7821,9bab5f44d043432e58bd8d63dac5c21329533c0474a53d4a2e7f5e37-62-Overig,Overig,Defense,4,N,0.5,Minister Bruins-Slot wil patiënten uit Gaza hiernaartoe halen.,Gaza,"De gevolgen van deze oorlog zijn triest, maar waarom bieden rijke Arabische oliestaten geen hulp?",L,"De uitspraak gaat over het verlenen van humanitaire hulp aan gewonde inwoners van Gaza door hen naar Nederland over te brengen. Dit benadrukt solidariteit en zorg voor burgers in een conflictgebied en bekritiseert het uitblijven van hulp van andere landen. De focus ligt dus op humanitaire waarden en mensenrechten, niet op militaire versterking of nationale macht."
762,9716,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-59-SGP,SGP,Defense,2,N,1.0,"VVD, PVV, CU, FVD, BBB en SGP stemden voor dit voorstel.",Maar een meerderheid van de Kamer steunde vandaag het CDA-voorstel om te wachten tot demissionair minister Bruins Slot van Buitenlandse Zaken een reeks vragen over de oorlog tussen Israël en Hamas heeft beantwoord.,"D66-Kamerlid Sjoerd Sjoerdsma noemt het uitstel ""zeer spijtig"".",R,"SGP schaart zich bij partijen die het Kamerdebat over de oorlog Israël-Hamas willen uitstellen totdat de minister meer informatie heeft gegeven. Dit wijst op terughoudendheid om nu al een (mensenrechten-)oordeel of oproep tot vrede te formuleren; men kiest eerder voor een voorzichtige, op nationale en diplomatieke belangen gerichte benadering. Daarmee past het standpunt beter bij de dimensie ‘Sterke krijgsmacht, nationaal belang in buitenlands beleid’ dan bij ‘Vrede en mensenrechten’."
763,10201,c846de3a6ed80dc81b0e4286745e1663e4fda9c08ea6a2f01e5de988-31-VVD,VVD,Defense,2,N,1.0,"Het CDA deed dat twee jaar geleden nog wel (de VVD toen juist niet), maar is nu afgehaakt.",Van alle rechtse partijen legt dit jaar alleen de VVD zijn programma voor aan het PBL.,"CDA'ers willen niet zeggen waarom, maar de concurrentie fluistert dat de partij niet gerust is op de doorrekening van zijn stikstof- en natuurbeleid.",N,"De zinnen gaan uitsluitend over het al dan niet laten doorrekenen van partijprogramma’s door het Planbureau voor de Leefomgeving en over stikstof- en natuurbeleid. Er wordt niets gezegd over defensie, buitenlands beleid, vrede of krijgsmacht. Daarom is er geen relevant standpunt van de VVD over Defensie & Buitenlandse Zaken af te leiden."
764,11991,e87c89c8d797de16706a74ac5d1394e3e14cf44373a7c11a03e2d79a-16-Overig,Overig,Defense,2,N,1.0,Tijdens zijn uitleg onderbrak GroenLinks-PvdA Kamerlid Kati Piri de expert.,"Volgens hem kan er juridisch gezien geen sprake zijn van een bezet gebied, omdat er sinds 2005 geen fysieke Israëlische militairen in het gebied aanwezig zijn geweest.","""Dit wordt bijna een politiek debat"", zei Piri.",R,"De aangehaalde expert betoogt dat het betreffende gebied juridisch niet als ‘bezet’ kan gelden, omdat er geen Israëlische troepen meer fysiek aanwezig zouden zijn. Daarmee verwerpt hij het gebruik van het mensenrechten- en humanitaire kader (‘bezet gebied’) en schaart zich impliciet achter de soevereiniteits- en veiligheidsredenering van de staat Israël. Dat past eerder bij een buitenlands-politieke benadering die het nationale/staatlijke belang en veiligheid centraal zet dan bij een benadering die de nadruk legt op vrede en mensenrechten."
765,11992,e87c89c8d797de16706a74ac5d1394e3e14cf44373a7c11a03e2d79a-19-GL/PvdA,GL/PvdA,Defense,2,N,1.0,"In oktober stapte Kamerlid Kauthar Bouchallikht op, omdat GroenLinks-PvdA volgens haar onvoldoende aandacht heeft voor de context van het conflict en de 'structurele bezetting' door Israël die er volgens het Kamerlid aan ten grondslag ligt.",De oorlog tussen Israël en Hamas ligt bij de achterban van haar partij uitermate gevoelig.,"De kwestie verdeelt niet alleen Kamerleden, ook de experts werden het donderdag niet eens.",N,"De zinnen gaan over interne verdeeldheid binnen GL/PvdA rond het Israël-Hamas-conflict en geven geen duidelijk gezamenlijk standpunt over meer vrede/mensenrechten of juist een sterkere krijgsmacht. Het gaat vooral om de klacht dat er ‘onvoldoende aandacht’ is voor context en bezetting, maar dat laat het uiteindelijke partijstandpunt in het midden. Daarom past het niet eenduidig in een van de twee dimensies."
766,3248,3d3e035d5073f863e17e95476715bcfd9e3481eb1f3d03ad0275a688-29-NSC,NSC,Defense,2,N,1.0,Omtzigt blijkt meer het type prepper:,Maar belangrijker is dat ze een oplossing zoeken voor hetzelfde probleem.,"als het erop aankomt, moet het Nederlandse plan klaarliggen om niet alleen zelfvoorzienend te zijn in energie, maar ook in water, voedsel, geld en medicijnen.",R,"Omtzigt benadrukt hier dat Nederland in crisissituaties volledig zelfvoorzienend moet kunnen zijn in essentiële middelen (energie, water, voedsel, geld, medicijnen). Dat is een nadruk op nationale veiligheid, strategische autonomie en weerbaarheid – kernthema’s van ‘Sterke krijgsmacht, nationaal belang’. Het heeft geen link met vrede-of mensenrechtenbenadering, maar met bescherming van de eigen staat en bevolking."
767,5479,6471bccbbc9318c7671e6f62008fae54a7dcc6bfc754f39ec8feb7b9-5-Volt,Volt,Defense,5,N,0.6,"Verder wil Volt fossiele subsidies afschaffen en komt de partij met ruimhartige voorstellen voor een basistoelage, een schuldenpardon en extra geld voor studenten.",Ook wappert de Europese vlag straks in Den Haag en komt er een Europees leger als het aan Dassen ligt.,"Volt zit nu 2,5 jaar in de Tweede Kamer.",R,"Volt pleit hier expliciet voor de vorming van een Europees leger. Dat betekent investeren in en versterken van de militaire capaciteit, wat past bij een koers richting een sterkere krijgsmacht. Daarom valt dit standpunt onder de rechterdimensie."
768,11150,d837f507dcda18ef04063f94e40bdcd3a503516ec1ce22d9c4dee101-23-VVD,VVD,Defense,2,R,1.0,"Wat mogen wij bijvoorbeeld verwachten van een centrumrechtse coalitie van NSC, VVD, BBB, CDA, JA21 en SGP?",Maar wat wil Den Haag?,"Zowel deze partijen als PvdA/GroenLinks en D66 willen extra geld voor defensie, maar Europese defensiesamenwerking krijgt minder steun.",R,"In de tekst staat expliciet dat VVD – samen met de andere genoemde centrumrechtse partijen – extra geld voor defensie wil. Dit wijst op het versterken van de krijgsmacht en investeren in defensie-uitgaven, wat past bij de ‘Sterke krijgsmacht, nationaal belang’-dimensie."
769,9181,b435177c34e14ad8ff7041f8480854da760e8a4bdaca1cf65a44f7ad-23-D66,D66,Defense,2,N,1.0,Ook D66 en Team DAP stemden voor.,"Nu er een vangnet is om eventuele schades te voorkomen en te vergoeden, stemde de partij vanavond in met de zoutwinning.",Met het akkoord uit Haaksbergen kan staatssecretaris Hans Vijlbrief de vergunning voor de zoutwinning afgeven.,N,"De aangehaalde zin gaat over instemming met zoutwinning en een vangnet voor eventuele schades. Dit onderwerp heeft geen relatie met Defensie of Buitenlandse Zaken, noch geeft het informatie over vrede/mensenrechten of versterking van het leger. Daarom kan geen passend standpunt op deze dimensie worden afgeleid."
770,6786,7fcfaf7da187daab944a5d923b0c34aa1166d1d2f7dead95a55268d9-28-D66,D66,Defense,2,N,1.0,"Mocht het zover komen, dan is D66 bereid er ""alles aan te doen om Israël te helpen"", zei Alexander Hammelburg tijdens het debat.","Zorgen over verdere escalatie, waarbij het conflict zich verspreid over de regio, nemen in Den Haag toe.","Hoewel het Kamerlid kritisch is op het Israëlische beleid, staat de bescherming van Israëlische burgers voor hem buiten kijf.",R,"D66 geeft aan ""alles"" te willen doen om Israël te helpen als het conflict escaleert. Daarmee spreken zij de bereidheid uit om, zo nodig, militair en politiek fors in te grijpen ter bescherming van een alliantiepartner. Dat wijst op een houding waarin inzet van (Nederlandse en/of NAVO-)krijgsmacht vooropstaat, meer dan op een puur pacifistische of uitsluitend mensenrechten­benadering."
771,8656,ab42614079ec58a5be4a4cbaf8436ed1d79dcb4afc5f16ec801759da-7-CDA,CDA,Defense,5,N,0.8,"Bij het ingelaste bewindspersonenoverleg, met onder anderen premier Mark Rutte (VVD), minister van Buitenlandse Zaken Hanke Bruins Slot (CDA) en minister van Defensie Kajsa Ollongren (D66), ligt de vraag op tafel of Nederland zich duidelijker moet uitspreken over mogelijke schendingen van het humanitair oorlogsrecht door Israël – in het bijzonder het onthouden van eerste levensbehoeften als brandstof, voedsel en water aan de bevolking van Gaza.",Op het ministerie van Algemene Zaken in Den Haag komt die ochtend een select groepje demissionaire ministers bijeen om over de oorlog te praten.,"Wie de Nederlandse internationale inzet op dit vlak kent, verwacht geen moeilijke afweging.",L,"De geciteerde passage laat zien dat CDA-minister van Buitenlandse Zaken Hanke Bruins Slot deelneemt aan overleg over de vraag of Nederland zich duidelijker moet uitspreken tegen mogelijke schendingen van het humanitair oorlogsrecht door Israël. Het accent ligt op bescherming van burgers, naleving van humanitair recht en opkomen voor basis­voorzieningen (water, voedsel, brandstof) voor de bevolking van Gaza. Dit is typisch een mensenrechten- en vredesgerichte invalshoek, niet een roep om meer defensie-uitgaven of militair machtsvertoon. Daarom valt het onder de dimensie ‘Vrede en mensenrechten’."
772,7740,9aae712608d4f58385493cd9ebc100243343b44f065bc23806affdaa-10-VVD,VVD,Defense,2,N,1.0,"Ditmaal zijn ook CDA en VVD voor een debat, zolang dat maar plaatsvindt na de rondetafelgesprekken met experts van aanstaande donderdag.","Vorige week was een meerderheid nog tegen zo'n spoeddebat, toen het draaide om de levering van F-35-onderdelen vanaf Nederlands grondgebied.",Vooral de linkse oppositie en D66 willen de druk op het demissionaire kabinet opvoeren nu de situatie in Gaza nijpender wordt.,N,"In de aangehaalde zinnen spreekt de VVD zich alleen uit over het al dan niet houden van een Kamerdebat en de timing daarvan. Er wordt geen inhoudelijk standpunt ingenomen over militaire uitgaven, levering van wapens of mensenrechtenbeleid. Daarom valt niet te bepalen of de VVD hier kiest voor een sterker leger of juist voor vrede en mensenrechten."
773,1736,1f0a9c3307308981f151cfbbbeb0f1818e85c93d14f418fe19adf826-5-Overig,Overig,Defense,2,N,1.0,"En gister schorste premier Netanyahu de ultrarechtse minister van erfgoed, Amihai Eliyahu, vanwege zijn uitspraak waarin hij de mogelijkheid om een atoombom op Gaza te gooien niet uitsloot.",Enkele weken daarvoor begon de Israëlische regering met het uitdelen van vuurwapens aan vrijwilligers in de regio's bij de grens met de Palestijnse gebieden en in gemengd Joods-Arabische nederzettingen.,Wat betekenen deze acties en uitspraken?,N,"In de drie zinnen worden handelingen van de Israëlische regering en uitspraken van een minister feitelijk beschreven. Er wordt geen waardeoordeel gegeven, noch wordt er gepleit voor meer militaire kracht of juist voor vrede en mensenrechten. Het is puur informatief en analyserend. Daarom valt het niet duidelijk onder één van de twee ideologische dimensies."
774,2167,2a9045ed15ac8141a6ad3e1441e908ea6e1f318c6dcae09495bd0d2a-90-Volt,Volt,Defense,2,N,1.0,Dassen:,08:45,Nederland had voor VN-resolutie moeten stemmen,L,"Dassen (Volt) vindt dat Nederland vóór een VN-resolutie had moeten stemmen. Dat wijst op steun voor multilaterale samenwerking binnen de Verenigde Naties en voor het volgen van internationale, op regels en mensenrechten gebaseerde besluitvorming. Dit past bij de dimensie ‘Vrede en mensenrechten’ en niet bij een pleidooi voor een sterkere krijgsmacht of puur nationaal belang."
775,11402,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-21-JA21,JA21,Defense,2,R,1.0,"Ook CDA, BBB, SGP, Volt, JA21 en D66 zijn daar voor.",De drie partijen die aan kop gaan in de peilingen pleiten voor het wettelijk vastleggen van de NAVO-norm van twee procent van het bruto binnenlands product voor defensie.,Geen sexy oneliner,R,"In de zin wordt expliciet vermeld dat JA21 voorstander is van het wettelijk vastleggen van de NAVO-norm om minimaal 2 % van het bbp aan defensie uit te geven. Dit impliceert een pleidooi voor hogere defensie-uitgaven en een sterke krijgsmacht, passend bij de dimensie ‘Sterke krijgsmacht, nationaal belang in buitenlands beleid’."
776,7051,833ae85fea52808ca80ef3939c4cb8c9dca324d085bdfaeee821ad70-1-PVV,PVV,Defense,2,N,1.0,Tijdens het NPO Radio 1-verkiezingsdebat zei GroenLinks-PvdA-lijsttrekker Frans Timmermans PVV-leider dat de Israëlische reactie op de aanvallen van Hamas niet volgens hem niet proportioneel zijn.,,PVV-leider Wilders was het daar niet mee eens.,R,"Timmermans bekritiseert de disproportionaliteit van Israëls militaire optreden (een mensenrechten­invalshoek). Wilders verwerpt die kritiek en verdedigt juist het harde militair optreden van Israël. Daarmee kiest PVV voor het recht op krachtige inzet van geweld en toont weinig aandacht voor proportionaliteit of mensenrechten­argumenten. Dat past bij de dimensie ‘Sterke krijgsmacht, nationaal belang’."
777,8651,ab42614079ec58a5be4a4cbaf8436ed1d79dcb4afc5f16ec801759da-14-Overig,Overig,Defense,4,N,1.0,"Al op 16 oktober heeft de volkenrechtelijke adviseur op het departement, René Lefeber, een analyse over de „internationaalrechtelijke aspecten” van de oorlog naar minister Bruins Slot gestuurd.","Dergelijke schendingen vinden óók plaats in Gaza, zo heeft de belangrijkste expert internationaal recht van het ministerie van Buitenlandse Zaken geconcludeerd.",De minister heeft daar niet om gevraagd – de analyse is een initiatief van Lefeber.,L,"De passage gaat niet over versterken van het leger of het nastreven van een sterkere NAVO-inzet, maar over het vaststellen van mogelijke schendingen van het internationaal humanitair recht in Gaza. De actor (de volkenrechtelijk adviseur) benadrukt daarmee juist het belang van internationale rechtsnormen en mensenrechten bij buitenlands optreden. Dat past bij de dimensie ‘Vrede en mensenrechten’."
778,1461,1be39892a47fe8b7f423927cb5e772adeef36b527dd3dc8026b3df73-174-FvD,FvD,Defense,2,N,1.0,Baudet doet me denken aan de HPB (heimelijke politieke beïnvloeding) uit het begin van mijn loopbaan:,De oorlog in Oekraïne is het meest lugubere voorbeeld van het denken in Poetins wereld.,mensen die een kwaadaardig en vijandig regime verheerlijken en toch heel tevreden met zichzelf zijn.”,N,"De zin bevat een negatieve kwalificatie van Baudet/FvD (‘verheerlijken een kwaadaardig en vijandig regime’), maar vermeldt geen concreet beleidsvoorstel over defensie-uitgaven, NAVO, vredesmissies of mensenrechten. Er is dus geen duidelijke aanwijzing of FvD hier pleit voor meer militaire kracht (R) of juist voor vrede/mensenrechten (L). Daarom valt de passage buiten de gedefinieerde dimensies."
779,197,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-FvD,FvD,Defense,2,N,1.0,"VVD, PVV, CU, FVD, BBB en SGP stemden voor dit voorstel.",Maar een meerderheid van de Kamer steunde vandaag het CDA-voorstel om te wachten tot demissionair minister Bruins Slot van Buitenlandse Zaken een reeks vragen over de oorlog tussen Israël en Hamas heeft beantwoord.,"D66-Kamerlid Sjoerd Sjoerdsma noemt het uitstel ""zeer spijtig"".",N,De enige informatie is dat FvD instemt met een procedureel voorstel om eerst de beantwoording van vragen door de minister af te wachten voordat verder wordt gedebatteerd over de oorlog Israël-Hamas. Dat zegt niets over hun inhoudelijke visie op vrede/mensenrechten of een sterke krijgsmacht. Daarom valt het niet in de gegeven links-rechts dimensie.
780,1374,186e3192806eb4a7f0a5d970ab619b5009925c649645a9c17acc2f04-43-VVD,VVD,Defense,2,N,1.0,Al geeft Labega ook de VVD en CDA nog een kans.,"Het is één van de redenen dat ze overweegt op de PVV te stemmen, vertelt ze.",De militaire steun aan Oekraïne is voor Labega een lastig punt.,N,"In de aangehaalde zinnen wordt alleen vermeld dat Labega mogelijk op de VVD (of CDA, PVV) zou stemmen en dat militaire steun aan Oekraïne voor haar een lastig punt is. Er staat echter niets over wat de VVD zelf wil of vindt op het terrein van Defensie of Buitenlandse Zaken. Daarom kan uit deze passage geen standpunt van de VVD worden afgeleid."
781,9904,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0-88-BBB,BBB,Defense,2,N,1.0,"Voor BBB doet Gijs Tuinman mee, de nummer 3 op de kandidatenlijst.",Hij was onder meer de Nederlands ambassadeur in Griekenland en Israël.,Hij is onderzoeker en docent aan de Nederlandse Defensie Academie.,N,"De tekst bevat alleen feitelijke informatie over de functie‐ en loopbaan­achtergrond van een BBB-kandidaat (ambassadeur, docent Defensie Academie). Er wordt geen standpunt ingenomen over investeren in defensie, NAVO-doelstellingen, vrede, mensenrechten of enig ander buitenlands- of defensie­beleid. Daarom kan uit deze passage geen richting (links/mensenrechten of rechts/sterke krijgsmacht) worden afgeleid."
782,8552,aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-154-PVV,PVV,Defense,2,N,1.0,"Wilders zei ""geen goed woord"" over te hebben wat Rusland doet in Oekraïne.","Maar ik vind dat onze middelen zo beperkt zijn, dat we als Nederland dat niet zouden moeten doen.""","""Ik hoop dat ze met alle mogelijke middelen gaan verliezen.""",N,"Wilders spreekt zich fel uit tegen Rusland en hoopt dat Rusland zal verliezen, maar hij zegt tegelijk dat Nederland „dat” (vermoedelijk extra militaire steun of inzet) niet moet doen omdat onze middelen te beperkt zijn. Hij vraagt noch om meer defensie-investeringen, noch om een vreedzame of mensenrechten­gerichte aanpak. Het fragment past daardoor niet duidelijk in de categorie ‘Sterke krijgsmacht’ (R) noch in ‘Vrede en mensenrechten’ (L). Daarom codeer ik dit als neutraal/anders."
783,12217,eea9178eb661fdd2fa136ed8b70c8f739c9c17702b9eeacfdb62d375-50-Overig,Overig,Defense,5,L,0.6,Denk heeft met Stephan van Baarle een nieuwe lijsttrekker.,"Denk is volgens hem vaak een proteststem tegen de wijze waarop gevestigde partijen omgaan met migratie, armoede en discriminatie.Sylvana Simons (Bij1) verlaat de politiek.",De partij zal vermoedelijk garen spinnen bij Van Baarles harde veroordeling van de Israëlische bombardementen op Gaza en de wijze waarop de Nederlandse regering daarop reageerde.,L,"De genoemde actor (Denk/Van Baarle) veroordeelt krachtig de Israëlische bombardementen op Gaza en laakt de reactie van de Nederlandse regering. De focus ligt dus op het beschermen van mensenrechten en het bekritiseren van militair geweld, wat past in een vredes- en mensenrechten­oriëntatie, niet in het pleiten voor een sterkere krijgsmacht."
784,7497,9337c21eb5ab993bd9d35cf96b6d30678e197f3fd24d1b677870483f-17-SP,SP,Defense,2,L,1.0,De SP wil opheldering van het kabinet.,"""In die besluitvorming neemt het kabinet alle beschikbare informatie mee, waaronder het Israëlische recht op zelfverdediging en de risico's op schendingen van het humanitair oorlogsrecht.""",De partij vindt dat er geen reserveonderdelen voor de F-35 meer moeten worden geleverd aan Israël.,L,"De SP wil dat Nederland geen militaire steun (reserveonderdelen voor de F-35) meer levert aan Israël vanwege zorgen over mogelijke schendingen van het humanitair oorlogsrecht. Dit legt de nadruk op mensenrechten en beperkingen op militaire inzet, wat past bij de dimensie ‘Vrede en mensenrechten’."
785,7050,833ae85fea52808ca80ef3939c4cb8c9dca324d085bdfaeee821ad70-1-Overig,Overig,Defense,2,L,1.0,Tijdens het NPO Radio 1-verkiezingsdebat zei GroenLinks-PvdA-lijsttrekker Frans Timmermans PVV-leider dat de Israëlische reactie op de aanvallen van Hamas niet volgens hem niet proportioneel zijn.,,PVV-leider Wilders was het daar niet mee eens.,L,"De gemarkeerde actor (Frans Timmermans) bekritiseert de disproportionele reactie van Israël op Hamas. Daarmee legt hij nadruk op proportionaliteit en mensenrechten in een conflict, wat past bij een vredes- en mensenrechtenbenadering in het buitenland- en defensiebeleid."
786,4739,5398412416f3c9e8da6d330b635c30bf40d98b2896849e4ab9cd819e-8-D66,D66,Defense,2,N,1.0,D66 noemt het woord kernwapen niet eens meer.,Bij de ChristenUnie is het nu een onsje minder.,VVD benadrukt juist de kernwapentaak van de NAVO.,L,"In de zin wordt benadrukt dat D66 het onderwerp ‘kernwapen’ niet eens meer noemt, terwijl de VVD juist de kernwapentaak van de NAVO beklemtoont. Het weglaten van de kernwapendiscussie suggereert een afkeer of in elk geval een lage prioriteit voor nucleaire wapens en daarmee voor een sterk(er) militair afschrikmiddel. Dit wijst op een voorkeur voor een minder gemilitariseerde benadering en daarmee op de vredes- en ontwapeningsrichting."
787,2676,32f38cdef8ffe8acbbe8850903dd3cf92c288b8698daa431d2e1adb8-90-GL/PvdA,GL/PvdA,Defense,2,N,1.0,Timmermans heeft er van veel kanten kritiek op gekregen dat hij midden in campagnetijd naar Málaga is gevlogen voor het congres.,"Timmermans zei dat dat in Nederland meevalt en dat de trend hier veel meer in de richting van het midden gaat: ""In Nederland zijn mensen het geruzie meer dan zat.""","Hij zei daarover bij WNL dat het een belangrijke ontmoeting was met collega's, dat hij heeft kunnen praten over dingen die in heel Europa spelen en dat veel van de bedreigingen uit het buitenland komen.",N,In het fragment zegt Timmermans alleen dat hij in Málaga collega-politici heeft gesproken over zaken die in heel Europa spelen en dat veel bedreigingen uit het buitenland komen. Er wordt geen voorkeur uitgesproken voor meer militaire uitgaven of juist voor een vredes- en mensenrechtenbenadering. Het fragment bevat dus geen duidelijk standpunt binnen de gegeven dimensie.
788,4819,5614ecdc1784172ca899157ab14c413b4caaae4004b41709e68b9489-91-Overig,Overig,Defense,2,N,1.0,"Bij NOS op 3 kwamen D66-leider Jetten en Forum-lijsttrekker Baudet een aantal keren fel met elkaar in botsing, vooral over lhbt-rechten en de oorlog in Oekraïne.","Het liefst ziet ze een coalitie van VVD, NSC, BBB en SGP.",In Nieuwsuur zei Denk-lijstrekker Van Baarle dat zijn partij niet conservatiever is geworden.,N,"In de drie zinnen wordt alleen vermeld dat er discussie was over ‘de oorlog in Oekraïne’, zonder aan te geven welk concreet standpunt de genoemde actor inneemt over defensie-uitgaven, militaire steun of juist vredesinitiatieven. Er is dus geen duidelijke richting naar ‘meer vrede en mensenrechten’ of ‘sterkere krijgsmacht/nationaal belang’. Daarom valt het niet binnen de twee hoofd­dimensies."
789,1038,143981f028625ffb485a7b86be98ef55e897745338e36950001fd675-1-SGP,SGP,Defense,2,N,1.0,"BIJ1-lijsttrekker Edson Olf verwijt SGP-voorman Chris Stoffer ervan ""totaal geen besef"" te hebben van de historische context van het Israëlisch-Palestijns conflict.",,Stoffer ziet dat anders.,N,De zin vermeldt alleen dat Stoffer en Olf van mening verschillen over de historische context van het Israëlisch-Palestijns conflict. Er wordt geen inhoudelijk standpunt van de SGP gegeven over vrede/mensenrechten of over het versterken van de krijgsmacht of nationaal belang. Daarom valt er op basis van deze informatie geen duidelijke indeling te maken in de opgegeven dimensies.
