,Index,unit_id,actor,topic,n,stance,agreement,text,before,after,prediction,uitleg
229,9437,bbbb7a680e1d93f9547f8b64c988a0e663de48425c09882ab21dd93a-75-PVV,PVV,Defense,2,N,1.0,Maar de herdenking was voorgesteld door Geert Wilders en ging enkel over de burgerslachtoffers aan Israëlische zijde.,"'Het is verschrikkelijk dat er burgerslachtoffers zijn gevallen, en dat keur ik in alle toonaarden af.",Wij zouden wel aanwezig zijn geweest bij een herdenking die ook de slachtoffers herdacht die toen vielen als gevolg van vergeldingsacties van het Israëlische leger.',L,"De PVV keurt burgerslachtoffers af en pleit voor een herdenking die ook Palestijnse slachtoffers herdenkt, wat wijst op een focus op mensenrechten en gelijkwaardige erkenning van humanitaire gevolgen."
230,6781,7fcfaf7da187daab944a5d923b0c34aa1166d1d2f7dead95a55268d9-16-JA21,JA21,Defense,2,N,1.0,SGP en JA21 vinden dat het kabinet juist voluit tégen de resolutie had moeten stemmen.,"Toch zijn ook rechtse partijen ontevreden, zo bleek tijdens het debat.","""Onthouden is je mond houden, daar heeft Israël niks aan.",R,"JA21 kiest voor een harde pro-Israël-rol in het buitenlandse beleid en wil tegen de VN-resolutie stemmen, wat past bij een nationalistisch/realistisch, niet humanitair georiënteerd buitenlands beleid."
231,9836,c2e8c02412f60d7d798c2df6b4609df51a4dfeb83f809302d588fd39-31-Overig,Overig,Defense,2,N,1.0,"Dat GroenLinks-PvdA-lijsttrekker Frans Timmermans nu door sommigen binnen de partij bekritiseerd wordt omdat hij te pro-Israëlisch zou zijn, zal hem bekend voorkomen.",Ook in de politieke arena is Israël voor sommige partijen een moeilijk onderwerp.,"Tien jaar geleden stapte zijn partijgenoot Désirée Bonis op als Kamerlid omdat Timmermans, destijds minister van Buitenlandse",N,"Er wordt alleen melding gemaakt van interne kritiek dat Timmermans “te pro-Israëlisch” zou zijn, zonder dat er een duidelijk pleidooi is voor meer militaire steun, pacifisme of mensenrechtengericht buitenlands beleid. Er is geen expliciet standpunt over defensie of buitenlands beleid."
232,6347,78683ef51fc6f10f4acf606692a20bb5cb03a9c95403da6647aeb30c-59-Denk,Denk,Defense,2,N,1.0,Misschien zou iedere Nederlander in de leer moeten bij de Amsterdamse raadsleden Itay Garmy (Volt) en Sheher Khan (Denk).,"Het belangrijkste is dat je echt openstaat voor de mening van anderen, dat je vraagt en doorvraagt.'","Garmy woonde in Israël en heeft daar familie en vrienden, Khan is uitgesproken pro-Palestina.",L,"Denk wordt hier neergezet als uitgesproken pro-Palestina, wat wijst op een focus op mensenrechten en een kritische houding tegenover militair geweld. Dit valt onder Vrede en mensenrechten (L)."
233,1066,147cf0ea61511c7c77d12d8d78cb8281a76255b2d488b0f39169f9da-58-GL/PvdA,GL/PvdA,Defense,4,N,1.0,"GroenLinks-PvdA komt wel op de tweede plaats, maar Timmermans is eigenlijk alleen populair bij linkse kiezers, en bij andere kiezersgroepen veel minder.","meer Nederlanders vinden de VVD de zogeheten ‘issue owner’ als het om internationale politiek gaat, mogelijk het Rutte-effect.",Met de huidige peilingen is een (centrum)rechts kabinet na de verkiezingen een serieuze optie.,N,Dit fragment beschrijft peilingen en populariteit van GL/PvdA op internationaal beleid (“issue owner”) en de mogelijkheid van een (centrum)rechts kabinet. Er wordt geen inhoudelijk standpunt over defensie of buitenlands beleid geventileerd.
234,1196,16f995b38ea74daf741f83e7174ddc98ba79e96a6e718ae08971ddc9-38-D66,D66,Defense,2,L,1.0,"D66-Kamerlid Sjoerd Sjoerdsma wil dat de leveringen worden stopgezet „zolang dat land het oorlogsrecht schendt”, zegt hij.","D66, GroenLinks-PvdA en de SP willen dat Nederland per direct stopt met het leveren van reserveonderdelen voor de F-35 aan Israël.","Sjoerdsma zegt dat D66 het recht van Israël om zijn burgers te beschermen steunt, maar dat Nederland „niet kan bijdragen aan Israëlische schendingen van het oorlogsrecht”.",L,"D66 pleit voor het stopzetten van wapentransfers aan Israël vanwege schendingen van het oorlogsrecht, gericht op mensenrechten en humanitaire overwegingen."
235,10502,ceaa9801d2c3ff824299dc3503ffe225ee43ac31a88a03fc5ee706a0-108-GL/PvdA,GL/PvdA,Defense,2,N,1.0,"Maar in de campagne zie je toch ook spanningen ontstaan, bijvoorbeeld toen Timmermans het jaartal 2030 als stikstof-deadline losliet.","Timmermans – een PvdA’er met een kosmopolitisch en groen profiel – zou in potentie GroenLinks- en PvdA-kiezers kunnen verbinden, denkt Rooduijn.",Ook was een deel van de GroenLinksers kritisch op zijn standpunt over de oorlog tussen Israël en Hamas.,N,"Er wordt geen concreet standpunt over defensie of buitenlands beleid uitgedrukt; alleen dat GroenLinksers kritiek hadden, zonder inhoudelijke positionering."
236,9326,b7f8dc3d5ff8f43eb35286f56ec1d20c59f433ff8f4f5329ca8db6f8-3-FvD,FvD,Defense,2,N,1.0,Over welk onderwerp zou Mariëlle Tweebeeke Thierry Baudet donderdagavond laten struikelen?,Van tevoren hadden wij thuis een weddenschap afgesloten.,"Zijn geknuffel met Poetin, of de complottheorieën die hij rondpompt over regerende reptielen?",N,"Deze zin bevat geen duidelijk standpunt van FvD over Defensie of Buitenlandse Zaken; het gaat om een weddenschap over onderwerpen in een interview, niet om beleidsvoorkeuren."
237,7722,9a7f7f3529825642bb23c7ca8beffbd8ec6a5ec450adf0b627015a0c-57-CDA,CDA,Defense,4,N,0.5,Waarom hoor ik mijn CDA niet opkomen voor het internationale recht?,"""Ik sta met de Gaza-oorlog op en ga ermee naar bed.","Daarom, en alleen daarom heb ik met de partij gebroken.",N,"De zin uit kritiek dat het CDA niet opkomt voor het internationale recht en mensenrechten geeft geen expliciete partijstandpunt over Defensie of buitenlands beleid, maar wijst juist op afwezigheid van een duidelijk standpunt."
238,1901,22b70420cb81bb10a7bc429023d4944c4b60416538f32394fcd69ac8-65-Overig,Overig,Defense,2,N,1.0,Lijsttrekker Laurens Dassen van Volt is met een kwartier vertraging nu in gesprek met het NOS Radio 1 Journaal.,Nederland had voor VN-resolutie moeten stemmen,Hij reageert op een reconstructie in NRC van het tot stand komen van het Nederlandse besluit om in de VN van stemming te houden over de resolutie over een wapenstilstand.,L,"Volt-lijsttrekker Laurens Dassen vindt dat Nederland voor de VN-resolutie over wapenstilstand had moeten stemmen, wat pleit voor een humanitair en op mensenrechten gebaseerde benadering van buitenlands beleid."
239,1191,16f995b38ea74daf741f83e7174ddc98ba79e96a6e718ae08971ddc9-23-CDA,CDA,Defense,5,R,0.6,"In een advies aan de demissionaire ministers Hanke Bruins Slot (Buitenlandse Zaken, CDA) en Liesje Schreinemacher (Buitenlandse Handel, VVD) waarschuwden ambtenaren voor het risico dat met de F-35’s waarvoor Nederland onderdelen levert „ernstige schendingen van het humanitair oorlogsrecht” worden begaan.","Ambtenaren van het ministerie van Buitenlandse Zaken vreesden dat daarvan mogelijk sprake is, nu de Israëlische luchtmacht massale bombardementen uitvoert op het dichtbevolkte Gaza, waarbij volgens het door Hamas gecontroleerde ministerie van Volksgezondheid al ruim 10.000 Palestijnen om het leven zijn gekomen.",Toch besloten de bewindslieden niet in te grijpen – de politieke schade van het stóppen van de export zou te groot zijn.,R,"CDA-minister Bruins Slot kiest er bewust voor niet in te grijpen in de wapenexport naar Israël ondanks risico op schendingen van het humanitair oorlogsrecht, en weegt politieke/nationale belangen zwaarder dan mensenrechten of humanitaire bezwaren."
240,2388,2c72896c4c2211ae5e63d933100a57d4cbac1541dbd415d07402e0b2-24-Overig,Overig,Defense,4,N,0.75,"""Wat ik hier vooral hoor is iemand die totaal geen besef heeft van historische context"", verwijt Olf de SGP-lijsttrekker.","Het meest kwalijke wat de Palestijnse bevolking overkomt, is haar eigen leiding"", zegt Stoffer, die toevoegt dat ieder mensenleven kostbaar is.",20:36,N,"Er wordt geen standpunt ingenomen over defensie of buitenlands beleid. De focus ligt op kritiek op de Palestijnse leiding en de waarde van ieder mensenleven, zonder uitspraak over militaire of buitenlandse strategie."
241,4003,476c58ea248d7306b56b232be7ecf3d3a93e6c01ba86d405ae41dfda-36-Overig,Overig,Defense,4,N,0.5,"Minister van Buitenlandse Zaken Hanke Bruins Slot (CDA) is in het buitenland, maar premier Rutte en de andere bewindslieden zijn het eens:",De volgende dag komen de meest betrokken ministers in de zogeheten Nationale Veiligheisraad (NVR) opsamen.,"Israël heeft het recht om zichzelf te verdedigen, maar het humanitair oorlogsrecht moet daarbij wel leidend zijn.",R,"Overig erkent het recht op militaire zelfverdediging van Israël (militaire actie onder nationaal belang) en legt de nadruk op naleving van humanitair oorlogsrecht, wat past bij een R-standpunt over sterke krijgsmacht binnen regels."
242,8654,ab42614079ec58a5be4a4cbaf8436ed1d79dcb4afc5f16ec801759da-49-Overig,Overig,Defense,5,N,0.8,"Op 20 oktober, bijna twee weken na het begin van de oorlog, schrijven zij in een brief aan Bruins Slot en minister Liesje Schreinemacher (Buitenlandse Handel, VVD) dat Nederland „selectief” en „inconsistent” handelt door geen duidelijke veroordeling over Israël uit te spreken.",Op het departement in Den Haag roert een groep kritische ambtenaren zich al langer.,"De ruim 350 ambtenaren van het ministerie die de brief ondertekenen, willen dat Nederland „met klem inzet op een staakt-het-vuren en deëscalatie”.",L,"De groep ambtenaren pleit voor een staakt-het-vuren en deëscalatie van het conflict, wat past bij een focus op vrede en mensenrechten."
243,200,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-23-VVD,VVD,Defense,2,N,1.0,"VVD, PVV, CU, FVD, BBB en SGP stemden voor dit voorstel.",Maar een meerderheid van de Kamer steunde vandaag het CDA-voorstel om te wachten tot demissionair minister Bruins Slot van Buitenlandse Zaken een reeks vragen over de oorlog tussen Israël en Hamas heeft beantwoord.,"D66-Kamerlid Sjoerd Sjoerdsma noemt het uitstel ""zeer spijtig"".",N,"Hierin neemt de VVD alleen een procedureel standpunt in (voor uitstel van beantwoording), zonder een inhoudelijke voorkeur voor een sterke krijgsmacht/nationaal belang versus vrede/mensenrechten in buitenlands beleid."
244,5780,6bdbca676256733023c8aaa5282a572dcd25704cf3fec2aba6ae57b6-26-Overig,Overig,Defense,4,N,1.0,"Nogmaals, het is ons totaal onduidelijk hoe dit plannetje van de minister zou moeten worden uitgevoerd.”",En moet je dan kiezen om alleen een moeder of vader te laten overkomen en de ander in de bommenregen achter te laten?,De hulporganisaties roepen het kabinet al langer op om zich hard te maken voor een staakt-het-vuren.,L,"De hulporganisaties pleiten voor een onmiddellijk staakt-het-vuren en benadrukken humanitaire overwegingen, wat past bij een focus op vrede en mensenrechten in het buitenlandbeleid."
245,11400,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-21-CDA,CDA,Defense,2,R,1.0,"Ook CDA, BBB, SGP, Volt, JA21 en D66 zijn daar voor.",De drie partijen die aan kop gaan in de peilingen pleiten voor het wettelijk vastleggen van de NAVO-norm van twee procent van het bruto binnenlands product voor defensie.,Geen sexy oneliner,R,"CDA steunt het wettelijk vastleggen van de NAVO-norm van 2% van het BBP voor defensie, wat wijst op inzet voor een sterke krijgsmacht en investeringen in defensie."
246,3252,3d3e035d5073f863e17e95476715bcfd9e3481eb1f3d03ad0275a688-32-Overig,Overig,Defense,2,L,1.0,Nog een welkome bijdrage kwam van GroenLinks-PvdA-lijsttrekker Frans Timmermans die in Trouw betoogde dat dit moment misschien wel is te vergelijken met de vooravond van de Eerste Wereldoorlog.,Je zo voorbereiden op het ergste is al lang geen Nederlandse neiging meer geweest en zijn woorden lijken dan ook dood te vallen.,"Hij hamert erop dat Europa internationaal recht consistent moet toepassen, omdat anders het gevaarlijke beeld ontstaat van het Westen tegen de rest.",L,Frans Timmermans benadrukt dat Europa internationaal recht consistent moet toepassen en pleit daarmee voor een op regels gebaseerde wereldorde en humanitaire normen.
247,6768,7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-31-Denk,Denk,Defense,2,N,1.0,"In 2021 werd hij Kamerlid en in de zomer werd hij lijsttrekker.De boodschap van Denk is juist heel herkenbaar onder Van Baarle, vindt Kuzu.",Van Baarle kende vervolgens een stormachtige carrière binnen Denk.,De partij maakt zich al jaren grote zorgen over het lot van de Palestijnen en komt daarvoor op.,L,"Denk maakt zich sterk voor de rechten van Palestijnen, wat valt onder een buitenlands beleid gericht op mensenrechten en vrede."
248,12714,fc23b334966e279372b969377ea6af423942b0ee2cfef3376f1c0184-12-VVD,VVD,Defense,2,N,1.0,"Regeert de PVV dan mee, wat door de opstelling van Dilan Yesilgöz niet ondenkbaar is, dan dreigt Nederland Oekraïne keihard te laten vallen.",wat nu?,"Wat Geert Wilders betreft gaat geen cent en geen tank meer naar Kyiv. Een standpunt dat geheel in lijn ligt met wat hij in 2018 in Moskou verkondigde, dus vier jaar na de bezetting van de Krim en het neerhalen van de MH17, namelijk dat Poetin een echte leider was, net als Trump:",N,"Het statement gaat over PVV/Wilders en diens standpunt over steun aan Oekraïne, niet over de VVD. Daarom valt het niet binnen de VVD-standpunten over Defensie & Buitenlandse Zaken."
249,798,0e71048d1bdfaa8271a82ebe817c3010eb3bc86d52d54d66e37f454e-308-Denk,Denk,Defense,2,L,1.0,"Volgens de Denk-voorman staat die leus voor het opkomen voor mensenrechten en het bepleiten van één staat, die Palestina heet.","Van Baarle gebruikte eerder de omstreden leus 'From the river to the sea, Palestine will be free', die door sommigen als antisemitisch wordt gezien.",Volgens hem is één staat de enige weg naar een vreedzame oplossing;,L,"Denk pleit hier voor een humanitaire benadering van het Israël-Palestina-conflict, met een focus op mensenrechten en een vreedzame één-staatoplossing; dat valt onder de dimensie Vrede en mensenrechten."
250,1197,16f995b38ea74daf741f83e7174ddc98ba79e96a6e718ae08971ddc9-38-Overig,Overig,Defense,2,L,1.0,"D66-Kamerlid Sjoerd Sjoerdsma wil dat de leveringen worden stopgezet „zolang dat land het oorlogsrecht schendt”, zegt hij.","D66, GroenLinks-PvdA en de SP willen dat Nederland per direct stopt met het leveren van reserveonderdelen voor de F-35 aan Israël.","Sjoerdsma zegt dat D66 het recht van Israël om zijn burgers te beschermen steunt, maar dat Nederland „niet kan bijdragen aan Israëlische schendingen van het oorlogsrecht”.",L,D66 (via Sjoerd Sjoerdsma) wil dat Nederland stopt met levertingen van F-35-onderdelen wegens schendingen van oorlogsrecht. Dit is een op mensenrechten en internationale rechtsorde gebaseerde benadering van buitenlands beleid.
251,11951,e76f29f39ad41a6b09f0069fea9c5af72aae8822fcb56738f4c6cf8b-49-BBB,BBB,Defense,2,N,1.0,De BBB ziet vooral veel voordelen op militair vlak:,De partij wil daarom het auteursrecht moderniseren.,'We omarmen het gebruik van drones en AI in een moderne krijgsmacht.',R,"BBB juicht het gebruik van drones en AI in een moderne krijgsmacht toe, wat wijst op een voorkeur voor een sterke krijgsmacht en nationale belangen in buitenlands beleid."
252,7467,93373ae0104fbca9e628c8535e06a8e71d5b1690b68f3d8540b01b75-189-VVD,VVD,Defense,4,R,1.0,"Omtzigt zei gisteren dat hem in het VVD-programma vooral is opgevallen dat die partij ""de hele ontwikkelingssamenwerking afschaft"".","Die heeft zijn verkiezingsprogramma niet laten doorrekenen door het Centraal Planbureau, maar hij leverde gisteren wel commentaar op de programma's van anderen.",Hij voegde eraan toe:,R,"Het schrappen van ontwikkelingssamenwerking duidt op een nadruk op nationale belangen boven humanitaire en vredesdoelen, wat past bij de R-categorie: sterke krijgsmacht en nationaal belang in buitenlands beleid."
253,5328,60aafcee250648e253e4869114502a657c37cbcfc47a1c96746d7893-23-CU,CU,Defense,2,N,1.0,"VVD, PVV, CU, FVD, BBB en SGP stemden voor dit voorstel.",Maar een meerderheid van de Kamer steunde vandaag het CDA-voorstel om te wachten tot demissionair minister Bruins Slot van Buitenlandse Zaken een reeks vragen over de oorlog tussen Israël en Hamas heeft beantwoord.,Aanleiding voor het debat is het gelekt vertrouwelijke memo van de Nederlandse ambassade in Tel Aviv met kritiek op Israël.,N,"De tekst beschrijft een procedurele stem over uitstel van debat totdat vragen over de Israël-Hamas-oorlog zijn beantwoord. Er wordt geen inhoudelijk standpunt inngenomen over pacifisme, mensenrechten of een sterk militair beleid."
254,12692,fbd0cae2122d097e422afdaeb5dffc07637bf624f0f8b68c0670c188-16-NSC,NSC,Defense,2,N,1.0,Ook moet NSC wel de grootste worden.,",,Een goede econoom op Financiën en iemand met buitenlandervaring op het ministerie van Buitenlandse Zaken.''",Verder weigert Omtzigt mee te werken aan een 'dichtgetimmerd regeerakkoord'.,N,Deze uitspraak gaat alleen over personele invulling (eisen voor ministeries) en bevat geen inhoudelijk standpunt over defensie of buitenlands beleid
255,9837,c2e8c02412f60d7d798c2df6b4609df51a4dfeb83f809302d588fd39-32-GL/PvdA,GL/PvdA,Defense,2,N,1.0,"Tien jaar geleden stapte zijn partijgenoot Désirée Bonis op als Kamerlid omdat Timmermans, destijds minister van Buitenlandse","Dat GroenLinks-PvdA-lijsttrekker Frans Timmermans nu door sommigen binnen de partij bekritiseerd wordt omdat hij te pro-Israëlisch zou zijn, zal hem bekend voorkomen.","Zaken, niet zwichtte voor haar oproepen de druk op Israël op te voeren, omdat dat land zich niet hield aan zijn internationale verplichtingen.",L,Binnen GL/PvdA is er kritiek omdat Timmermans onvoldoende druk op Israël uitoefent op basis van schendingen van internationale verplichtingen. Dit duidt op een voorliefde voor mensenrechtengedreven buitenlands beleid.
256,1058,147cf0ea61511c7c77d12d8d78cb8281a76255b2d488b0f39169f9da-49-Overig,Overig,Defense,4,N,1.0,"Alleen heeft Timmermans het probleem dat een deel van zijn eigen achterban, met name GroenLinks-leden, zijn houding wat betreft Israël te weinig uitgesproken vindt, zegt Han ten Broeke, oud-Kamerlid voor de VVD en nu politiek directeur van de denktank HCSS (The Hague Centre for Strategic Studies).","Timmermans probeert met zijn ruime buitenlandervaring over te komen als de ideale opvolger van Mark Rutte, die ook internationaal met gezag opereert.","„Ik vind dat hij het, als het om Israël gaat, in zijn uitlatingen heel knap en solide doet.",N,"Dit is een beoordeling van Timmermans’ retoriek en stijl rond Israël, zonder duidelijk inhoudelijk standpunt over defensie of buitenlands beleid."
257,5377,6235d94ff639bb60d13031a0871347e0b8e6ab6053d1f7181e85e0d0-129-Volt,Volt,Defense,2,N,1.0,"We hebben sowieso een sterk Europa nodig, dus in die zin neig ik weer naar Volt.","Mijn probleem met de PvdD is alleen dat ze tegen wapensteun aan Oekraïne zijn, terwijl dat juist zo belangrijk is.",'Met strategisch stemmen heb ik moeite.,R,"De uitspraak ondersteunt wapensteun aan Oekraïne en benadrukt de noodzaak van een sterk Europa, wat wijst op prioriteit voor defensiesamenwerking en een krachtige krijgsmacht."
258,10095,c6bdc335860926c3c9bb6e80f717a3bb55af6e57ea1bf4efe2681707-107-CDA,CDA,Defense,2,N,1.0,Volgens u kun je net zo goed op CDA-Kamerlid Derk Boswijk stemmen.,Maar wij gaan het waar maken.”,"„Als je iemand zoekt met militaire expertise en je bent principieel tegen BBB, dan kun je op Derk stemmen.",R,"De zin benadrukt dat CDA/Kamerlid Derk Boswijk militaire expertise biedt, wat duidt op een focus op sterke krijgsmacht en nationale defensiecapaciteit."
259,2228,2b91d2627f8179ac29fc9b7c055cf30fd8f95deaa49f9f1015766609-58-Denk,Denk,Defense,2,N,1.0,„Mijn voorkeur gaat uit naar Denk deze keer.,"In de Meerwijk, in het Noord-Hollandse Uithoorn, zegt de 32-jarige Farida bijvoorbeeld:",Dat komt ook door Gaza.,N,De zin geeft enkel aan dat een kiezer voor Denk kiest vanwege Gaza; er wordt geen inhoudelijk standpunt over defensie of buitenlands beleid geformuleerd.
260,2464,2dea45b05f2ef7903d4fd9e7e6ec4679a7d486d708741b49e0a69c5e-30-PVV,PVV,Defense,2,N,1.0,"Omdat vooral de VVD onvoldoende afstand tot Wilders nam, won niet alleen hijzelf, maar ook zijn boodschap van intolerantie en xenofobie aan geloofwaardigheid.","In haar verkiezingsprogramma wil de PVV 'ons schaarse materiaal' niet meer naar Oekraïne sturen, alsof de vrijheid van Europa op de Veluwe moet worden verdedigd.",De opmars van Wilders is een passend einde van een benepen verkiezingscampagne waarin het buitenland niet leek te bestaan.,L,"PVV verzet zich tegen het sturen van materieel naar Oekraïne en wijst militaire steun af, wat past bij een pacifistische, vreedzame benadering van buitenlandse zaken (L)."
261,8377,a99ba72a0174a7839a4a018392f6303e5b46183f800ae52756b32de0-161-FvD,FvD,Defense,2,N,1.0,"Bij NOS op 3 kwamen D66-leider Jetten en Forum-lijsttrekker Baudet een aantal keren fel met elkaar in botsing, vooral over lhbt-rechten en de oorlog in Oekraïne.","Het liefst ziet ze een coalitie van VVD, NSC, BBB en SGP.",In Nieuwsuur zei Denk-lijstrekker Van Baarle dat zijn partij niet conservatiever is geworden.,N,"De passage beschrijft slechts dat Baudet en Jetten botsen over lhbt-rechten en de oorlog in Oekraïne, zonder Baudet’s eigen standpunt over defensie of buitenlands beleid te specificeren. Daarom is er geen duidelijk standpunt te coderen."
262,192,02cba6b801518598e5f2d2a34ef8677a6d254e9494a3abdeb9297683-21-D66,D66,Defense,2,N,1.0,"D66 en SP, die het debat hebben aangevraagd, wilden deze week al over de oorlog praten.",Waarschijnlijk is het debat volgende week donderdag.,Maar een meerderheid van de Kamer steunde vandaag het CDA-voorstel om te wachten tot demissionair minister Bruins Slot van Buitenlandse Zaken een reeks vragen over de oorlog tussen Israël en Hamas heeft beantwoord.,L,"D66 dringt aan op een debat over de oorlog tussen Israël en Hamas, wat past binnen een focus op vrede, mensenrechten en humanitaire aspecten van buitenlands beleid"
263,8332,a88e7c516050c08ceed68a9864cc73af303cf2edc07cc2cdbc9d7618-22-GL/PvdA,GL/PvdA,Defense,2,L,1.0,Frans Timmermans – de derde deelnemer aan dit debat – stelde dat hij het tijd vindt voor een staakt-het-vuren.,"Het 2,5 uur durende radiodebat begon met een discussie over de situatie in Gaza, waarin Wilders en Yesilgöz meer op een lijn zaten.",Ook zei hij Israëls tegenreactie buitenproportioneel te vinden.,L,"Frans Timmermans pleit voor een staakt-het-vuren en noemt Israëls reactie buitenproportioneel, wat aansluit bij de nadruk op vrede en mensenrechten."
264,12726,fc23b334966e279372b969377ea6af423942b0ee2cfef3376f1c0184-6-PVV,PVV,Defense,5,R,0.6,"tot de kopgroep in de peilingen behoort een partij - de PVV - die zweert bij nationalistische eigenliefde, iets wat de eigen natie uiteindelijk alleen schaden kan.","Niet alleen spelen internationale kwesties nauwelijks enige rol in de debatten, het is nog erger:","Stel dat Donald Trump in 2026 de Amerikaanse presidentsverkiezingen wint, wat onbestaanbaar is, maar niet onrealistisch, dan zal hij onmiddellijk de militaire steun aan Oekraïne stoppen.",R,PVV benadrukt nationalistisch eigenbelang en keurt buitenlandse steun (zoals militaire steun aan Oekraïne) af. Dit past bij de R-dimensie: een buitenlands beleid gericht op nationaal belang.
265,7052,833ae85fea52808ca80ef3939c4cb8c9dca324d085bdfaeee821ad70-2-PVV,PVV,Defense,2,N,1.0,PVV-leider Wilders was het daar niet mee eens.,Tijdens het NPO Radio 1-verkiezingsdebat zei GroenLinks-PvdA-lijsttrekker Frans Timmermans PVV-leider dat de Israëlische reactie op de aanvallen van Hamas niet volgens hem niet proportioneel zijn.,,R,"Wilders keurt de Israëlische militaire reactie goed en ondersteunt daarmee een krachtig defensief optreden, wat past bij de dimensie Sterke krijgsmacht, nationaal belang in buitenlands beleid."
266,6615,7c49bf83420d4da562fc3d48062ea9c41cc782d93173f107779d7d25-30-D66,D66,Defense,2,N,1.0,"D66 en de SP hadden daarom gevraagd, maar de coalitiepartijen van het demissionaire kabinet VVD en CDA voelden er niet voor.",Het was misschien een blessing in disguise dat een debat over de oorlog in de Tweede Kamer deze week niet doorging.,D66 en SP hadden een goede reden om het debat aan te vragen:,L,"D66 vroeg in de Tweede Kamer om een debat over de oorlog, wat wijst op een nadruk op politieke controle, humanitaire en vredesgerelateerde overwegingen boven militaire versterking."
267,1672,1e571f13885dad5d7b29501469cb543a3dcbdf9e4c08f9d868a53e81-135-VVD,VVD,Defense,2,N,1.0,"Natuurlijk zijn er ook blinde vlekken geweest, erkent Yesilgöz.",Ook vindt ze dat Nederland een goede rol heeft gespeeld op het internationale toneel.,Ze is de Kamerleden die de VVD daarop gewezen hebben dankbaar.,N,"Dit is een algemene waardering van de internationale rol van Nederland zonder specifieke verwijzing naar defensie-uitgaven, NAVO, mensenrechten of ontwikkelingssamenwerking. Er is geen duidelijk standpunt in de gegeven dimensies."
268,12458,f6a1ac7b886ba736028c68efaee8ef5346bf490414b2e1e4d10d62d4-50-Denk,Denk,Defense,2,N,1.0,En denk na.,Alsjeblieft.,Dit is ook jullie oorlog.',N,De zin roept op tot persoonlijke betrokkenheid (‘dit is ook jullie oorlog’) maar bevat geen expliciete beleidsvoorkeur of visie op defensie- of buitenlandbeleid. Er is geen duidelijk pleidooi voor meer vrede/mensenrechten of juist een sterkere krijgsmacht.
269,1200,16f995b38ea74daf741f83e7174ddc98ba79e96a6e718ae08971ddc9-41-Overig,Overig,Defense,2,N,1.0,Kamerlid Kati Piri van GroenLinks-PvdA vindt dat Nederland gezien de oorlog in Gaza een speciale verantwoordelijkheid heeft.,„Daar lijden onschuldige burgers onder en dat zal onze diplomatieke betrekkingen wereldwijd schaden.”,„Je kunt niet blind ja zeggen omdat je een bestaande samenwerking met Israël hebt.,L,"Kati Piri benadrukt de verantwoordelijkheid voor onschuldige burgers en waarschuwt voor diplomatieke schade. Dit is een focus op mensenrechten en een op regels gebaseerde wereldorde, in plaats van militaire kracht."
270,8200,a5b43617812dfb034f300527740320b00206761fe6208e1e35236786-21-PVV,PVV,Defense,2,N,1.0,"'Ik dacht erover om PVV te stemmen, maar Wilders' onvoorwaardelijke steun aan Israël vind ik weer niet goed.",Dit zet kwaad bloed.,Omtzigt flirt wat mij betreft te veel met links.,R,"De PVV spreekt hier haar onvoorwaardelijke steun uit aan Israël in een militair-politiek conflict, wat wijst op een nationalistisch/sterk-macht benadering van buitenlands beleid (hen niet kenmerkend voor pacifisme of humanitaire focus)."
271,5640,68099ae4cf5c2774dbbb9749359ece7c3adbf6bfa2ac83ee7428146e-7-NSC,NSC,Defense,2,N,1.0,"Omtzigt zei gisteren dat hem in het VVD-programma vooral is opgevallen dat die partij ""de hele ontwikkelingssamenwerking afschaft"".","Die heeft zijn verkiezingsprogramma niet laten doorrekenen door het Centraal Planbureau, maar hij leverde gisteren wel commentaar op de programma's van anderen.",Hij voegde eraan toe:,N,"In deze passage doet NSC zelf geen uitspraak over defensie of buitenland, er wordt alleen Omtzigt’s commentaar op het VVD-programma geciteerd. Daarom is er geen duidelijk standpunt van NSC over Defensie & Buitenlandse Zaken."
272,1195,16f995b38ea74daf741f83e7174ddc98ba79e96a6e718ae08971ddc9-37-SP,SP,Defense,2,L,1.0,"D66, GroenLinks-PvdA en de SP willen dat Nederland per direct stopt met het leveren van reserveonderdelen voor de F-35 aan Israël.",Het bedrijf doet het onderhoud van F-16’s en F-35’s – ook van Nederland.,"D66-Kamerlid Sjoerd Sjoerdsma wil dat de leveringen worden stopgezet „zolang dat land het oorlogsrecht schendt”, zegt hij.",L,De SP pleit voor het stoppen van leveringen van defensieonderdelen aan Israël vanwege schendingen van het humanitair oorlogsrecht. Dit is een kijk op buitenlands beleid gebaseerd op mensenrechten en vrede.
273,3380,3e6df0b403953c0e6a984e2c39502af0b0477bfdc7f09ca94c8bf3a6-38-NSC,NSC,Defense,2,N,1.0,Ook Lahlah ('one size fits all past niet bij ons') en NSC zijn tegen.,"Keijzer put uit haar geheugen als zij zegt dat dit ook in het regeerakkoord van Rutte III stond, maar vindt namens de BBB dat een niet-verplicht 'dienjaar' beter is.",Van Vroonhoven:,L,"NSC is tegen de invoering van een dienstjaar (‘dienjaar’), wat wijst op een pacifistische, anti-militaristische houding en daarmee past bij de Vrede en mensenrechten-dimensie."
