,Index,unit_id,actor,topic,n,stance,agreement,text,before,after,prediction,uitleg
113,9214,b4820bf2362ddcfab7b1dfa5adaf0af2d07657384d7af24d7e3b6023-2-CU,CU,CivilRights,3,R,1.0,"Politici moeten zich hard maken voor het beschermen van álle menselijk leven, vindt ChristenUnie-lijsttrekker Mirjam Bikker.",Embryo-onderzoek,Daarbij past geen embryo-onderzoek.,R,"CU-lijsttrekker Mirjam Bikker zegt expliciet dat politici zich moeten inspannen voor de bescherming van álle menselijk leven en dat embryo-onderzoek daar niet bij past. Dit betekent dat het belang van het (ongeboren) leven wordt benadrukt boven de individuele vrijheid of zelfbeschikking (zoals recht op medische keuzes of wetenschappelijke vooruitgang). Dit sluit aan bij een politiek profiel van traditionele waarden, met een nadruk op bescherming van het leven vanaf de conceptie en een restrictieve houding tegenover ingrepen als embryo-onderzoek. Hiermee zet de CU zich tegenover uitbreidingen van individuele burgerrechten op gebied als zelfbeschikking en wetenschap, en kiest duidelijk voor traditionele, christelijke waarden."
114,5723,6abe7e9addbe82ab735fd0f2a687ab2008e219566375816be6cb6a14-11-Denk,Denk,CivilRights,5,R,0.6,In het programma spreekt Denk zich bovendien uit tegen pubertijdsremmers en hormonale behandelingen bij minderjarigen.,"Denk stemde in de Tweede Kamer bijvoorbeeld vóór moties die het meerouderschap dichterbij brengen, maar is nu tegen een plan om mogelijk te maken dat kinderen juridisch meer dan twee ouders hebben.",Eerder stemde de partij nog vóór moties die wachttijden in de transgenderzorg helpen te verkorten.,Neutral / No Stance,"Denk lijkt in hun standpunt over burgerrechten niet consequent één kant te kiezen. Aan de ene kant hebben ze enkele keren vóór voorstellen gestemd die gericht zijn op het verbreden van rechten, zoals meerouderschap en verkorting van wachttijden in transgenderzorg, wat duidt op steun voor burgerrechten en minderheidsrechten. Aan de andere kant zijn ze tegen pubertijdsremmers en hormonale behandelingen bij minderjarigen, en nu tegen een voorstel om juridisch meer dan twee ouders toe te staan voor een kind. Dit laatste past meer bij traditionele waarden. Omdat het standpunt over burgerrechten hierin gemengd en niet eenduidig is, codeer ik dit als Geen/Ander/Neutraal."
115,10030,c5b770417fa21a236623e4b0cea837d52492473544437ccf1cf5c6d1-81-Overig,Overig,CivilRights,5,R,0.6,"In de ruim honderd jaar dat de SGP bestaat, is Chris Stoffer (49) pas de achtste partijleider.",En er moet een einde komen aan het belastingnadeel voor gezinnen waar de vrouw thuisblijft om voor de kinderen te zorgen.,"De vorige, Kees van der Staaij, was het dertien jaar.",R,"De zin legt de nadruk op het beëindigen van belastingnadeel voor gezinnen waarin de vrouw thuisblijft om voor de kinderen te zorgen. Dit wijst op het waarderen en stimuleren van traditionele gezinsrollen, waarbij de nadruk ligt op het gezin als kern van de samenleving en de rolverdeling man-vrouw traditioneel wordt benaderd. Dit sluit aan bij conservatieve en traditionele waarden. Daarom codeer ik dit op de as van burgerrechten tegenover traditionele waarden als een standpunt voor traditionele waarden."
116,4235,4afc87787c5495629435b45ad54262996c9189712de7dc8eff44af87-31-D66,D66,CivilRights,2,L,1.0,Rob Jetten,"""Laat politici niet bepalen over jouw lichaam en leven"", schrijft hij op X:",@RobJetten,L,"De zin citeert Rob Jetten (van D66) en geeft aan dat hij vindt dat politici niet moeten bepalen over het lichaam en leven van individuen. Dit pleidooi voor zelfbeschikking sluit aan bij het vergroten van individuele rechten en vrijheden, bijvoorbeeld op het gebied van abortus, euthanasie of andere persoonlijke keuzes. Dit past expliciet onder de dimensie van Burgerrechten, vrijheid en minderheidsrechten."
117,10055,c6846e9e9eff829bdac6636504ff7a5efa4c204db267a448ac2e65b4-69-GL/PvdA,GL/PvdA,CivilRights,2,L,1.0,"Vanochtend hebben negen partijen - VVD, GroenLinks-PvdA, D66, CDA, Partij voor de Dieren, SP, Volt, Bij1 en 50Plus - laten weten hun handtekeningen onder de afspraken te zetten.",Dat zijn afspraken over maatregelen om discriminatie en geweld tegen lhbti-personen en andere minderheden aan te pakken.,NSC en BBB doen het niet.,L,"In deze zin wordt aangegeven dat GroenLinks-PvdA (GL/PvdA) een handtekening zet onder afspraken gericht op het aanpakken van discriminatie en geweld tegen lhbti-personen en andere minderheden. Dit wijst erop dat GL/PvdA zich inzet voor gelijke rechten voor minderheden en tegen discriminatie, wat duidelijk past binnen de dimensie van 'Burgerrechten, vrijheid en minderheidsrechten'. Zij nemen dus positie vóór burgerrechten."
118,4717,532aafb128d32d7629c2969d242173f9dd74cb42cba99c7df9cdb740-12-CU,CU,CivilRights,4,R,0.75,CU stuurde woensdag een brief op poten aan het college over het opzwepende concert van het Rotterdam Terror Corps (RTC) in de beroemde kerk.,"ROTTERDAM Een keiharde hardcore rave-party in de Rotterdamse Laurenskerk voor 2000 uitzinnige gabbers, met pikante danseressen verkleed als duiveltjes is compleet verkeerd gevallen bij Rotterdamse christenen en de ChristenUnie (CU).",De fractie is ontdaan en stelt zelfs de gemeentelijke subsidie ter discussie.,R,"De CU uit in deze context kritiek op het houden van een hardcore feest met pikante danseressen in een kerk. Dit duidt op het hechten aan traditionele, christelijke waarden en mogelijk verzet tegen wat zij als ongepaste of immorele uitingen zien, zeker in een religieuze setting. Door bezwaar te maken tegen deze vorm van uiting van vrijheid, laat de CU in dit fragment zien meer te neigen naar het beschermen van traditionele normen en waarden dan het ruim verdedigen van individuele expressievrijheid of minderheidsrechten."
119,8901,b12b60b568f906c4c5a862776db1e5689d8bfbd68e9674fc4d54ce18-102-CU,CU,CivilRights,2,R,1.0,De regeringspartijen ChristenUnie en D66 botsen vaak over medisch-ethische onderwerpen.,"""De samenleving moet ouderdom eren in plaats van deze 'voltooidlevenwet' faciliteren"", zegt Bikker.",Die werden bij de laatste twee formaties min of meer geparkeerd.,R,"In deze zin positioneert de ChristenUnie (CU) zich duidelijk tegen de 'voltooidlevenwet', een wet die gaat over de mogelijkheid van hulp bij levensbeëindiging bij mensen die het leven voltooid achten. Door te stellen dat de samenleving ouderdom moet eren en niet deze wet moet faciliteren, wordt een traditioneel-christelijk waardenkader benadrukt, waarin bescherming van het leven en respect voor ouderen centraal staan. Dit past bij een conservatief standpunt dat waarde hecht aan het beschermen van kwetsbaar leven en het gezin, en tegengesteld is aan individuele zelfbeschikking op het gebied van levensbeëindiging. CU wordt hier dus gecodeerd op de as van 'Traditionele waarden' (R), omdat zij zich uitspreken tegen individuele vrijheid op medisch-ethisch gebied."
120,5694,68d83741b6d968e34550df517a78f43b32bdb9245d80d805b9b66bff-44-NSC,NSC,CivilRights,2,N,1.0,"""Met die standpunten kun je geen regering vormen"", zei Omtzigt in het SBS-debat vorige week.",Omtzigt de grondwet met het verbod op Korans en moskeeën.,Wilders heeft al laten weten dat hij die punten uit zijn verkiezingsprogramma moeiteloos in de ijskast zet als het moet.,L,"In deze zin neemt Omtzigt (en daarmee NSC) afstand van voorstellen om Korans en moskeeën te verbieden. Door te verwijzen naar de grondwet en te stellen dat je met deze standpunten (namelijk een verbod op Korans en moskeeën) geen regering kunt vormen, verdedigt de actor het behoud van grondrechten zoals godsdienstvrijheid en dus burgerrechten. Dit betekent dat NSC in deze context kiest voor bescherming van burgerrechten tegen inperking door dit soort verboden."
121,2291,2c0ef51efcf8f7a13e13afcdd577a5e043de5e4bef6b157ec70b90e5-5-SGP,SGP,CivilRights,5,N,0.6,GroenLinks-PvdA noemt het goed dat de SGP afziet van de actie om in gesprek te gaan met anti-abortusdemonstranten.,GL-PvdA krijt regenboog voor abortuskliniek waar SGP actie wilde voeren,"Kandidaat-Kamerlid Diederik van Dijk was van plan om vanmorgen bij de ingang van een abortuskliniek in Utrecht te staan, maar besloot de actie te verplaatsen.",R,"De SGP wilde actie voeren bij een abortuskliniek, wat duidt op het innemen van een standpunt tegen abortus. Dit past binnen de dimensie van traditionele waarden, waarbij bescherming van het ongeboren leven en het gezin centraal staan. Het feit dat de SGP afziet van de actie verandert hun inhoudelijke opvatting niet: de motivatie is het beschermen van traditioneel-christelijke waarden rond leven en gezin, en niet een expliciete steun aan individuele rechten zoals abortus. Daarom codeer ik dit als 'Traditionele waarden'."
122,11886,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-81-SGP,SGP,CivilRights,2,R,1.0,"""SGP-politici sluiten zich aan bij anti-abortusdemonstranten voor de klinieken.","Op sociale media heeft Kamerlid Corinne Ellemeet foto's geplaatst, waaruit blijkt dat ze samen met oud-PvdA-fractievoorzitter Lilianne Ploumen de stoep heeft volgekrijt met een regenboog en teksten als ""jouw lichaam, jouw keuze"":",Dit gaat te ver. Veel te ver.,R,"Uit de zin blijkt dat SGP-politici zich aansluiten bij anti-abortusdemonstranten bij klinieken. Dit geeft aan dat de SGP zich keert tegen het recht op abortus en zich inzet voor de bescherming van ongeboren leven, overeenkomstig traditionele of christelijke waarden. Daarmee positioneert de SGP zich tegen individuele keuzevrijheid omtrent abortus en minder aan de kant van burgerrechten, vrijheid en minderheidsrechten."
123,1911,22ecedcff49705dadbb122e290080d0fd178d211389caca22eaf5435-3-BBB,BBB,CivilRights,4,N,0.75,"Iemand die de website van BBB heeft bezocht, kan daardoor op andere sites reclame van die partij krijgen.","Door volgcookies te plaatsen, kunnen partijen bezoekers later op andere websites opnieuw bereiken.","Het is niet verboden om dit soort cookies in te zetten, maar de gebruiker moet daar wel vooraf toestemming voor geven.",L,"De zin beschrijft dat gebruikers toestemming moeten geven voordat volgcookies geplaatst mogen worden. Dit betreft privacyrechten, wat onder burgerrechten valt, specifiek het recht op privacy en controle over persoonlijke gegevens. Door te benadrukken dat er vooraf toestemming nodig is, wordt een standpunt ingenomen dat het belang van individuele rechten en privacy erkent. Hiermee sluit het standpunt van BBB in deze context aan bij de dimensie van burgerrechten en vrijheden."
124,12596,f9efd3013ca6f565db00694ff52a0a618a4e08bc163357c0b710c0a0-21-GL/PvdA,GL/PvdA,CivilRights,5,L,0.6,"Vooral de achterbannen van D66, Volt en GroenLinks-PvdA zijn het daarmee eens.",Het grootste deel van de kiezers vindt dat een onafhankelijke rechter een besluit van het parlement mag terugdraaien als het „de rechten van individuen of groepen in de samenleving” schendt.,Rechtszaken over klimaatbeleid hebben in hun voordeel uitgepakt.,L,"In deze zin wordt aangegeven dat de achterban van GroenLinks-PvdA (GL/PvdA) het ermee eens is dat een onafhankelijke rechter een besluit van het parlement mag terugdraaien als dit de rechten van individuen of groepen in de samenleving schendt. Dit wijst op steun voor het beschermen van individuele en minderheidsrechten tegen mogelijke inperkingen door de meerderheid. Dit standpunt sluit aan bij het bevorderen van burgerrechten, vrijheid en bescherming van minderheden, zoals omschreven bij 'L'."
125,2944,3861b640220122163756059acd0253fcdd6037c6e00c6bbb81c2e86c-12-FvD,FvD,CivilRights,2,N,1.0,"VVD-raadslid Roel Batelaan voert aan dat zijn fractie de FvD-motie weliswaar steun gaf, maar dat zij middels een stemverklaring heeft laten weten dat de VVD in Westland Forums constateringen en overwegingen aangaande de lhbti-gemeenschap en transseksualiteit niet deelt.","Vragen beantwoorden over anticonceptie is 'uiteraard prima', zegt de Westlandse FvD-fractievoorzitter Jasper van der Voort, 'maar dat kan gewoon bij de huisarts, daar is een orgaan als Sense niet voor nodig'.","Stemverklaring of niet, Batelaan staat ook nu nog achter de aangenomen FvD-motie.",R,"De FvD-fractievoorzitter bekritiseert het bestaan van een apart orgaan (Sense) voor het beantwoorden van vragen over anticonceptie, en suggereert dat dit via de huisarts kan. Er wordt daarnaast verwezen naar een motie waarin FvD vermoedelijk overwegingen over de lhbti-gemeenschap en transseksualiteit heeft opgenomen; de VVD zegt deze niet te delen. Dit duidt erop dat FvD minder aandacht wil voor instellingen die gericht zijn op seksuele voorlichting en mogelijk lhbti-acceptatie. Daarmee is de positie meer in lijn met traditionele waarden, waarbij minder nadruk wordt gelegd op specifieke minderheidsrechten en meer op traditionele zorgkanalen en waarden."
126,2560,30ff7d1e099b7348dea3e8cc052427b258b70090f864da779235c585-104-Denk,Denk,CivilRights,2,N,1.0,"""Omtzigt en ik zitten denk ik dicht bij elkaar op bestaanszekerheid en democratische vernieuwing.","Ik ga dus niet meedoen aan kabinetten waar partijen bij zitten die anti-vrouwenrechten zijn, waar abortuszorg onder druk komt te staan, die anti-LHBT-rechten zijn.""","Maar als je kijkt naar Europa, vrouwenrechten, klimaat...",L,"In deze zinnen maakt Denk duidelijk geen deel uit te willen maken van kabinetten waarin anti-vrouwenrechten of anti-LHBT-rechten partijen zitten, en waar abortuszorg onder druk komt. Hiermee spreken ze hun steun uit voor vrouwenrechten, abortuszorg, en LHBT-rechten, wat allemaal valt onder de categorie van Burgerrechten, vrijheid en minderheidsrechten. Denk profileert zich dus expliciet vóór deze rechten en daarmee tegen Traditionele waarden die deze rechten mogelijk willen beperken."
127,4092,48d3619c1db596f965370c224087872faba39d1987660f921e1a041a-57-SGP,SGP,CivilRights,2,N,1.0,"En nummer drie op de lijst van GroenLinks-PvdA Klaver noemt de actie van Stoffer ""diep triest en verontrustend"", schrijft hij op X. ""Laat deze vrouwen met rust.",Lijsttrekker Bikker van de ChristenUnie zei vanochtend in het NOS Radio 1 Journaal ook dat ze zelf niet zoiets zou doen.,Als u iets te zeggen heeft kan dit in een debat in het parlement.,Neutral / No Stance,"In deze zinnen komt de SGP via de persoon Stoffer in beeld, omdat andere politici reageren op zijn actie (deze wordt triest en verontrustend genoemd, in de context van het aanspreken van vrouwen buiten het parlement). Hoewel de reactie van de andere politici opkomt voor burgerrechten en respect, laat deze passage zelf niet expliciet zien wat het eigenlijke standpunt van de SGP of Stoffer hierover is. De SGP wordt slechts aangehaald omdat anderen erop reageren. Er wordt geen inhoudelijk standpunt van de SGP gegeven over burgerrechten, zodat het niet passend is om dit als 'L' of 'R' te coderen. Dit fragment is daardoor neutraal/onduidelijk met betrekking tot het SGP-standpunt."
128,9188,b46b4a9c993ee2adffe73d0493df9f20f1e2b7b82cf47d852951f286-16-Denk,Denk,CivilRights,2,L,1.0,Zo gemakkelijk liet Jeroen Wollaars de rappe redenaar Van Baarle niet ontsnappen.,'Ik ben een ander mens en het denken stopt niet.',"Goed gedocumenteerd ontrafelde de interviewer het stemgedrag van Denk in de afgelopen jaren, waaruit onomwonden steun bleek voor hormoonbehandeling van trans jongeren.",L,"Uit de zin blijkt dat Denk volgens de interviewer onomwonden steun heeft uitgesproken voor hormoonbehandeling van trans jongeren. Dit is een standpunt dat past bij het verdedigen van individuele rechten en (LHBTQI+) minderheidsrechten, zoals het recht op zelfbeschikking en het beschermen van trans personen. Dit sluit aan bij de progressieve, burgerrechten-georiënteerde positie (L)."
129,6504,7b1258a448cea928311a203b1fdcd8f365e228b1bd34c9fee9998172-184-VVD,VVD,CivilRights,3,L,1.0,"Vanochtend hebben negen partijen - VVD, GroenLinks-PvdA, D66, CDA, Partij voor de Dieren, SP, Volt, Bij1 en 50Plus - laten weten hun handtekeningen onder de afspraken te zetten.",Dat zijn afspraken over maatregelen om discriminatie en geweld tegen lhbti-personen en andere minderheden aan te pakken.,NSC en BBB doen het niet.,L,"In deze zin wordt genoemd dat de VVD behoort tot de partijen die hun handtekening zetten onder afspraken om discriminatie en geweld tegen LHBTI-personen en andere minderheden aan te pakken. Dit laat zien dat de VVD instemt met maatregelen ter bescherming van minderheden en hun burgerrechten, en daarmee toegeeft aan de waarde van gelijke rechten en weerstand tegen discriminatie. Dit valt duidelijk onder de dimensie 'Burgerrechten, vrijheid en minderheidsrechten'."
130,812,0e71048d1bdfaa8271a82ebe817c3010eb3bc86d52d54d66e37f454e-39-SGP,SGP,CivilRights,5,N,0.6,"SGP-lijsttrekker Stoffer wordt in het NOS op 3-verkiezingsprogramma geconfronteerd met de vraag hoe hij ervoor wil zorgen dat lhbti'ers zich gezien blijven voelen, ondanks de standpunten van zijn partij hierover.",Stoffer (SGP) over lhbti'ers in zijn eigen familie,"gisteren, 21:00",R,"In deze zin wordt SGP-lijsttrekker Stoffer gevraagd naar hoe hij wil zorgen dat lhbti'ers zich gezien blijven voelen, gezien de bekende standpunten van zijn partij (SGP) over lhbti-rechten. Hoewel Stoffer persoonlijk gesteld wordt over lhbti'ers in zijn familie, impliceert de verwijzing naar de standpunten van de partij dat SGP bekendstaat om een traditionele of conservatieve visie rondom lhbti-rechten. SGP verzet zich doorgaans tegen uitbreiding van lhbti-rechten en benadrukt vaker traditionele familie- en gezinswaarden boven individuele rechten voor minderheden. Dit betekent dat SGP in het algemeen eerder voor traditionele waarden en normen staat dan voor minderheidsrechten en individuele burgerrechten in dit domein."
131,10056,c6846e9e9eff829bdac6636504ff7a5efa4c204db267a448ac2e65b4-69-PvdD,PvdD,CivilRights,2,L,1.0,"Vanochtend hebben negen partijen - VVD, GroenLinks-PvdA, D66, CDA, Partij voor de Dieren, SP, Volt, Bij1 en 50Plus - laten weten hun handtekeningen onder de afspraken te zetten.",Dat zijn afspraken over maatregelen om discriminatie en geweld tegen lhbti-personen en andere minderheden aan te pakken.,NSC en BBB doen het niet.,L,"In de gegeven zin wordt duidelijk dat de Partij voor de Dieren (PvdD) haar handtekening zet onder afspraken die bedoeld zijn om discriminatie en geweld tegen LHBTI-personen en andere minderheden aan te pakken. Dit wijst op steun voor gelijke rechten, bescherming van minderheden en het tegengaan van discriminatie. Dit zijn allemaal elementen die horen bij de dimensie 'Burgerrechten, vrijheid en minderheidsrechten'."
132,4355,4dfbb5ffc1a743f76a9e3bdaaeb6d1c764ba6258d0460c1187f3a2a8-21-SGP,SGP,CivilRights,5,R,0.8,"Toch wordt deze Week van het Leven elk jaar weer georganiseerd, met ChristenUnie en SGP als mede-organisatoren.","Het waren er zoveel, dat de commissie nieuwe niet meer aan kon nemen.",Abortus is onderdeel van het zelfbeschikkingsrecht in ons land.,R,"In deze zinnen wordt vermeld dat de SGP mede-organisator is van de 'Week van het Leven' samen met de ChristenUnie. Dit evenement is bekend als een initiatief van organisaties die zich uitspreken tegen abortus en juist het beschermen van ongeboren leven centraal stellen. Hoewel er wordt vermeld dat abortus onderdeel is van het zelfbeschikkingsrecht in Nederland, blijkt uit de context en het betrokken zijn van de SGP als mede-organisator van deze week dat de partij meer waarde hecht aan het beschermen van het (ongeboren) leven dan aan het versterken van individuele zelfbeschikkingsrechten, zoals het recht op abortus. Dit duidt op een voorkeur voor traditionele waarden boven burgerrechten en individuele vrijheden."
133,8608,aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-78-Overig,Overig,CivilRights,5,L,0.8,Demissionair minister Hugo de Jonge (Binnenlandse Zaken) roept de gemeenten op om ervoor te zorgen dat de stemlokalen op 22 november zo veel mogelijk toegankelijk zijn voor mensen met een beperking.,denk om stemmers met beperking,"Afgelopen maart, bij de verkiezingen voor de provincies en de waterschappen, bleek er met 80 procent van alle stemlokalen iets mis.",L,"In deze zinnen levert de actor (Demissionair minister Hugo de Jonge, als Overig) kritiek op het feit dat stemlokalen onvoldoende toegankelijk zijn voor mensen met een beperking, en roept hij op deze toegankelijk te maken. Toegankelijkheid van stemlokalen voor mensen met een beperking valt onder burgerrechten, meer specifiek onder gelijke rechten en het toegankelijk maken van democratische processen voor minderheden. Dit standpunt is daarmee in lijn met het vergroten van burgerrechten, vrijheid en minderheidsrechten."
134,10793,d1d51bc761b8f8e34102c2bb603fb26a8918787d77c59548c96a8984-145-Overig,Overig,CivilRights,2,N,1.0,Eerder op de dag hadden VVD-lijsttrekker Yesilgöz en GroenLinks-PvdA-lijsttrekker Timmermans de aanval op de NSC-leider geopend.,Hij wil eerst wachten op de uitslag.,"Yesilgöz vindt dat Omtzigt een aantal ""oerconservatieve ideeën"" heeft, onder meer over de rechten van vrouwen.",Neutral / No Stance,"In deze zinnen wordt gesteld dat VVD-lijsttrekker Yesilgöz vindt dat Omtzigt (de NSC-leider) 'oerconservatieve ideeën' heeft, onder meer over de rechten van vrouwen. Dit wijst erop dat Omtzigt wordt gezien als iemand met meer traditionele waarden, mogelijk ten koste van bepaalde burgerrechten of gelijkheid voor vrouwen. Overig, waarvan het standpunt moet worden bepaald, wordt echter niet genoemd en er wordt niets gezegd over de eigen opvattingen van Overig m.b.t. burgerrechten. Er wordt alleen gesproken over de standpunten van andere partijen of personen. Daarom is het standpunt van Overig niet te bepalen uit deze tekst."
135,4298,4bcdf153f37b490a6caa715d3bbe5f1988cb6b3d054ef0978f1a1e0e-25-VVD,VVD,CivilRights,2,R,1.0,Ook regeringspartij VVD doet volgens de advocaten voorstellen die te ver gaan.,Net als bij voorgaande verkiezingen bestaan zorgen over toenemende discriminatie.,"Zo pleit de partij voor streng toezicht op (islamitische) weekendscholen, nieuwe wetgeving tegen versterkte gebedsoproepen, het weren van haatpredikers en het sneller kunnen ontslaan van bestuurders.",R,"In deze zin wordt de VVD genoemd als partij die strengere maatregelen wil nemen, zoals toezicht op (islamitische) weekendscholen, nieuwe wetgeving tegen gebedsoproepen, het weren van haatpredikers en het makkelijker ontslaan van bestuurders. Deze voorstellen kunnen geïnterpreteerd worden als eerder gericht op het beschermen van traditionele normen en waarden en het beperken van burgerrechten of minderheidsrechten, in plaats van op het uitbreiden daarvan. Dit past meer bij de dimensie 'Traditionele waarden' (R), aangezien het beleid zich richt op beperking van sommige vrijheden en nadruk op sociale controle en orde."
136,4905,58e4a98b6a70104d427afc1c221bbf0e1f7cd70f3d0124609c51f573-22-Denk,Denk,CivilRights,2,R,1.0,"Ook Denk, CDA, de SP, NSC, Forum voor Democratie en Ja21 vinden niet dat mensen hulp moeten kunnen krijgen om hun leven op een zelfgekozen moment te beëindigen.",Maar niet alleen SGP en ChristenUnie zijn fel tegenstander van het D66-voorstel.,"Opmerkelijk is dat hun achterban daar vaak heel anders over denkt, zoals blijkt uit de resultaten van Kieskompas.",R,"In deze zin wordt aangegeven dat Denk, samen met andere partijen, tegen het voorstel is dat mensen hulp kunnen krijgen om hun leven op een zelfgekozen moment te beëindigen. Dit gaat over het recht op zelfbeschikking rond euthanasie of hulp bij zelfdoding, wat meestal onder burgerrechten en individuele vrijheden valt. Omdat Denk tegen uitbreiding van deze rechten is en daarmee kiest voor meer bescherming van traditionele waarden rond leven en dood, codeer ik dit standpunt als 'Traditionele waarden'."
137,10968,d35cc8e3619fc7dffba0b47f27425705e5433f499cda2a0fda877fb5-42-BBB,BBB,CivilRights,1,R,1.0,"In het voorgestelde grondwetsartikel van SGP, CDA, CU en BBB staat samengevat dat ieder recht heeft op ""eerbiediging van zijn gezinsleven"".","En het CDA wil een verlofregeling voor grootouders die werken, maar die wel hun kinderen en kleinkinderen willen ondersteunen.","Het gezins- en familieleven krijgt economische, sociale en culturele bescherming.",R,"In deze zinnen wordt benadrukt dat BBB, samen met andere partijen, het belang van het gezin en gezinsleven in de grondwet wil vastleggen en beschermen. Dit sluit aan bij de nadruk op traditionele normen en waarden, waaronder het belang van het gezin en familieleven. Er wordt niet specifiek aandacht besteed aan burgerrechten, minderheden of individuele vrijheden, maar juist aan het versterken van traditionele instituties zoals het gezin. Daarom codeer ik het als R: Traditionele waarden."
138,9662,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-137-CU,CU,CivilRights,2,R,1.0,De lijsttrekkers van de ChristenUnie en de SGP uiten op X kritiek op het voorstel van GroenLinks-PvdA om abortus uit het Wetboek van Strafrecht te halen.,ChristenUnie en SGP kraken abortusvoorstel GL-PvdA,"""Dit gaat ten koste van de bescherming van het ongeboren leven en van de bescherming van vrouwen in een kwetsbare positie tegen dwang en drang"", zegt Mirjam Bikker (ChristenUnie).",R,"In deze zin uiten de ChristenUnie en hun lijsttrekker Mirjam Bikker kritiek op het voorstel om abortus uit het Wetboek van Strafrecht te halen. Ze geven aan dat dit volgens hen ten koste gaat van de bescherming van het ongeboren leven en van vrouwen in een kwetsbare positie. Dit wijst op een standpunt dat waarde hecht aan bescherming van het (ongeboren) leven en meer traditionele waarden rond abortus en gezinsleven, wat past binnen de dimensie van Traditionele waarden en niet binnen de versterking van individuele rechten zoals zelfbeschikking in de gezondheidszorg. Dus codeer ik het als 'R'."
139,4458,5022c38b6457d6c17f839d9c51b078c6020d1e9c5757a5dcd1d68d25-26-BBB,BBB,CivilRights,4,R,0.75,"Zowel BBB als NSC hebben duidelijk christelijke wortels, zijn loten van de christendemocratie, maar hun naamgeving is seculier.",Opportunisme kan je de man nu eens niet verwijten.,"Dat snap ik, want je wilt ook niet met het christendom paraderen als een sandwichbord op je buik, alsof het jouw eigendom is.",R,"In deze zin wordt BBB beschreven als een partij met christelijke wortels en een achtergrond in de christendemocratie, wat duidt op een verbinding met traditionele waarden. Er wordt niet expliciet ingegaan op een verdediging of afwijzing van burgerrechten, minderheidsrechten of moderne vrijheden, maar de nadruk op christelijke wortels en christendemocratie wijst in politieke context doorgaans op het belang van traditionele / conservatieve normen en waarden. Daarom zou de codeering R (Traditionele waarden) passend zijn, hoewel het niet expliciet gaat over concrete burgerrechten-thema's."
140,8476,aadf18884601c4e96a696fea983f85df28db89386f13a3a05d42034e-117-SGP,SGP,CivilRights,2,N,1.0,SGP-kandidaat Van Dijk niet naar abortuskliniek Utrecht,"gisteren, 10:39",De SGP ziet af van een bezoek aan betogers bij een abortuskliniek in de provincie Utrecht.,R,"De zin beschrijft dat de SGP-kandidaat Van Dijk niet naar een abortuskliniek gaat om betogers te bezoeken. Hoewel de SGP hier geen actief stelling neemt in daden tegenover abortus, staat de SGP traditioneel bekend om haar uitgesproken standpunten tegen abortus en vóór christelijke, traditionele waarden. Het feit dat zij afziet van een bezoek verandert niet hun algemene bekende positie over abortus (tegenstander), wat nauw verbonden is met het beschermen van traditioneel gezinsleven en anti-abortusstandpunten. Daarom valt het onder traditionele waarden."
141,10831,d1d51bc761b8f8e34102c2bb603fb26a8918787d77c59548c96a8984-77-Overig,Overig,CivilRights,2,N,1.0,"De bedoeling was dat kandidaat-Kamerlid Van Dijk, net als partijleider Stoffer gisteren, vanochtend daar in gesprek zou gaan met anti-abortusdemonstranten.",De SGP ziet af van een bezoek aan betogers bij een abortuskliniek in de provincie Utrecht.,Maar volgens de partij hebben zich ook tientallen pro-abortusdemonstranten verzameld bij de kliniek in Utrecht.,Neutral / No Stance,"De zin beschrijft dat de SGP (en dus niet Overig) afziet van een bezoek aan zowel anti-abortusdemonstranten als pro-abortusdemonstranten bij een abortuskliniek. De inhoud gaat over abortus en het erkennen van demonstratierechten, maar de actor Overig komt in deze context niet voor. Hierdoor is er geen duidelijk standpunt van Overig over burgerrechten af te leiden uit deze informatie."
142,4671,52bfde2181fdbb35d890eab060c5d005a220e2735fad2cb1d3793bb5-280-PVV,PVV,CivilRights,2,R,1.0,"Als voorbeelden noemt Omtzigt dat Wilders geen islamitische scholen, geen moskeeën en korans wil.","Maar hij heeft ook gezegd dat zijn anti-islamstandpunt in het DNA van de PVV zit.""",Hij wijst erop dat dit in strijd is met de vrijheid van godsdienst die in de Grondwet staat.,R,"In deze zin wordt gesteld dat de PVV geen islamitische scholen, moskeeën en korans wil toestaan. Dit standpunt is in strijd met de vrijheid van godsdienst, wat een belangrijk burgerrecht is vastgelegd in de Grondwet. Door zich uit te spreken tegen de vrijheid van godsdienst specifiek voor een minderheid (moslims), positioneert de PVV zich duidelijk tegen fundamentele burgerrechten en minderheidsrechten, en kiest zij voor meer traditionele, uitsluitende waarden."
