,Index,unit_id,actor,topic,n,stance,agreement,text,before,after,prediction,uitleg
361,9776,c1e484911687665b1deca662f28b87add770bc11e26767f06e260d6d-33-GL/PvdA,GL/PvdA,EU,2,L,1.0,"Dat willen behalve VVD en CDA, ook GroenLinks-PvdA.",Dit vereist allereerst het opgeven van de verlammende veto's in de EU.,Onnodig te zeggen dat Volt en D66 het verst in hun Europese liefde gaan en alle ruimte geven om van de EU een strategische speler te maken.,L,"In de zin staat dat GroenLinks-PvdA het afschaffen van nationale veto’s in de EU steunt. Dat betekent minder nationale belemmeringen en een sterkere, slagvaardigere Unie. Dit valt duidelijk onder de categorie ‘Sterke EU’, wat in dit schema bij L hoort."
362,2275,2c0ef51efcf8f7a13e13afcdd577a5e043de5e4bef6b157ec70b90e5-24-VVD,VVD,EU,2,N,1.0,Gisteren openden de VVD en GroenLinks-PvdA de aanval op Omtzigt.,"""Een coalitie met partijen die uit de euro willen, waar vrouwenrechten onder druk komen te staan, waar homorechten niet worden versterkt.""","VVD-lijsttrekker Dilan Yesilgöz zei onder meer dat de NSC-lijsttrekker ""oerconservatieve ideeën"" heeft.",L,"Yesilgöz zet zich af tegen partijen die ""uit de euro willen"". Daarmee positioneert VVD zich duidelijk tégen uittreding uit de EU-muntunie en impliciet vóór behoud/ versterking van de Europese samenwerking. Dat past bij de dimensie ‘Sterke EU en vrijhandel’."
363,10175,c7f60a06f46580e0139e55ec8877bf39baee3329b4b4407514cf79fe-38-GL/PvdA,GL/PvdA,EU,5,N,0.6,"Met Timmermans, die met de PvdA de Europese verkiezingen van 2019 glansrijk won, moet het voor links in een verrechtst Nederland eindelijk weer gaan lukken.","En wat veel PvdA’ers en GroenLinksers over zichzelf zeggen, is dat ze wel goed zijn in gelijk hébben, maar heel slecht in gelijk kríjgen.",Hij was de PvdA’er die de Europese Green Deal in gang zette.,L,"De zin prijst Timmermans om zijn succesvolle rol bij de Europese verkiezingen en het in gang zetten van de Europese Green Deal. Dit toont een positief, versterkend standpunt ten aanzien van de EU en haar beleidsprojecten. Daarmee past het in de categorie ‘Sterke EU en vrijhandel’."
364,9521,be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38-38-FvD,FvD,EU,2,N,1.0,"Voor de verkiezingen van 2017 werd FvD een politieke partij, die twee zetels in de Tweede Kamer veroverde.","Zij waren fel tegenstander van het associatieverdrag met Oekraïne, waarover in 2016 een referendum werd gehouden.",Partijleider Baudet sprak een grote groep mensen aan die partijen als VVD en PVV niet conservatief-rechts genoeg vonden.,R,"De zin benadrukt dat FvD fel tegen het EU-associatieverdrag met Oekraïne was. Verzet tegen zo’n EU-samenwerkingsovereenkomst wijst op een afwijzing van verdere Europese integratie en vrijhandel. Dat past bij een protectionistische, anti-EU houding."
365,9071,b2eab375fd0dc0223c2b732f87b069f92ac6bc7096c38f081bbef235-37-Overig,Overig,EU,2,N,1.0,De minister had zich niet aan de juiste procedure gehouden.,Ook de Europese Unie verwees de plannen van de VVD’er naar de prullenbak.,"Visser: „De minister dacht een juridisch geitenpaadje te hebben gevonden, maar dat is afgestraft.”",N,"In deze zinnen wordt alleen beschreven dat de EU een voorstel van een Nederlandse minister heeft afgewezen, en dat Visser dit becommentarieert. Er wordt geen normatief standpunt ingenomen vóór of tegen een sterke EU, vrijhandel of juist protectionisme. Het gaat louter om een procedurele afwijzing, zonder bredere politieke positionering over EU-beleid of handel."
366,11892,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-93-D66,D66,EU,5,L,0.8,Een ander kritiekpunt op Omtzigt is voor Jetten dat hij begin deze week de mogelijkheid van een kabinet over rechts met onder meer de SGP opperde.,"""Je moet de kiezers duidelijk maken dat er wat te kiezen valt en dat er verschillen zijn tussen partijen en dat doe je door de strijd aan te gaan en niet door weg te blijven bij debatten.""","""Een coalitie met partijen die uit de euro willen, waar vrouwenrechten onder druk komen te staan, waar homorechten niet worden versterkt.""",L,"Jetten (D66) zet zich af tegen een kabinet met partijen die ""uit de euro willen"". Door expliciet te waarschuwen voor partijen die de euro – een kernonderdeel van verdere Europese integratie – willen verlaten, positioneert D66 zich duidelijk als voorstander van het behoud en daarmee de versterking van de EU. Dat past bij de dimensie ‘Sterke EU en vrijhandel’."
367,5143,5bacb2c8b13a1fb4cdf6c2d48561b9f29c5953666a583b9c60d147e3-43-VVD,VVD,EU,2,N,1.0,De PVV bepleit de opt-out in haar huidige verkiezingsprogramma; ook de VVD noemt het als mogelijkheid „bij onvoldoende resultaat” van andere maatregelen.,Denemarken vroeg en kreeg zo’n opt-out begin jaren negentig om een eigen migratiebeleid te kunnen voeren.,In deze rubriek worden plannen van politieke partijen gewogen.,R,"De VVD noemt een opt-out uit EU-regels als serieuze optie wanneer andere maatregelen niet genoeg opleveren. Een opt-out betekent juist minder bevoegdheden voor de EU en meer nationale soevereiniteit. Dat wijst op een houding die kritischer is tegenover verdere EU-integratie en dus neigt naar een zwakkere EU, wat binnen de gegeven dimensie bij ‘Protectionisme / zwakkere EU’ past."
368,12718,fc23b334966e279372b969377ea6af423942b0ee2cfef3376f1c0184-17-PVV,PVV,EU,2,R,1.0,"Terwijl Europa moet zoeken naar eenheid en naar nieuwe verbanden, onzeker als het is over de band met de VS, de competitie met China en de confrontatie met Rusland, kiest de PVV voor een op zichzelf gericht land, met gesloten grenzen en zonder internationale solidariteit.","Wel wil de partij af van de EU, er moet een dwingend Nexit-referendum komen, volgens Wilders is het 'hoogste tijd' voor een Nederlands vertrek.","Verrassend is dat allemaal niet, maar wie flirt met de PVV moet beseffen dat hij - of in dit geval:",R,"In de zin wordt expliciet gesteld dat de PVV af wil van de EU en een verplicht Nexit-referendum wil. Daarnaast wordt gesproken over ‘een op zichzelf gericht land, met gesloten grenzen’. Dat is duidelijk anti-EU en protectionistisch, dus valt het onder de categorie Protectionisme."
369,29,00f6424643130aff606b0090fd9ae52c5b493fa3e4bb2ee170af433d-144-PVV,PVV,EU,2,N,1.0,Twee jaar later deed hij met zijn PVV mee aan de verkiezingen.,Na ruzie over Turkse EU-toetreding brak Wilders in 2004 met de VVD.,"De PVV kent geen leden, op Wilders na.",R,"De zin benadrukt dat Wilders brak met de VVD vanwege een ruzie over Turkse EU-toetreding. Dat duidt op weerstand tegen verdere uitbreiding van de EU en laat zien dat hij (en dus de PVV) een eurosceptische, anti-integratiehouding heeft. Een afwijzing van meer EU-uitbreiding past bij de categorie ‘Protectionisme / tegen sterke EU’."
370,622,0c5ff28ee97f20d732110b71d7e46fbb3d22994b8a6df61162d079a6-42-NSC,NSC,EU,4,R,1.0,Omtzigt doet precies het tegenovergestelde.,Wij vinden dat je moet toewerken naar een Europese parlementaire democratie.,Hij wil terug naar een los samenwerkingsverband van landen waarin elk parlement een vetorecht krijgt.,R,"De zin stelt dat Omtzigt (NSC) ""terug wil naar een los samenwerkingsverband van landen waarin elk parlement een vetorecht krijgt"". Dit betekent dat hij de EU wil verzwakken en de nationale soevereiniteit wil vergroten, wat haaks staat op verdere integratie of een sterkere EU. Zo’n positie valt onder euroscepsis en past bij de categorie ‘Protectionisme / minder sterke EU’."
371,5837,6cdb89865f97993cbe4cf1127124f44f225940aa3685a293387017ef-167-D66,D66,EU,5,N,0.6,Jetten reageerde daarop in Buitenhof:,"Volgens de GroenLinks-PvdA-lijsttrekker ""staan we in Nederland al duizend dagen stil"".","""Ik denk dat hij ook weet dat we in Nederland en in Europa de afgelopen jaren enorme stappen hebben gezet en dat we de komende tijd vooral door moeten, want er gaan vandaag in Amsterdam niet voor niks 40.000 mensen de straat op.",L,In zijn reactie zegt Jetten dat ‘we in Nederland én in Europa enorme stappen hebben gezet’ en dat ‘we vooral door moeten’. Hij prijst dus de vooruitgang binnen de EU en spoort aan om daarmee verder te gaan. Dat duidt op een positieve houding ten opzichte van de Europese samenwerking en versterking ervan. Dit past bij de dimensie ‘Sterke EU en vrijhandel’.
372,3281,3dd4a7fd522ec4e43b03e46a6325a3dc231cacfe0de36ce96feef46a-131-D66,D66,EU,5,N,0.6,Jetten reageerde daarop in Buitenhof:,"Volgens de GroenLinks-PvdA-lijsttrekker ""staan we in Nederland al duizend dagen stil"".","""Ik denk dat hij ook weet dat we in Nederland en in Europa de afgelopen jaren enorme stappen hebben gezet en dat we de komende tijd vooral door moeten, want er gaan vandaag in Amsterdam niet voor niks 40.000 mensen de straat op.",L,"Jetten prijst de behaalde resultaten zowel in Nederland als in Europa en benadrukt dat ‘we vooral door moeten’. Dat wijst op een positief, voortstuwend standpunt ten aanzien van de EU: hij ziet Europese samenwerking als iets waar al ‘enorme stappen’ zijn gezet en dat verder uitgebouwd moet worden. Dit past bij de dimensie ‘Sterke EU en vrijhandel’."
373,6988,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-68-GL/PvdA,GL/PvdA,EU,5,N,0.8,GL-PvdA en D66 proberen te balanceren.,"VVD en andere rechtse partijen zijn uitgesproken voorstander van zulke deals, terwijl Volt en PvdD juist tegen zijn.","De partijen zijn niet uit principe tegen afspraken met de omringende landen van de EU, maar hebben wel veel mitsen en maren.",L,"In de zin staat dat GL-PvdA ‘niet uit principe tegen afspraken met de omringende landen van de EU’ is. Dat betekent dat de partij openstaat voor internationale (handels-)afspraken en daarmee voor samenwerking binnen en rond de EU. Hoewel ze daar voorwaarden (‘mitsen en maren’) aan verbinden, is dit duidelijk geen protectionistische houding. Daarom past het het best bij de categorie ‘Sterke EU en (voorwaardelijke) vrijhandel’."
374,1718,1ebd56b6603a3d728805776849ff3f24a22f3b2ef5f02f50451e4373-38-VVD,VVD,EU,2,N,1.0,Het plan van Brussel is in lijn met het verkiezingsprogramma van de VVD bij de Europese verkiezingen van 2019.,Dat is gewoon een heel slecht idee.”,Bij andere centrumrechtse partijen valt er weinig enthousiasme te bespeuren.,L,"De zin stelt dat ‘het plan van Brussel’ overeenkomt met het VVD-verkiezingsprogramma. Dit impliceert dat de VVD positief staat tegenover een EU-initiatief (‘Brussel’), wat duidt op steun voor een sterke rol van de EU. Er is geen aanwijzing voor protectionisme of uittreding."
375,9524,be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38-44-FvD,FvD,EU,2,N,1.0,Thierry Baudet (40) werd in Heemstede geboren en ging in Haarlem naar school.,"invoering van een bindend referendum, vertrek uit de EU, een asiel- en naturalisatiestop en een einde aan de ""klimaathysterie"" en de ""krankzinnige woke-agenda"".",Hij studeerde geschiedenis en rechten en werd docent aan de Universiteit Leiden.,R,In de zin wordt expliciet genoemd dat een van de belangrijkste thema’s voor FvD ‘vertrek uit de EU’ is. Dat staat voor een afwijzing van verdere Europese integratie en een voorkeur voor nationale soevereiniteit boven open interne markt en vrijhandel binnen de EU. Dit valt onder de categorie Protectionisme/tegen een sterke EU.
376,2460,2dea45b05f2ef7903d4fd9e7e6ec4679a7d486d708741b49e0a69c5e-26-PVV,PVV,EU,2,R,1.0,De opmars van de PVV is een veeg teken.,Bij veel politici en kiezers ontbreekt een gevoel van urgentie.,Geen enkele andere partij sluit zich zo sterk af voor het buitenland.,R,"De zin stelt dat geen enkele partij zich zo sterk afsluit voor het buitenland als de PVV. ‘Afsluiten voor het buitenland’ wijst op een protectionistische, anti-globalistische houding, tegengesteld aan vrijhandel of een open EU. Dat past bij de categorie Protectionisme."
377,6967,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-45-NSC,NSC,EU,5,N,0.6,NSC wil kijken of lidstaten weer meer kunnen reguleren.,CDA wil in Brussel het debat aangaan over het beperken van de arbeidsmigratie uit Oost-Europa.,Ook de ChristenUnie wil dat het mogelijk wordt voor EU-lidstaten om onderling afspraken te maken over het aantal arbeidsmigranten en de duur van de arbeidsperiode.,R,"NSC pleit ervoor dat lidstaten weer meer zelf kunnen reguleren en dus beperking kunnen opleggen aan de huidige EU-vrijheid van arbeidsmigratie. Dat betekent minder bevoegdheden op EU-niveau en meer nationale controle, wat neerkomt op een protectionistischer koers en een minder sterke EU."
378,11225,d8d217422083dc8e902a2f7869051f88aafd6743d5189f8fb4698e2b-244-Overig,Overig,EU,2,L,1.0,Bij de Europese verkiezingen van 2019 was Timmermans met succes PvdA-lijsttrekker.,Green Deal voor elkaar kreeg.,Vanwege al zijn ervaring bij de PvdA en zijn affiniteit met GroenLinks-thema's als klimaat en Europa wordt hij gezien als ideale lijsttrekker van de nieuwe linkse samenwerking.,L,"De zin benadrukt Timmermans’ affiniteit met “Europa” en zijn rol als succesvolle lijsttrekker bij de Europese verkiezingen. Dat duidt op een positief, versterkend standpunt ten aanzien van de EU (dus richting ‘Sterke EU en vrijhandel’). Er zijn geen aanwijzingen voor protectionisme of EU-afwijzing."
379,8983,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-12-CDA,CDA,EU,2,N,1.0,Hij is ervan overtuigd dat het CDA nog steeds nodig is in het politieke spectrum.,over het klimaat en is positiever over de EU.,Tegen weggelopen kiezers zegt hij:,L,"De zin vermeldt dat het CDA ‘positiever over de EU’ is. Dat duidt op een steunende of versterkende houding ten opzichte van de Europese Unie, wat past bij de dimensie ‘Sterke EU en vrijhandel’. Er is geen aanwijzing voor protectionisme of EU-afbouw."
380,2872,37057f4e0f97b92e8683c94fe5069aa5fc3160cb2b1178a25b2cf495-5-VVD,VVD,EU,5,N,0.8,Europarlementariër Bart Groothuis (VVD) slaat alarm.,Dit komt door een op het allerlaatste moment gewijzigde wet.,De liberaal gaat er naar eigen zeggen 'alles aan doen' om de Europese wet terug te draaien'.,N,De zin zegt alleen dat VVD-Europarlementariër Groothuis een specifieke Europese wet wil terugdraaien. Er wordt niets gezegd over het algehele standpunt van de VVD ten aanzien van de EU of vrijhandel. Een bezwaar tegen één wet betekent niet automatisch dat de partij vóór protectionisme of tegen een sterke EU is. Het fragment geeft dus geen duidelijk signaal voor de dimensie Sterke EU vs Protectionisme.
381,9522,be51873fc6d5b2b886b7293160ff2fa1bdd1b1f3e94749add2c1ec38-42-FvD,FvD,EU,2,R,1.0,Belangrijkste verkiezingsthema's voor FvD zijn:,"Maar door ruzies over omstreden uitlatingen, de steeds rechtsere koers en bijvoorbeeld de coronastandpunten zijn er inmiddels veel afsplitsingen.","invoering van een bindend referendum, vertrek uit de EU, een asiel- en naturalisatiestop en een einde aan de ""klimaathysterie"" en de ""krankzinnige woke-agenda"".",R,De zin noemt als hoofdpunt voor FvD ‘vertrek uit de EU’. Dat is een expliciet anti-EU-standpunt en past bij de protectionistische/anti-globalistische dimensie (R).
382,11417,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-38-JA21,JA21,EU,2,R,1.0,"Zo schrijft de VVD over de mogelijkheid van een opt-out, een uitzonderingspositie voor Nederland op het gebied van asiel, iets wat NSC, SGP, JA21 en BBB ook willen.","Wat betreft migratie, wat binnen Nederland zo'n belangrijk onderwerp is, kijken partijen ook naar Brussel.","Daarbij wordt vaak verwezen naar Denemarken, dat zo'n uitzonderingspositie al heeft.",R,"JA21 pleit voor een Deens-achtige opt-out, waarmee Nederland zich kan onttrekken aan gezamenlijk Europees asielbeleid. Dat betekent minder bevoegdheden voor de EU en meer nationale soevereiniteit. Dit past bij een eurosceptische, protectionistische richting en niet bij het verstevigen van de EU."
383,8954,b12b60b568f906c4c5a862776db1e5689d8bfbd68e9674fc4d54ce18-6-Volt,Volt,EU,2,L,1.0,"Volt pleit al langer voor meer openheid over contacten tussen lobbyisten en Kamerleden, Europarlementariërs en andere politici.",Dassen is er trots op dat zijn partij in alle Europese landen actief is om zo een EU-brede politieke partij te worden.,Volt-leider Dassen zei daarover in Nieuwsuur dat de partij wil dat burgers meer inzicht hebben in hoe politieke besluiten tot stand komen.,L,Volt benadrukt dat het actief is in alle Europese landen en wil uitgroeien tot één EU-brede partij. Dit duidt op steun voor verdere Europese integratie en daarmee op een sterker EU-kader. Dat past bij de dimensie ‘Sterke EU en vrijhandel’.
384,9341,b8e56bebf0eeab2dbfad630e7f26aa305811bc4ac1e055f943eb2562-9-SP,SP,EU,1,R,1.0,"Deze enige pan-Europese partij die aan de nationale verkiezingen meedoet, bepleit het opgaan van Nederland in een Europese staat en vindt de SP, de ChristenUnie en de uiterst rechtse partijen pal tegenover zich.","Het Nieuw Sociaal Contract van Pieter Omtzigt is tegen de vorming van een Europees leger, maar Volt is vierkant voor.",De vraag voor of tegen het streven naar een steeds hechter verbond is een lakmoesproef voor de Europese gezindheid van de Nederlandse partijen geworden.,R,In de tekst staat dat Volt pleit voor opgaan in een Europese staat en dat de SP ‘pal tegenover’ Volt staat. Dat betekent dat de SP tegen verdere Europese integratie is. Dat plaatst de SP duidelijk in het kamp dat een minder sterke EU wil. Binnen de gegeven dimensies valt dit onder ‘Protectionisme / tegen een sterke EU’.
385,11902,e6e9e2f3bbdd72e430723666b768fd5061f77f80f5f70a5f93741505-95-VVD,VVD,EU,2,N,1.0,Gisteren openden de VVD en GroenLinks-PvdA de aanval op Omtzigt.,"""Een coalitie met partijen die uit de euro willen, waar vrouwenrechten onder druk komen te staan, waar homorechten niet worden versterkt.""","VVD-lijsttrekker Dilan Yesilgöz zei onder meer dat de NSC-lijsttrekker ""oerconservatieve ideeën"" heeft.",L,"Yesilgöz bekritiseert partijen die ""uit de euro willen"" en zet zich daarmee af tegen een uittreding uit de Europese munt- en Unie. Door afstand te nemen van euro-exit-partijen laat de VVD blijken juist vasthouden aan, en daarmee versterken van, de EU te steunen. Dat past bij de dimensie ‘Sterke EU en vrijhandel’."
386,11423,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-38-VVD,VVD,EU,2,R,1.0,"Zo schrijft de VVD over de mogelijkheid van een opt-out, een uitzonderingspositie voor Nederland op het gebied van asiel, iets wat NSC, SGP, JA21 en BBB ook willen.","Wat betreft migratie, wat binnen Nederland zo'n belangrijk onderwerp is, kijken partijen ook naar Brussel.","Daarbij wordt vaak verwezen naar Denemarken, dat zo'n uitzonderingspositie al heeft.",R,De VVD pleit hier voor een opt-out (uitzonderingspositie) van Nederland op EU-niveau voor asielbeleid. Dat betekent minder binding aan gezamenlijke EU-regels en dus een stap weg van verdere EU-integratie. Dit past bij de protectionistische/Eurosceptische dimensie.
387,9000,b1ff7a34d907cef1e6aaa9917aecbd53bc91bf29994fb0c132c9f481-218-FvD,FvD,EU,2,N,1.0,Thierry Baudet (40) werd in Heemstede geboren en ging in Haarlem naar school.,"invoering van een bindend referendum, vertrek uit de EU, een asiel- en naturalisatiestop en een einde aan de ""klimaathysterie"" en de ""krankzinnige woke-agenda"".",Hij studeerde geschiedenis en rechten en werd docent aan de Universiteit Leiden.,R,De zin noemt als speerpunt van FvD ‘vertrek uit de EU’. Dat staat voor afkeer van verdere Europese integratie en wijst op een protectionistische koers in plaats van een sterke EU en vrijhandel.
388,2271,2c0ef51efcf8f7a13e13afcdd577a5e043de5e4bef6b157ec70b90e5-22-SGP,SGP,EU,5,R,0.8,Een ander kritiekpunt op Omtzigt is voor Jetten dat hij begin deze week de mogelijkheid van een kabinet over rechts met onder meer de SGP opperde.,"""Je moet de kiezers duidelijk maken dat er wat te kiezen valt en dat er verschillen zijn tussen partijen en dat doe je door de strijd aan te gaan en niet door weg te blijven bij debatten.""","""Een coalitie met partijen die uit de euro willen, waar vrouwenrechten onder druk komen te staan, waar homorechten niet worden versterkt.""",R,In de zin wordt SGP genoemd in een mogelijke coalitie ‘met partijen die uit de euro willen’. Uit de euro stappen betekent afstand nemen van verdere Europese integratie en een sterkere EU – dit past bij een protectionistische of EU-kritische houding. Daarom codeer ik het standpunt als R.
389,11039,d5c98cbf465735f89741ce0c0435bff72d44c00da2c9a64cb9f3a718-119-PVV,PVV,EU,2,N,1.0,Twee jaar later deed hij met zijn PVV mee aan de verkiezingen.,Na ruzie over Turkse EU-toetreding brak Wilders in 2004 met de VVD.,"De PVV kent geen leden, op Wilders na.",N,"In deze zinnen staat alleen dat Wilders in 2004 met de VVD brak na een ruzie over Turkse EU-toetreding. Er wordt niet expliciet gezegd dat de PVV uit de EU wil stappen, vrijhandel wil bevorderen of juist protectionistisch is. Het geeft hooguit aan dat Wilders moeite had met uitbreiding van de EU, maar dat is onvoldoende om het duidelijk als ‘protectionisme’ (R) of ‘sterke EU/vrijhandel’ (L) te coderen. Daarom valt dit fragment buiten de twee hoofdposities en krijgt het de neutrale categorie."
390,11178,d837f507dcda18ef04063f94e40bdcd3a503516ec1ce22d9c4dee101-45-JA21,JA21,EU,5,R,0.8,"Eurobonds worden afgewezen door BBB, CDA, JA21 en ChristenUnie;","De SGP wil de EU-begroting terugsnoeien naar 1 procent van het bbp, en de PVV belooft zelfs 'het terughalen van onze miljarden uit Brussel', zodat Nederland netto-betaler wordt.",het CDA is ook tegen Europese belastingen.,R,"Eurobonds zijn bedoeld om de EU financieel te versterken via gezamenlijke schulduitgifte. Door zich expliciet tegen Eurobonds uit te spreken, positioneert JA21 zich tegen verdere integratie en versterking van de EU. Dit past bij een protectonistisch/Eurosceptisch standpunt."
391,618,0c5ff28ee97f20d732110b71d7e46fbb3d22994b8a6df61162d079a6-3-Volt,Volt,EU,4,N,1.0,"„Het gaat precies een andere kant op dan het goed bestuur dat hij predikt.”,Laurens Dassen had deze zomer Jacques Attali aan de telefoon, de oud-adviseur van de Franse president François Mitterrand die in de jaren tachtig meeschreef aan de plannen voor de euro.",Ook in het verkiezingsprogramma van Pieter Omtzigt leest hij een hang naar het verleden.,"„Hij zei”, zegt Dassen in zijn werkkamer in de Tweede Kamer: „‘We zijn in Europa nog niet bang genoeg.’”",L,"Dassen haalt een bedenker van de euro aan en gebruikt dat als gezaghebbend argument om kritiek te leveren op Omtzigt, die volgens hem juist achteruit wil. Dit duidt op steun voor verdere Europese integratie en een positieve houding tegenover de EU. Dat past bij de dimensie ‘Sterke EU en vrijhandel’."
392,1898,22b70420cb81bb10a7bc429023d4944c4b60416538f32394fcd69ac8-56-Volt,Volt,EU,4,L,1.0,"Dassen hoopt dat Volt met zijn pro-Europa-programma en een ""radicaal klimaatbeleid"" zes zetels in de Tweede Kamer gaat halen.","We genieten met zijn drieën heel erg van elkaar.""",Bij de verkiezingen in 2021 waren dat er drie.,L,"De zin noemt expliciet dat Volt een ""pro-Europa-programma"" voert. Dat duidt op steun voor een sterkere en intensievere EU-samenwerking en plaatst Volt duidelijk aan de kant van versterking van de EU (vrijhandelskant) in plaats van protectionisme."
393,11168,d837f507dcda18ef04063f94e40bdcd3a503516ec1ce22d9c4dee101-38-SP,SP,EU,4,R,1.0,Op links stelt de SP intussen voor de Europese Commissie af te schaffen.,"De SGP wil dat de Europese Commissie vooraf toestemming vraagt aan de regeringsleiders voor zij met wetgeving komt, en dat het Europees Parlement haar medewetgevende taak kwijtraakt.",Van de PVV en FvD moet Nederland uit de EU.,R,"De SP wil de Europese Commissie afschaffen, waarmee zij de macht en integratie van de EU sterk wil terugschroeven. Dat past bij een positie tegen een sterke EU en in de richting van meer nationale soevereiniteit en dus protectionisme."
394,267,0390456559016570aa62e99ccfa7b5efc3e9815376fab0ae77578efd-5-JA21,JA21,EU,2,R,1.0,"Klare taal, moet iemand bij de programmacommissie van JA21 hebben gedacht.",In een uitgebreid standpunt verzet de partij zich hevig tegen het Europese project en spreekt zich uit voor „een Europa waar lidstaten kunnen beslissen wat ze wel en niet samen doen”.,"Want in het verkiezingsprogramma van die partij verschijnt dit jaar hetzelfde standpunt, op enkele woorden na exact hetzelfde verwoord.",R,"De zin beschrijft dat JA21 zich ""hevig verzet tegen het Europese project"" en alleen een losser samenwerkingsverband tussen soevereine lidstaten wil. Dat is duidelijk eurosceptisch en wijst op minder macht voor de EU en dus op een protectionistische oriëntatie binnen deze dimensie."
395,623,0c5ff28ee97f20d732110b71d7e46fbb3d22994b8a6df61162d079a6-5-Volt,Volt,EU,5,N,0.8,Zo somber wil Dassen (38) het zelf niet uitdrukken.,"„Hij zei”, zegt Dassen in zijn werkkamer in de Tweede Kamer: „‘We zijn in Europa nog niet bang genoeg.’”","Maar hij begreep Attali wel: die denkt dat mensen maar niet willen inzien hoeveel er op het spel staat, dat Europa economisch en politiek gezien aan de rand van de afgrond staat.",L,"De passage benadrukt hoe Dassen het belang en de ernst van de situatie voor Europa onderstreept. Dat impliceert dat hij een sterke, slagvaardige EU noodzakelijk vindt om die economische en politieke problemen het hoofd te bieden. Dit past bij de dimensie ‘Sterke EU en vrijhandel’. Er is geen aanwijzing voor protectionisme of anti-EU-houding."
396,5472,6471bccbbc9318c7671e6f62008fae54a7dcc6bfc754f39ec8feb7b9-112-GL/PvdA,GL/PvdA,EU,2,N,1.0,Timmermans leek in de afgelopen weken in debatten met Omtzigt al naar samenwerking te zoeken.,"Maar ik zie op dit moment nog niet dat hij hiervoor op de barricaden gaat.""",Het NSC heeft een veel minder pro-Europees programma.,L,"De zin contrasteert het minder pro-Europese programma van NSC met Timmermans (GL/PvdA). Daarmee wordt gesuggereerd dat GL/PvdA juist wél een duidelijk pro-Europees, dus EU-versterkend, standpunt inneemt. Dat past bij de categorie ‘Sterke EU en vrijhandel’."
397,11414,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-34-PVV,PVV,EU,2,R,1.0,PVV en Forum voor Democratie gaan nog een stapje verder en willen uit de EU.,"De Partij voor de Dieren wil dat Europese toppen openbaar worden, de SP wil minder EU en pleit voor afschaffing van de Europese Commissie.","JA21 wil voorrang van Nederlandse wetten boven Europese wetgeving, iets wat haaks staat op het kernprincipe van de EU dat uitspraken van het Europees Hof in Luxemburg bindend zijn voor alle lidstaten en in de hele EU gelden.",R,"In de zin staat expliciet dat PVV ""uit de EU"" wil. Dat wijst op een anti-EU-positie en impliceert een protectionistische koers in plaats van verdere Europese integratie of vrijhandel. Daarom valt dit onder de categorie Protectionisme."
398,11407,da9882225d284e5399bd4ed29090ee478d72f6c8c941586bdfc121b6-27-NSC,NSC,EU,2,N,1.0,NSC wil dat een besluit over toetreding van nieuwe landen onderwerp wordt van een correctief referendum.,GroenLinks-PvdA vindt dat Oekraïne en de landen op de Westelijke Balkan realistisch uitzicht moeten krijgen op lidmaatschap en pleit voor de mogelijkheid van een stapsgewijze toetreding van nieuwe landen.,"De Europese discussie over hervorming leent zich niet zo makkelijk voor een sexy oneliner, maar echt hun best doen politieke partijen daar ook niet voor, blijkt bij verdere bestudering van de partijprogramma's.",R,NSC pleit voor het houden van een correctief referendum over de toetreding van nieuwe landen tot de EU. Dit toont terughoudendheid en scepsis ten aanzien van verdere EU-uitbreiding en daarmee een minder pro-EU houding. Dat past beter bij de protectionistische/Eurosceptische kant dan bij een pleidooi voor een sterkere EU.
399,3245,3d3e035d5073f863e17e95476715bcfd9e3481eb1f3d03ad0275a688-23-Volt,Volt,EU,2,L,1.0,"Dassen wil in reuzensprongen naar een volwaardige Europese democratie, omdat hij vreest dat EU-landen anders uit elkaar zullen worden gespeeld door China en Rusland.",de waarde die ze hechten aan weerbaarheid in een buitengewoon gevaarlijke tijd.,En omdat het goed mogelijk is dat Europa het zonder dekking van de Verenigde Staten zal moeten stellen als over een jaar Donald Trump weer wordt verkozen.,L,"Dassen pleit voor snelle stappen richting een ‘volwaardige Europese democratie’. Dat duidt op het verder versterken en verdiepen van de EU-samenwerking, wat past bij de categorie ‘Sterke EU en vrijhandel’. Er is geen spoor van protectionisme of anti-EU-houding."
