jobid,unit_id,topic,text,majority,agreement,Amani,Nisanur
541,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-188-PVV,Immigration,"De dagelijkse podcast De Campagne Stemming staat vandaag onder meer stil bij de PVV.Het lijkt erop dat ook die partij een nieuwe lijsttrekker heeft, namelijk de nieuwe Geert **Wilders**.Die versie zet nu zelfs zijn islam-standpunten op het tweede plan om meer kans te maken op regeringsdeelname.",N,1,N,N
541,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-240-PVV,Immigration,"""Andere zaken zijn belangrijker.""Nieuwsuur heeft op een rij gezet hoe het de **PVV** in Flevoland vergaat sinds de partij daar meebestuurt in een ""groene coalitie"", en concludeert dat er flinke concessies zijn gedaan, ook op klimaat en asiel.Zo schreef de PVV in het verkiezingsprogramma tegen ""klimaatonzin"" te zijn, maar rijdt de PVV-gedeputeerde in een elektrische auto.",N,1,N,N
541,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-241-PVV,Immigration,"Nieuwsuur heeft op een rij gezet hoe het de PVV in Flevoland vergaat sinds de partij daar meebestuurt in een ""groene coalitie"", en concludeert dat er flinke concessies zijn gedaan, ook op klimaat en asiel.Zo schreef de **PVV** in het verkiezingsprogramma tegen ""klimaatonzin"" te zijn, maar rijdt de **PVV-gedeputeerde** in een elektrische auto.De partij zei tegen de verhoging van de motorrijtuigenbelasting te zijn, maar stemde daarmee toch in.",N,1,N,N
541,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-244-PVV,Immigration,"En de partij wil dat statushouders geen voorrang krijgen, maar vervolgens stuurt het college van de provincie daar toch op aan.**Wilders** noemt dat het gevolg van onderhandelingen en stelt dat de **PVV** daar ook dingen voor binnengehaald heeft.""Zoals dat er in totaal minder asielzoekers in Flevoland worden opgevangen.""",R,1,R,R
541,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-51-PVV,Immigration,"Veel partijen, zoals de VVD onder Rutte, wilden lang niet met de partij samenwerken, vanwege de harde standpunten over bijvoorbeeld asielzoekers en de islam.Maar deze campagne probeert **Wilders** nadrukkelijk zijn redelijke en constructieve kant te laten zien.De nieuwe opstelling van Wilders maakt het moeilijker voor andere partijen om hem te blijven negeren.",N,1,N,N
541,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-9-NSC,Immigration,"Gisteren zei hij bij Nieuwsuur dat het bestrijden van de islam de komende periode niet meer zijn grootste prioriteit heeft.**Omtzigt** vindt het een goede zaak dat Wilders zijn focus verlegt naar bestaanszekerheid.""Dat is een heel belangrijk thema.",N,1,N,N
541,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-9-PVV,Immigration,"Gisteren zei hij bij Nieuwsuur dat het bestrijden van de islam de komende periode niet meer zijn grootste prioriteit heeft.Omtzigt vindt het een goede zaak dat **Wilders** zijn focus verlegt naar bestaanszekerheid.""Dat is een heel belangrijk thema.",N,1,N,N
541,c7aefb16520c80ad2edfcdf6683c5a9ccc737f4fa8a4b7b8a9ad4990-17-GL/PvdA,Immigration,"„Het staat toch op camera”, lichtte Wilders dat achteraf lachend toe.**Timmermans** zocht overigens niet alleen de confrontatie met Yesilgöz.Ook Omtzigt kreeg een sneer vanwege zijn plan voor een maximaal migratiesaldo van 50.000.",N,1,N,N
541,c7aefb16520c80ad2edfcdf6683c5a9ccc737f4fa8a4b7b8a9ad4990-17-VVD,Immigration,"„Het staat toch op camera”, lichtte Wilders dat achteraf lachend toe.Timmermans zocht overigens niet alleen de confrontatie met **Yesilgöz**.Ook Omtzigt kreeg een sneer vanwege zijn plan voor een maximaal migratiesaldo van 50.000.",N,1,N,N
541,c7aefb16520c80ad2edfcdf6683c5a9ccc737f4fa8a4b7b8a9ad4990-18-NSC,Immigration,Timmermans zocht overigens niet alleen de confrontatie met Yesilgöz.Ook **Omtzigt** kreeg een sneer vanwege zijn plan voor een maximaal migratiesaldo van 50.000.En Timmermans clashte met Wilders over zijn asielstandpunten.,R,1,R,R
541,c7aefb16520c80ad2edfcdf6683c5a9ccc737f4fa8a4b7b8a9ad4990-19-GL/PvdA,Immigration,"Ook Omtzigt kreeg een sneer vanwege zijn plan voor een maximaal migratiesaldo van 50.000.En **Timmermans** clashte met Wilders over zijn asielstandpunten.„Ik eis van u dat u iedereen als Nederlander behandelt”, riep de linkse leider.",N,1,N,N
541,c7aefb16520c80ad2edfcdf6683c5a9ccc737f4fa8a4b7b8a9ad4990-19-PVV,Immigration,"Ook Omtzigt kreeg een sneer vanwege zijn plan voor een maximaal migratiesaldo van 50.000.En Timmermans clashte met **Wilders** over zijn asielstandpunten.„Ik eis van u dat u iedereen als Nederlander behandelt”, riep de linkse leider.",N,1,N,N
541,c7aefb16520c80ad2edfcdf6683c5a9ccc737f4fa8a4b7b8a9ad4990-21-PVV,Immigration,"„Ik eis van u dat u iedereen als Nederlander behandelt”, riep de linkse leider.**Wilders**: „U kunt eisen tot u een ons weegt.En dat zal wel even duren.” Timmermans zocht dusdanig vaak de confrontatie dat hij zelfs tot twee keer toe door vragenstellers uit het publiek heen praatte.",N,1,N,N
541,d389c42d099664e816185a0159dd30d275257682e7e767bf3b8fa421-40-GL/PvdA,Immigration,"Hij noemt het standpunt een signaal.**GL-PvdA** wil hiermee meer ""moslima's"" bij de politie krijgen.Timmermans:",N,1,N,N
541,d389c42d099664e816185a0159dd30d275257682e7e767bf3b8fa421-46-CDA,Immigration,"En als je dan ook nog zegt: 'je mag niet met een hoofddoek politieagent worden', dan help je dat proces niet.""Van de andere partijen zijn VVD, PVV, NSC, BBB, **CDA**, SP, FvD, JA21, SGP, Volt en BVNL gezien hun verkiezingsprogramma's en stemgedrag tegen hoofddoekjes bij politieagenten die op straat hun werk doen.Timmermans mocht, net als andere lijsttrekkers in eerdere uitzendingen, de partijen noemen waarmee hij een samenwerking wel ziet zitten.",N,1,N,N
541,d389c42d099664e816185a0159dd30d275257682e7e767bf3b8fa421-46-JA21,Immigration,"En als je dan ook nog zegt: 'je mag niet met een hoofddoek politieagent worden', dan help je dat proces niet.""Van de andere partijen zijn VVD, PVV, NSC, BBB, CDA, SP, FvD, **JA21**, SGP, Volt en BVNL gezien hun verkiezingsprogramma's en stemgedrag tegen hoofddoekjes bij politieagenten die op straat hun werk doen.Timmermans mocht, net als andere lijsttrekkers in eerdere uitzendingen, de partijen noemen waarmee hij een samenwerking wel ziet zitten.",N,1,N,N
541,d389c42d099664e816185a0159dd30d275257682e7e767bf3b8fa421-46-PVV,Immigration,"En als je dan ook nog zegt: 'je mag niet met een hoofddoek politieagent worden', dan help je dat proces niet.""Van de andere partijen zijn VVD, **PVV**, NSC, BBB, CDA, SP, FvD, JA21, SGP, Volt en BVNL gezien hun verkiezingsprogramma's en stemgedrag tegen hoofddoekjes bij politieagenten die op straat hun werk doen.Timmermans mocht, net als andere lijsttrekkers in eerdere uitzendingen, de partijen noemen waarmee hij een samenwerking wel ziet zitten.",N,1,N,N
541,d389c42d099664e816185a0159dd30d275257682e7e767bf3b8fa421-46-VVD,Immigration,"En als je dan ook nog zegt: 'je mag niet met een hoofddoek politieagent worden', dan help je dat proces niet.""Van de andere partijen zijn **VVD**, PVV, NSC, BBB, CDA, SP, FvD, JA21, SGP, Volt en BVNL gezien hun verkiezingsprogramma's en stemgedrag tegen hoofddoekjes bij politieagenten die op straat hun werk doen.Timmermans mocht, net als andere lijsttrekkers in eerdere uitzendingen, de partijen noemen waarmee hij een samenwerking wel ziet zitten.",N,1,N,N
541,d771ded2757686d588b9447361d4366dd1af0823e397fdc042de1cbc-9-PVV,Immigration,"In goed opportunistisch Hollands heet zoiets dan al snel 'een mildere koers'.Natuurlijk is de **PVV** nog steeds 'dezelfde partij', maar dan wel net iets gezelliger dan voorheen.De uitspraak dat de islam een 'totalitaire ideologie' is, werd geschrapt uit het verkiezingsprogramma, en een plan voor een 'ministerie van de-islamisering en remigratie' is ook weggelaten.",N,1,N,N
541,f81781c9684d9d625fc6bc1979d5378b862ab5060b959c21ef6592da-17-VVD,Immigration,"Helaas voor partijen, zegt Bakker, kun je die focus niet zomaar naar je hand zetten.Dat proberen ze wel: de **VVD** wil het graag over migratie hebben, D66 over klimaat, NSC over bestaanszekerheid.""Maar er is niet één knop waar je aan kunt draaien om de aandacht op je eigen thema te vestigen.""",N,1,N,N
