jobid,unit_id,topic,text,majority,agreement,Amani,Nisanur
610,71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-2-Overig,Environment,"’Timmermans grossiert in onwaarheden’De uitlating van **PvdA/GL-lijsttrekker** Frans Timmermans dat het inmiddels demissionaire kabinet ’niets heeft gedaan’ aan klimaatbeleid, komt hem op een storm van kritiek te staan.foto anp/hh",L,1,L,L
610,71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-28-GL/PvdA,Environment,"De uitlatingen van Timmermans passen in een patroon, stelt Van Andel vast.„**Timmermans** grossiert al lange tijd in onwaarheden.Zie ook zijn recente stellingen over kernenergie en over stikstof dat bij zou dragen aan klimaatverandering.",N,1,N,N
610,71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-30-Overig,Environment,"Zie ook zijn recente stellingen over kernenergie en over stikstof dat bij zou dragen aan klimaatverandering.Eerder verdedigde hij als Eurocommissaris biomassa, maar daar is hij nu als **lijsttrekker** van GL tegen.”’Flagrante onzin’",R,1,R,R
610,71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-37-CDA,Environment,Klimaatbeleid is een lastig thema voor hem om zich te onderscheiden.**Bontenbal** en Jetten weten er alles van en ook Yesilgöz was woordvoerder klimaat en energie.”Zelfs in zijn eigen kring heeft Timmermans klimaatkenners teleurgesteld.,N,1,N,N
610,71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-37-D66,Environment,Klimaatbeleid is een lastig thema voor hem om zich te onderscheiden.Bontenbal en **Jetten** weten er alles van en ook Yesilgöz was woordvoerder klimaat en energie.”Zelfs in zijn eigen kring heeft Timmermans klimaatkenners teleurgesteld.,N,1,N,N
610,71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-38-GL/PvdA,Environment,"Bontenbal en Jetten weten er alles van en ook Yesilgöz was woordvoerder klimaat en energie.”Zelfs in zijn eigen kring heeft **Timmermans** klimaatkenners teleurgesteld.Op X schrijft Laetitia Ouillet, voorzitter van energiecoöperatie de Windvogel en ex-directeur strategie van Eneco:",N,1,N,N
610,71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-40-D66,Environment,"Op X schrijft Laetitia Ouillet, voorzitter van energiecoöperatie de Windvogel en ex-directeur strategie van Eneco:’Het is aantoonbaar niet waar en het doet geen recht aan het werk van **Jetten**.’ Timmermans liet zondagavond weten zijn woorden niet terug te nemen.Wel plaatste hij via een woordvoerder nuances bij zijn uitspraken: in plaats van zijn bewering dat er ’niets’ gedaan was door Rutte IV, stelt Timmermans nu dat er ’afgelopen jaren niet voldoende vooruitgang’ is geboekt en ’te weinig stappen zijn gezet’.",L,0.5,L,N
610,71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-40-GL/PvdA,Environment,"Op X schrijft Laetitia Ouillet, voorzitter van energiecoöperatie de Windvogel en ex-directeur strategie van Eneco:’Het is aantoonbaar niet waar en het doet geen recht aan het werk van Jetten.’ **Timmermans** liet zondagavond weten zijn woorden niet terug te nemen.Wel plaatste hij via een woordvoerder nuances bij zijn uitspraken: in plaats van zijn bewering dat er ’niets’ gedaan was door Rutte IV, stelt Timmermans nu dat er ’afgelopen jaren niet voldoende vooruitgang’ is geboekt en ’te weinig stappen zijn gezet’.",L,1,L,L
610,71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-7-GL/PvdA,Environment,"AchtergrondKenners van energie- en klimaatbeleid zijn niet te spreken over het optreden van Frans **Timmermans** in de verkiezingscampagne.Met zijn bewering dat het gevallen kabinet niets aan het klimaat heeft gedaan, slaat de PvdA/GL-lijsttrekker de plank opnieuw mis, menen zij.",L,1,L,L
610,71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-8-GL/PvdA,Environment,"Kenners van energie- en klimaatbeleid zijn niet te spreken over het optreden van Frans Timmermans in de verkiezingscampagne.Met zijn bewering dat het gevallen kabinet niets aan het klimaat heeft gedaan, slaat de **PvdA/GL-lijsttrekker** de plank opnieuw mis, menen zij.Kleis Jager",L,1,L,L
610,8477bc3cc3180cc9396bf03932259e00a76048d02d66b51543660be3-1-CDA,Environment,NA,L,1,L,L
610,9361df501366c87a1bd43f2d1c38f3a7c24b3c9a5fe884ba94a957bf-22-D66,Environment,Dat Nederland op zoek is naar groene waterstof was goed te zien aan het reisschema van de koning in de afgelopen maanden.Een maand geleden vloog hij samen met demissionair klimaatminister **Jetten** naar Zuid-Afrika om onder meer te praten over de levering van groene waterstof aan Nederland.In juni stond dat ook op het programma tijdens een bezoek aan Spanje.,L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-11-CU,Environment,Mensen die zelf hun huis willen isoleren moeten korting krijgen op materialen.De **ChristenUnie** wil 200 miljoen euro voor een Nationaal Isolatie Programma.D66 en Volt spreken van een Nationaal isolatieoffensief en een Nationaal isolatieplan met verschillende subsidiemogelijkheden.,L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-12-D66,Environment,"De ChristenUnie wil 200 miljoen euro voor een Nationaal Isolatie Programma.**D66** en Volt spreken van een Nationaal isolatieoffensief en een Nationaal isolatieplan met verschillende subsidiemogelijkheden.Het CDA denkt juist dat een gemeentelijke aanpak effectiever is, wijk voor wijk met voorrang voor kwetsbare wijken.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-13-CDA,Environment,"D66 en Volt spreken van een Nationaal isolatieoffensief en een Nationaal isolatieplan met verschillende subsidiemogelijkheden.Het **CDA** denkt juist dat een gemeentelijke aanpak effectiever is, wijk voor wijk met voorrang voor kwetsbare wijken.De PvdD wil de subsidies op natuurinclusieve isolatie verhogen.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-14-PvdD,Environment,"Het CDA denkt juist dat een gemeentelijke aanpak effectiever is, wijk voor wijk met voorrang voor kwetsbare wijken.De **PvdD** wil de subsidies op natuurinclusieve isolatie verhogen.Bij1 wil in 2030 alle slecht geïsoleerde huurwoningen van de huurmarkt weren.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-18-CU,Environment,"Bij de doorrekeningen van de verkiezingsprogramma's door het Centraal Planbureau en het Planbureau voor de Leefomgeving komen meer details aan het licht.**ChristenUnie**, D66 en GL-PvdA reserveren extra geld voor de inzet van 'fixbrigades', die kleine energiebesparende maatregelen in je huis komen aanbrengen.VVD, D66 en Volt willen vanaf 2030 in de huursector minimaal energielabel D. De ChristenUnie scherpt dit aan naar label C en GroenLinks-PvdA naar de nog iets strengere isolatiestandaard.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-18-D66,Environment,"Bij de doorrekeningen van de verkiezingsprogramma's door het Centraal Planbureau en het Planbureau voor de Leefomgeving komen meer details aan het licht.ChristenUnie, **D66** en GL-PvdA reserveren extra geld voor de inzet van 'fixbrigades', die kleine energiebesparende maatregelen in je huis komen aanbrengen.VVD, D66 en Volt willen vanaf 2030 in de huursector minimaal energielabel D. De ChristenUnie scherpt dit aan naar label C en GroenLinks-PvdA naar de nog iets strengere isolatiestandaard.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-18-GL/PvdA,Environment,"Bij de doorrekeningen van de verkiezingsprogramma's door het Centraal Planbureau en het Planbureau voor de Leefomgeving komen meer details aan het licht.ChristenUnie, D66 en **GL-PvdA** reserveren extra geld voor de inzet van 'fixbrigades', die kleine energiebesparende maatregelen in je huis komen aanbrengen.VVD, D66 en Volt willen vanaf 2030 in de huursector minimaal energielabel D. De ChristenUnie scherpt dit aan naar label C en GroenLinks-PvdA naar de nog iets strengere isolatiestandaard.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-19-CU,Environment,"ChristenUnie, D66 en GL-PvdA reserveren extra geld voor de inzet van 'fixbrigades', die kleine energiebesparende maatregelen in je huis komen aanbrengen.VVD, D66 en Volt willen vanaf 2030 in de huursector minimaal energielabel D. De **ChristenUnie** scherpt dit aan naar label C en GroenLinks-PvdA naar de nog iets strengere isolatiestandaard.Voor de koopsector wil de ChristenUnie een verbod op labels F en G voor 2030.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-19-D66,Environment,"ChristenUnie, D66 en GL-PvdA reserveren extra geld voor de inzet van 'fixbrigades', die kleine energiebesparende maatregelen in je huis komen aanbrengen.VVD, **D66** en Volt willen vanaf 2030 in de huursector minimaal energielabel D. De ChristenUnie scherpt dit aan naar label C en GroenLinks-PvdA naar de nog iets strengere isolatiestandaard.Voor de koopsector wil de ChristenUnie een verbod op labels F en G voor 2030.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-19-GL/PvdA,Environment,"ChristenUnie, D66 en GL-PvdA reserveren extra geld voor de inzet van 'fixbrigades', die kleine energiebesparende maatregelen in je huis komen aanbrengen.VVD, D66 en Volt willen vanaf 2030 in de huursector minimaal energielabel D. De ChristenUnie scherpt dit aan naar label C en **GroenLinks-PvdA** naar de nog iets strengere isolatiestandaard.Voor de koopsector wil de ChristenUnie een verbod op labels F en G voor 2030.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-19-Volt,Environment,"ChristenUnie, D66 en GL-PvdA reserveren extra geld voor de inzet van 'fixbrigades', die kleine energiebesparende maatregelen in je huis komen aanbrengen.VVD, D66 en **Volt** willen vanaf 2030 in de huursector minimaal energielabel D. De ChristenUnie scherpt dit aan naar label C en GroenLinks-PvdA naar de nog iets strengere isolatiestandaard.Voor de koopsector wil de ChristenUnie een verbod op labels F en G voor 2030.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-20-CU,Environment,"VVD, D66 en Volt willen vanaf 2030 in de huursector minimaal energielabel D. De ChristenUnie scherpt dit aan naar label C en GroenLinks-PvdA naar de nog iets strengere isolatiestandaard.Voor de koopsector wil de **ChristenUnie** een verbod op labels F en G voor 2030.Volt wil voor alle gebouwen, inclusief koopwoningen, verplicht HR++(+) glas in 2030.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-21-Volt,Environment,"Voor de koopsector wil de ChristenUnie een verbod op labels F en G voor 2030.**Volt** wil voor alle gebouwen, inclusief koopwoningen, verplicht HR++(+) glas in 2030.NSC vindt dat het isoleren van huurwoningen moet worden bekostigd uit de opbrengst van de nationale veiling van CO2-rechten.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-24-JA21,Environment,"'Groene grabbelton'Meer naar de rechterkant wil bijvoorbeeld **JA21** investeren in isolatie, in eerste instantie bij nieuwbouwwoningen.De lagere inkomensgroepen met vaak slecht geïsoleerde huizen wil de partij ook 'een handje helpen' zegt lijsttrekker",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-25-Overig,Environment,"Meer naar de rechterkant wil bijvoorbeeld JA21 investeren in isolatie, in eerste instantie bij nieuwbouwwoningen.De lagere inkomensgroepen met vaak slecht geïsoleerde huizen wil de partij ook 'een handje helpen' zegt **lijsttrekker**Joost Eerdmans, ""maar we moeten oppassen met de groene grabbelton van links waar iedereen uit blijft graaien.""",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-27-PVV,Environment,"Joost Eerdmans, ""maar we moeten oppassen met de groene grabbelton van links waar iedereen uit blijft graaien.""De **PVV** rept in het verkiezingsprogramma helemaal niet over isolatie.""Geen miljardenverspilling aan zinloze klimaathobby's"", is de strekking van het hoofdstuk over klimaat en energie.",R,1,R,R
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-29-PVV,Environment,"""Geen miljardenverspilling aan zinloze klimaathobby's"", is de strekking van het hoofdstuk over klimaat en energie.De partij van **Wilders** wil mensen vooral helpen door de energiebelasting en de btw op energie te verlagen.Volgens D66-lijsttrekker Rob Jetten is het extra geld voor isolatiemaatregelen keihard nodig.",L,0.5,L,R
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-30-D66,Environment,"De partij van Wilders wil mensen vooral helpen door de energiebelasting en de btw op energie te verlagen.Volgens **D66-lijsttrekker** Rob **Jetten** is het extra geld voor isolatiemaatregelen keihard nodig.""Ik zou tegen mensen zeggen: trap niet in de klimaat-kletspraat van een aantal rechtsconservatieve partijen want dan gaan we de komende jaren alleen maar vertragen in deze aanpak.""",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-30-Overig,Environment,"De partij van Wilders wil mensen vooral helpen door de energiebelasting en de btw op energie te verlagen.Volgens **D66-lijsttrekker** Rob Jetten is het extra geld voor isolatiemaatregelen keihard nodig.""Ik zou tegen mensen zeggen: trap niet in de klimaat-kletspraat van een aantal rechtsconservatieve partijen want dan gaan we de komende jaren alleen maar vertragen in deze aanpak.""",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-4-NSC,Environment,"Het is vooral de bedoeling dat burgers hun geld aan boodschappen uit kunnen geven in plaats van aan het energiebedrijf, zo is in de programma's te lezen.Nieuw Sociaal **Contract** (**NSC**) van Pieter **Omtzigt** vindt dat mensen in een slecht geïsoleerd huurhuis korting moeten krijgen op de huur.Daar kunnen GroenLinks-PvdA en VVD zich ook in vinden.",L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-5-GL/PvdA,Environment,Nieuw Sociaal Contract (NSC) van Pieter Omtzigt vindt dat mensen in een slecht geïsoleerd huurhuis korting moeten krijgen op de huur.Daar kunnen **GroenLinks-PvdA** en VVD zich ook in vinden.De VVD vindt daarbij dat mensen die in een slecht geïsoleerd huurhuis wonen dat bij de gemeente moeten kunnen melden.,L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-5-VVD,Environment,Nieuw Sociaal Contract (NSC) van Pieter Omtzigt vindt dat mensen in een slecht geïsoleerd huurhuis korting moeten krijgen op de huur.Daar kunnen GroenLinks-PvdA en **VVD** zich ook in vinden.De VVD vindt daarbij dat mensen die in een slecht geïsoleerd huurhuis wonen dat bij de gemeente moeten kunnen melden.,L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-6-VVD,Environment,Daar kunnen GroenLinks-PvdA en VVD zich ook in vinden.De **VVD** vindt daarbij dat mensen die in een slecht geïsoleerd huurhuis wonen dat bij de gemeente moeten kunnen melden.Die kan dan verhuurders verplichten om de huur te verlagen tot er isolatiemaatregelen zijn genomen.,L,1,L,L
610,9ad98ef29505cd6408325dfca314b4d604994a0ab1874c2d228daeff-9-GL/PvdA,Environment,"Korting op materialen**GroenLinks-PvdA** wil een isolatie-offensief voor alle huizen, met voorrang voor de lage en middeninkomens.Mensen die zelf hun huis willen isoleren moeten korting krijgen op materialen.",L,1,L,L
610,a2e8b98617f6697386375b3b9c959d7d176043b833dedd00672b6f80-92-BBB,Environment,wat mooi is moet mooi blijven.Caroline van der **Plas** heeft dat ook:ze speelt in op het gevoel dat er vooral weinig moet veranderen.,N,1,N,N
610,a3fd0c749ae5056fcf43330f077e1c7e37d71ad2a2f1a2ea610db545-73-VVD,Environment,Want het was niet gelukt.De **VVD-leden** hadden eerder ook al dat hele D66-verhaal over stikstof en klimaat moeten slikken.Ze moeten op een gegeven moment hebben gedacht:,N,1,N,N
610,a8e70c2723d24e4ec9389482d7ef0fb3e84ec6ba149941c91166f080-55-Overig,Environment,"Dat gebeurt met behulp van zand dat ze via Rijkswaterstaat, de beheerder van de Waddenzee, op de stranden van de Waddeneilanden moeten laten spuiten.""Die hoeveelheden blijken veel groter te zijn dan toenmalig **minister** Henk Kamp aan de Tweede Kamer heeft gemeld"", zegt Petersen.""De minister had het in eerste instantie in de Kamer over 'maar' 1,5 miljoen kuub zand, maar na Kamervragen van de Partij voor de Dieren blijkt dat het om bijna 6 miljoen kuub gaat.",N,0.5,R,N
610,a8e70c2723d24e4ec9389482d7ef0fb3e84ec6ba149941c91166f080-56-Overig,Environment,"""Die hoeveelheden blijken veel groter te zijn dan toenmalig minister Henk Kamp aan de Tweede Kamer heeft gemeld"", zegt Petersen.""De **minister** had het in eerste instantie in de Kamer over 'maar' 1,5 miljoen kuub zand, maar na Kamervragen van de Partij voor de Dieren blijkt dat het om bijna 6 miljoen kuub gaat.Voor de zoutwinning voor de kust van Harlingen is zelfs bijna 10 miljoen kuub extra zand nodig.",N,0.5,R,N
610,a8e70c2723d24e4ec9389482d7ef0fb3e84ec6ba149941c91166f080-56-PvdD,Environment,"""Die hoeveelheden blijken veel groter te zijn dan toenmalig minister Henk Kamp aan de Tweede Kamer heeft gemeld"", zegt Petersen.""De minister had het in eerste instantie in de Kamer over 'maar' 1,5 miljoen kuub zand, maar na Kamervragen van de Partij voor de **Dieren** blijkt dat het om bijna 6 miljoen kuub gaat.Voor de zoutwinning voor de kust van Harlingen is zelfs bijna 10 miljoen kuub extra zand nodig.",L,0.5,L,N
610,a8e70c2723d24e4ec9389482d7ef0fb3e84ec6ba149941c91166f080-65-D66,Environment,"De bodemdaling in het zoutwingebied moet ook volgens de vergunning heel nauwkeurig in de gaten worden gehouden.""Tweede Kamerlid Tjeerd de Groot (**D66**) reageert verontrust op het onderzoek naar de veranderingen in de wadbodem.""De natuurbeschermingswet verplicht de minister om vergunningen voor een activiteit in te trekken als er achteruitgang van een gebied plaatsvindt als gevolg van deze activiteit.""",L,0.5,R,L
610,a8e70c2723d24e4ec9389482d7ef0fb3e84ec6ba149941c91166f080-65-Overig,Environment,"De bodemdaling in het zoutwingebied moet ook volgens de vergunning heel nauwkeurig in de gaten worden gehouden.""Tweede **Kamerlid** Tjeerd de Groot (D66) reageert verontrust op het onderzoek naar de veranderingen in de wadbodem.""De natuurbeschermingswet verplicht de minister om vergunningen voor een activiteit in te trekken als er achteruitgang van een gebied plaatsvindt als gevolg van deze activiteit.""",L,0.5,R,L
610,a8e70c2723d24e4ec9389482d7ef0fb3e84ec6ba149941c91166f080-66-Overig,Environment,"Tweede Kamerlid Tjeerd de Groot (D66) reageert verontrust op het onderzoek naar de veranderingen in de wadbodem.""De natuurbeschermingswet verplicht de **minister** om vergunningen voor een activiteit in te trekken als er achteruitgang van een gebied plaatsvindt als gevolg van deze activiteit.""""Wat D66 betreft gaat de kraan voor nieuwe gaswinning bij Ternaard onder de Waddenzee dan ook niet open en gaat de kraan voor de zoutwinning onder de Waddenzee dicht"", zegt De Groot, ""al ontbreken nu de mogelijkheden voor de Kamer om daar druk achter te zetten tijdens het verkiezingsreces.""",N,1,N,N
610,cac47a66166fdb67fc074880997c3fc3c5832cfdc50434525de45f12-17-GL/PvdA,Environment,"Vervolgens kwam er een man het podium op die zei dat hij voor een klimaatprotest kwam en niet voor een politiek statement.Later gingen de politici Rob Jetten (D66), Frans **Timmermans** (**GroenLinks-PvdA**), Esther Ouwehand (PvdD), Laurens Dassen (Volt), Lilian Marijnissen (SP), Edson Olf (Bij1) en Gerard van Hooft (50Plus) aan de hand van stellingen met elkaar in debat.De demonstranten droegen onderweg naar het Museumplein spandoeken, vlaggen en protestborden met zich mee en riepen leuzen:",N,1,N,N
610,cac47a66166fdb67fc074880997c3fc3c5832cfdc50434525de45f12-17-PvdD,Environment,"Vervolgens kwam er een man het podium op die zei dat hij voor een klimaatprotest kwam en niet voor een politiek statement.Later gingen de politici Rob Jetten (D66), Frans Timmermans (GroenLinks-PvdA), Esther **Ouwehand** (**PvdD**), Laurens Dassen (Volt), Lilian Marijnissen (SP), Edson Olf (Bij1) en Gerard van Hooft (50Plus) aan de hand van stellingen met elkaar in debat.De demonstranten droegen onderweg naar het Museumplein spandoeken, vlaggen en protestborden met zich mee en riepen leuzen:",N,1,N,N
610,cac47a66166fdb67fc074880997c3fc3c5832cfdc50434525de45f12-17-SP,Environment,"Vervolgens kwam er een man het podium op die zei dat hij voor een klimaatprotest kwam en niet voor een politiek statement.Later gingen de politici Rob Jetten (D66), Frans Timmermans (GroenLinks-PvdA), Esther Ouwehand (PvdD), Laurens Dassen (Volt), Lilian **Marijnissen** (SP), Edson Olf (Bij1) en Gerard van Hooft (50Plus) aan de hand van stellingen met elkaar in debat.De demonstranten droegen onderweg naar het Museumplein spandoeken, vlaggen en protestborden met zich mee en riepen leuzen:",N,1,N,N
610,cac47a66166fdb67fc074880997c3fc3c5832cfdc50434525de45f12-17-Volt,Environment,"Vervolgens kwam er een man het podium op die zei dat hij voor een klimaatprotest kwam en niet voor een politiek statement.Later gingen de politici Rob Jetten (D66), Frans Timmermans (GroenLinks-PvdA), Esther Ouwehand (PvdD), Laurens **Dassen** (**Volt**), Lilian Marijnissen (SP), Edson Olf (Bij1) en Gerard van Hooft (50Plus) aan de hand van stellingen met elkaar in debat.De demonstranten droegen onderweg naar het Museumplein spandoeken, vlaggen en protestborden met zich mee en riepen leuzen:",N,1,N,N
610,d2a10f06d2c3d4bd8dfac4b0f1ffd43f6f85febfe1ea540d8c11629b-43-GL/PvdA,Environment,"""Dat zijn dingen die het land kapot zouden maken.""Overigens heeft Yesilgöz een soortgelijke mening over de plannen van **Timmermans**.""Hij belast het land kapot met 25 miljard, al die ondernemers gaan koppie onder.",N,1,N,N
610,d2a10f06d2c3d4bd8dfac4b0f1ffd43f6f85febfe1ea540d8c11629b-43-VVD,Environment,"""Dat zijn dingen die het land kapot zouden maken.""Overigens heeft **Yesilgöz** een soortgelijke mening over de plannen van Timmermans.""Hij belast het land kapot met 25 miljard, al die ondernemers gaan koppie onder.",N,1,N,N
610,dfbbb4bab44f3f2b9235abdf3f043f0d7bf6092b3fd282dad6758e98-46-VVD,Environment,"Voor haarzelf haalt ze eruit dat er tijdig naar mensen moet worden geluisterd.**Yesilgöz**: ""Ik heb veel aan de keukentafel gezeten in Groningen en huilende mensen gezien.Ik heb ook gedacht: 'hoe hebben we het zover kunnen laten komen'.",N,1,N,N
610,dfbbb4bab44f3f2b9235abdf3f043f0d7bf6092b3fd282dad6758e98-95-D66,Environment,"Wat er gisteren onder meer gebeurde**Jetten** (**D66**) was gisteravond te gast in Nieuwsuur en is kritisch op partijgenoten die tijdens of na hun politieke baan in de fossiele energiesector gaan werken.""Ik begrijp niet waarom mensen voor dit soort banen kiezen.",L,1,L,L
610,e726b5cdc1b3d9c795462b6e898c5d3b721adfc1891a83dbd1536fa9-34-D66,Environment,"Met het gunstiger wordende perspectief van hernieuwbare energie zoals gerapporteerd door het Planbureau voor de Leefomgeving, lijkt het verstandig om daarop nu alle energie te richten.Dat was ook de boodschap van het door minister **Jetten** ingestelde expertteam-Ter Haar, dat hem op grond van een brede analyse adviseerde juist dat te doen.André",L,0.5,N,L
610,e726b5cdc1b3d9c795462b6e898c5d3b721adfc1891a83dbd1536fa9-34-Overig,Environment,"Met het gunstiger wordende perspectief van hernieuwbare energie zoals gerapporteerd door het Planbureau voor de Leefomgeving, lijkt het verstandig om daarop nu alle energie te richten.Dat was ook de boodschap van het door **minister** Jetten ingestelde expertteam-Ter Haar, dat hem op grond van een brede analyse adviseerde juist dat te doen.André",L,0.5,N,L
610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-28-GL/PvdA,Environment,"Maar wie zag hoe makkelijk Timmermans het stikstofjaartal uit zijn eigen verkiezingsprogramma het raam uitgooide, hoezeer het Midden-Oosten de partij merkbaar verdeelt en hoe rammelend de verhalen van de emeritus klimaatpaus over kernenergie zijn, weet dat de eenheid niet meer dan een dun laagje vernis betreft.Dit alles werd bijeengehouden door de belofte van het premierschap en kabinetsdeelname, de troefkaart waarmee de politiek ervaren expat **Timmermans** ons land van de afgrond zou wegtrekken.Bij het vermeend verloren zelfvertrouwen van de Nederlanders en zijn gepoch met al die gesprekken met gewone mensen waar hij de afgelopen weken sinds zijn ’terugkeer’ over vertelde, valt vooral het geforceerde karakter op van een politicus die maar één ding zoekt.",N,1,N,N
610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-33-D66,Environment,"Nadat hij was teruggekeerd uit Spanje, opende Timmermans terstond de aanval.Niet op de koplopers, maar op het kwakkelende **D66** van klimaatminister Rob **Jetten**, dat in peilingen zeteltjes lijkt af te snoepen van PvdA/GL.Timmermans’ bewering dat het kabinet van VVD, D66, CDA en CU niets aan klimaatbeleid heeft gedaan zal er als koek ingaan bij de klimaat- en anti-Israël-demonstranten waar hij zich zondag op de Amsterdamse Stadhouderskade bij aansloot.",N,0.5,R,N
610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-33-GL/PvdA,Environment,"Nadat hij was teruggekeerd uit Spanje, opende Timmermans terstond de aanval.Niet op de koplopers, maar op het kwakkelende D66 van klimaatminister Rob Jetten, dat in peilingen zeteltjes lijkt af te snoepen van **PvdA/GL.**Timmermans’ bewering dat het kabinet van VVD, D66, CDA en CU niets aan klimaatbeleid heeft gedaan zal er als koek ingaan bij de klimaat- en anti-Israël-demonstranten waar hij zich zondag op de Amsterdamse Stadhouderskade bij aansloot.",L,1,L,L
610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-34-D66,Environment,"Niet op de koplopers, maar op het kwakkelende D66 van klimaatminister Rob Jetten, dat in peilingen zeteltjes lijkt af te snoepen van PvdA/GL.Timmermans’ bewering dat het kabinet van VVD, **D66**, CDA en CU niets aan klimaatbeleid heeft gedaan zal er als koek ingaan bij de klimaat- en anti-Israël-demonstranten waar hij zich zondag op de Amsterdamse Stadhouderskade bij aansloot.Waar is het evenwel geenszins.",N,0.5,R,N
610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-34-GL/PvdA,Environment,"Niet op de koplopers, maar op het kwakkelende D66 van klimaatminister Rob Jetten, dat in peilingen zeteltjes lijkt af te snoepen van PvdA/GL.**Timmermans’** bewering dat het kabinet van VVD, D66, CDA en CU niets aan klimaatbeleid heeft gedaan zal er als koek ingaan bij de klimaat- en anti-Israël-demonstranten waar hij zich zondag op de Amsterdamse Stadhouderskade bij aansloot.Waar is het evenwel geenszins.",L,1,L,L
610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-34-VVD,Environment,"Niet op de koplopers, maar op het kwakkelende D66 van klimaatminister Rob Jetten, dat in peilingen zeteltjes lijkt af te snoepen van PvdA/GL.Timmermans’ bewering dat het kabinet van **VVD**, D66, CDA en CU niets aan klimaatbeleid heeft gedaan zal er als koek ingaan bij de klimaat- en anti-Israël-demonstranten waar hij zich zondag op de Amsterdamse Stadhouderskade bij aansloot.Waar is het evenwel geenszins.",N,0.5,R,N
610,ed5e8ad62ff6aa68f7e13cf685e32db0dc09073db9b314b756e6dcda-37-GL/PvdA,Environment,"Klimaatbeleid is een van de weinige grote projecten waarbij Rutte IV juist wel grote stappen zette.**Timmermans** ’heeft een zonnesteek in Málaga opgelopen’ of ’last van zijn jetlag’, klonk dan ook snerend in kabinetskringen.’s Avonds rectificeerde PvdA/GL het ’niets doen’ in ’te weinig stappen’.",L,0.5,L,N
